ACCIONA,135.700,137.600,134.600,15:16
ACERINOX,11.845,11.985,11.765,15:20
ACS,26.790,27.280,26.700,15:20
AENA,144.350,147.250,143.750,15:20
ALMIRALL,14.260,14.350,14.100,15:20
AMADEUS IT GROUP,60.500,62.180,60.460,15:21
ARCELORMITTAL,26.800,26.980,26.595,15:20
BANCO SABADELL,0.659,0.682,0.657,15:21
BANKINTER,4.765,4.818,4.735,15:21
BBVA,4.984,5.044,4.951,15:21
CAIXABANK,2.845,2.878,2.830,15:21
CELLNEX TELECOM,45.850,46.090,45.300,15:20
CIE AUTOMOTIVE,24.780,24.880,24.380,15:15
COLONIAL,8.905,9.080,8.885,15:20
ENAGAS,18.990,19.140,18.855,15:20
ENDESA,23.220,23.270,23.070,15:19
FERROVIAL,24.700,24.850,24.580,15:20
FLUIDRA,32.400,32.450,31.600,15:08
GRIFOLS,23.760,23.880,23.590,15:21
IAG,2.245,2.320,2.241,15:21
IBERDROLA,11.320,11.360,11.185,15:21
INDITEX,32.110,32.140,31.760,15:20
INDRA,8.160,8.295,8.125,15:20
MAPFRE,1.931,1.946,1.923,15:20
MELIÁ HOTELS,6.802,6.890,6.732,15:20
MERLIN PROP,8.962,9.092,8.950,15:20
NATURGY,21.870,21.920,21.730,15:20
PHARMA MAR,82.160,84.600,81.600,15:21
RED ELÉCTRICA,16.040,16.210,15.950,15:20
REPSOL,10.978,11.140,10.906,15:20
SANTANDER,3.316,3.373,3.302,15:21
SIEMENS GAMESA,25.430,26.320,25.400,15:20
SOLARIA,15.795,16.490,15.570,15:20
TELEFÓNICA,4.140,4.156,4.050,15:21
VISCOFAN,58.000,58.100,57.500,15:15
