ACCIONA,142.100,0.85,1.20,21.77,142.500,140.800,27916,7795,15:09
ACERINOX,11.665,0.00,0.00,29.12,11.705,11.605,393753,3156,15:07
ACS,25.510,0.63,0.16,-4.48,25.580,25.120,295404,7925,15:14
AENA,143.000,0.39,0.55,0.56,143.750,141.500,32704,21450,15:14
ALMIRALL,13.680,-0.87,-0.12,27.03,13.880,13.650,86373,2437,15:15
AMADEUS IT GROUP,61.620,0.62,0.38,3.46,61.900,60.800,165966,27760,15:09
ARCELORMITTAL,26.115,2.84,0.72,37.09,26.140,25.340,264133,28800,15:14
BANCO SABADELL,0.678,3.73,0.02,91.47,0.679,0.647,23984440,3814,15:14
BANKINTER,4.727,1.31,0.06,38.41,4.746,4.645,1243207,4249,15:14
BBVA,5.170,1.69,0.09,29.85,5.179,5.073,10544317,34473,15:14
CAIXABANK,2.836,1.61,0.05,36.25,2.842,2.775,4269478,22860,15:14
CELLNEX TELECOM,48.970,-1.15,-0.57,7.63,49.850,48.930,373326,33267,15:14
CIE AUTOMOTIVE,24.400,0.33,0.08,11.84,24.460,24.100,88658,2990,15:09
COLONIAL,9.045,2.55,0.23,12.71,9.095,8.850,187711,4596,15:13
ENAGAS,19.340,0.21,0.04,7.65,19.415,19.190,233889,5067,15:13
ENDESA,23.520,0.00,0.00,5.23,23.680,23.430,389164,24902,15:14
FERROVIAL,24.190,0.12,0.03,7.91,24.290,24.050,224545,18079,15:14
FLUIDRA,33.150,0.76,0.25,58.23,33.250,32.700,137217,6485,15:14
GRIFOLS,23.060,-1.28,-0.30,-3.43,23.540,23.030,245002,9827,15:14
IAG,2.377,1.15,0.03,32.72,2.391,2.340,8697930,11817,15:14
IBERDROLA,11.330,-0.70,-0.08,-1.82,11.400,11.280,2254461,72718,15:14
INDITEX,31.620,-1.06,-0.34,22.87,32.030,31.510,933041,98549,15:11
INDRA,7.240,2.84,0.20,3.72,7.270,7.055,1153343,1279,15:15
MAPFRE,1.856,1.45,0.03,21.30,1.856,1.823,1363021,5716,15:14
MELIÁ HOTELS,7.106,2.57,0.18,24.23,7.144,6.900,772829,1566,15:14
MERLIN PROP,9.304,3.54,0.32,23.67,9.334,9.020,440228,4371,15:11
NATURGY,21.500,-0.56,-0.12,16.84,21.600,21.370,260149,20847,15:13
PHARMA MAR,77.220,-2.50,-1.98,9.47,79.640,76.320,106381,1417,15:14
RED ELÉCTRICA,16.375,-0.27,-0.05,-0.81,16.440,16.280,422945,8860,15:14
REPSOL,11.042,-0.25,-0.03,33.84,11.116,10.986,1370680,16866,15:14
SANTANDER,3.445,2.71,0.09,36.93,3.454,3.334,22469676,59747,15:14
SIEMENS GAMESA,26.940,0.19,0.05,-18.59,27.400,26.810,262582,18350,15:15
SOLARIA,16.130,-1.95,-0.32,-31.77,16.720,16.100,328230,2015,15:14
TELEFÓNICA,4.126,-0.27,-0.01,27.15,4.180,4.063,12140097,22460,15:14
VISCOFAN,57.950,-0.43,-0.25,-0.17,58.200,57.850,8017,2695,15:14
