ACERINOX,11.525,11.575,11.525,09:15,2021/06/02,09_30
ACS,25.71,25.84,25.68,09:16,2021/06/02,09_30
AENA,145.3,146.0,145.2,09:15,2021/06/02,09_30
ALMIRALL,14.27,14.29,14.21,09:15,2021/06/02,09_30
AMADEUS IT GROUP,62.72,62.76,61.96,09:16,2021/06/02,09_30
ARCELORMITTAL,27.52,27.73,27.52,09:16,2021/06/02,09_30
BANCO SABADELL,0.641,0.647,0.641,09:16,2021/06/02,09_30
BANKINTER,4.678,4.708,4.678,09:16,2021/06/02,09_30
BBVA,5.204,5.239,5.202,09:16,2021/06/02,09_30
CAIXABANK,2.857,2.868,2.849,09:16,2021/06/02,09_30
CELLNEX TELECOM,49.66,49.66,49.41,09:16,2021/06/02,09_30
CIE AUTOMOTIVE,25.86,25.86,25.72,09:16,2021/06/02,09_30
COLONIAL,9.17,9.19,9.16,09:16,2021/06/02,09_30
ENAGAS,19.31,19.39,19.26,09:16,2021/06/02,09_30
ENDESA,21.83,21.94,21.66,09:16,2021/06/02,09_30
FERROVIAL,24.68,24.69,24.46,09:15,2021/06/02,09_30
FLUIDRA,32.9,33.25,32.9,09:15,2021/06/02,09_30
GRIFOLS,22.63,22.66,22.51,09:15,2021/06/02,09_30
IAG,2.417,2.419,2.399,09:16,2021/06/02,09_30
IBERDROLA,10.85,10.88,10.835,09:16,2021/06/02,09_30
INDITEX,31.99,32.03,31.84,09:16,2021/06/02,09_30
INDRA,7.22,7.26,7.215,09:16,2021/06/02,09_30
MAPFRE,1.88,1.89,1.88,09:16,2021/06/02,09_30
MELI� HOTELS,7.102,7.122,7.052,09:14,2021/06/02,09_30
MERLIN PROP,9.558,9.59,9.54,09:15,2021/06/02,09_30
NATURGY,21.35,21.39,21.31,09:15,2021/06/02,09_30
PHARMA MAR,74.28,74.8,74.02,09:16,2021/06/02,09_30
RED EL�CTRICA,16.445,16.475,16.425,09:16,2021/06/02,09_30
REPSOL,11.296,11.34,11.24,09:16,2021/06/02,09_30
SANTANDER,3.464,3.485,3.464,09:16,2021/06/02,09_30
SIEMENS GAMESA,27.08,27.3,27.07,09:16,2021/06/02,09_30
SOLARIA,16.02,16.14,15.91,09:16,2021/06/02,09_30
TELEF�NICA,3.867,3.891,3.862,09:16,2021/06/02,09_30
VISCOFAN,56.95,57.05,56.6,09:10,2021/06/02,09_30
ACERINOX,11.56,11.575,11.485,10:14,2021/06/02,10_30
ACS,25.84,25.84,25.66,10:14,2021/06/02,10_30
AENA,145.5,146.0,144.65,10:14,2021/06/02,10_30
ALMIRALL,14.28,14.3,14.21,10:12,2021/06/02,10_30
AMADEUS IT GROUP,63.44,63.48,61.96,10:14,2021/06/02,10_30
ARCELORMITTAL,27.39,27.73,27.155,10:14,2021/06/02,10_30
BANCO SABADELL,0.643,0.647,0.635,10:13,2021/06/02,10_30
BANKINTER,4.688,4.708,4.642,10:14,2021/06/02,10_30
BBVA,5.22,5.239,5.168,10:14,2021/06/02,10_30
CAIXABANK,2.849,2.868,2.836,10:14,2021/06/02,10_30
CELLNEX TELECOM,49.61,49.74,49.41,10:14,2021/06/02,10_30
CIE AUTOMOTIVE,25.66,25.86,25.5,10:09,2021/06/02,10_30
COLONIAL,9.21,9.21,9.16,10:10,2021/06/02,10_30
ENAGAS,19.4,19.42,19.26,10:13,2021/06/02,10_30
ENDESA,21.76,21.94,21.66,10:14,2021/06/02,10_30
FERROVIAL,24.64,24.79,24.46,10:13,2021/06/02,10_30
FLUIDRA,33.05,33.25,32.8,10:12,2021/06/02,10_30
GRIFOLS,22.54,22.76,22.51,10:14,2021/06/02,10_30
IAG,2.425,2.427,2.386,10:14,2021/06/02,10_30
IBERDROLA,10.82,10.88,10.82,10:14,2021/06/02,10_30
INDITEX,31.73,32.03,31.67,10:14,2021/06/02,10_30
INDRA,7.17,7.26,7.17,10:14,2021/06/02,10_30
MAPFRE,1.875,1.89,1.871,10:14,2021/06/02,10_30
MELI� HOTELS,7.068,7.122,7.02,10:13,2021/06/02,10_30
MERLIN PROP,9.57,9.59,9.54,10:14,2021/06/02,10_30
NATURGY,21.43,21.43,21.31,10:14,2021/06/02,10_30
PHARMA MAR,72.86,74.8,72.72,10:14,2021/06/02,10_30
RED EL�CTRICA,16.545,16.545,16.425,10:14,2021/06/02,10_30
REPSOL,11.372,11.38,11.236,10:14,2021/06/02,10_30
SANTANDER,3.476,3.485,3.443,10:14,2021/06/02,10_30
SIEMENS GAMESA,26.82,27.3,26.76,10:12,2021/06/02,10_30
SOLARIA,15.79,16.14,15.77,10:14,2021/06/02,10_30
TELEF�NICA,3.872,3.891,3.848,10:14,2021/06/02,10_30
VISCOFAN,57.1,57.35,56.6,10:14,2021/06/02,10_30
ACERINOX,11.505,11.575,11.475,11:14,2021/06/02,11_30
ACS,25.95,25.96,25.66,11:14,2021/06/02,11_30
AENA,145.05,146.0,144.65,11:14,2021/06/02,11_30
ALMIRALL,14.27,14.3,14.21,11:07,2021/06/02,11_30
AMADEUS IT GROUP,63.44,63.6,61.96,11:14,2021/06/02,11_30
ARCELORMITTAL,27.405,27.73,27.155,11:14,2021/06/02,11_30
BANCO SABADELL,0.648,0.649,0.635,11:14,2021/06/02,11_30
BANKINTER,4.702,4.708,4.642,11:13,2021/06/02,11_30
BBVA,5.266,5.28,5.168,11:14,2021/06/02,11_30
CAIXABANK,2.856,2.868,2.836,11:14,2021/06/02,11_30
CELLNEX TELECOM,49.46,49.74,49.4,11:14,2021/06/02,11_30
CIE AUTOMOTIVE,25.64,25.86,25.5,11:13,2021/06/02,11_30
COLONIAL,9.245,9.255,9.16,11:13,2021/06/02,11_30
ENAGAS,19.425,19.445,19.26,11:14,2021/06/02,11_30
ENDESA,21.7,21.94,21.66,11:14,2021/06/02,11_30
FERROVIAL,24.84,24.84,24.46,11:13,2021/06/02,11_30
FLUIDRA,33.05,33.25,32.8,11:13,2021/06/02,11_30
GRIFOLS,22.67,22.76,22.51,11:14,2021/06/02,11_30
IAG,2.43,2.433,2.386,11:14,2021/06/02,11_30
IBERDROLA,10.81,10.88,10.8,11:14,2021/06/02,11_30
INDITEX,31.76,32.03,31.67,11:14,2021/06/02,11_30
INDRA,7.195,7.26,7.165,11:13,2021/06/02,11_30
MAPFRE,1.883,1.89,1.871,11:14,2021/06/02,11_30
MELI� HOTELS,7.058,7.122,7.02,11:13,2021/06/02,11_30
MERLIN PROP,9.582,9.626,9.54,11:14,2021/06/02,11_30
NATURGY,21.42,21.45,21.31,11:13,2021/06/02,11_30
PHARMA MAR,73.2,74.8,72.68,11:14,2021/06/02,11_30
RED EL�CTRICA,16.555,16.57,16.425,11:13,2021/06/02,11_30
REPSOL,11.346,11.41,11.236,11:14,2021/06/02,11_30
SANTANDER,3.491,3.493,3.443,11:14,2021/06/02,11_30
SIEMENS GAMESA,26.63,27.3,26.54,11:14,2021/06/02,11_30
SOLARIA,15.685,16.14,15.65,11:14,2021/06/02,11_30
TELEF�NICA,3.862,3.891,3.848,11:14,2021/06/02,11_30
VISCOFAN,57.0,57.35,56.6,11:10,2021/06/02,11_30
ACERINOX,11.49,11.575,11.475,12:16,2021/06/02,12_30
ACS,25.8,25.96,25.66,12:14,2021/06/02,12_30
AENA,144.8,146.0,144.4,12:16,2021/06/02,12_30
ALMIRALL,14.22,14.3,14.2,12:02,2021/06/02,12_30
AMADEUS IT GROUP,63.12,63.6,61.96,12:14,2021/06/02,12_30
ARCELORMITTAL,27.45,27.73,27.155,12:15,2021/06/02,12_30
BANCO SABADELL,0.647,0.649,0.635,12:16,2021/06/02,12_30
BANKINTER,4.702,4.708,4.642,12:16,2021/06/02,12_30
BBVA,5.254,5.28,5.168,12:16,2021/06/02,12_30
CAIXABANK,2.862,2.868,2.836,12:16,2021/06/02,12_30
CELLNEX TELECOM,49.45,49.74,49.4,12:16,2021/06/02,12_30
CIE AUTOMOTIVE,25.6,25.86,25.5,12:06,2021/06/02,12_30
COLONIAL,9.195,9.255,9.16,12:14,2021/06/02,12_30
ENAGAS,19.42,19.445,19.26,12:16,2021/06/02,12_30
ENDESA,21.76,21.94,21.66,12:16,2021/06/02,12_30
FERROVIAL,24.7,24.86,24.46,12:15,2021/06/02,12_30
FLUIDRA,32.95,33.25,32.8,12:12,2021/06/02,12_30
GRIFOLS,22.6,22.76,22.51,12:16,2021/06/02,12_30
IAG,2.429,2.437,2.386,12:15,2021/06/02,12_30
IBERDROLA,10.77,10.88,10.77,12:16,2021/06/02,12_30
INDITEX,31.96,32.03,31.67,12:14,2021/06/02,12_30
INDRA,7.18,7.26,7.16,12:16,2021/06/02,12_30
MAPFRE,1.875,1.89,1.871,12:11,2021/06/02,12_30
MELI� HOTELS,7.034,7.122,7.02,12:15,2021/06/02,12_30
MERLIN PROP,9.536,9.626,9.526,12:16,2021/06/02,12_30
NATURGY,21.41,21.45,21.31,12:10,2021/06/02,12_30
PHARMA MAR,73.4,74.8,72.68,12:15,2021/06/02,12_30
RED EL�CTRICA,16.575,16.585,16.425,12:16,2021/06/02,12_30
REPSOL,11.328,11.41,11.236,12:16,2021/06/02,12_30
SANTANDER,3.488,3.493,3.443,12:16,2021/06/02,12_30
SIEMENS GAMESA,26.51,27.3,26.51,12:16,2021/06/02,12_30
SOLARIA,15.625,16.14,15.6,12:15,2021/06/02,12_30
TELEF�NICA,3.839,3.891,3.839,12:16,2021/06/02,12_30
VISCOFAN,56.95,57.35,56.6,12:13,2021/06/02,12_30
ACERINOX,11.48,11.575,11.47,13:12,2021/06/02,13_30
ACS,25.71,25.96,25.66,13:13,2021/06/02,13_30
AENA,144.5,146.0,144.25,13:13,2021/06/02,13_30
ALMIRALL,14.21,14.3,14.15,13:03,2021/06/02,13_30
AMADEUS IT GROUP,62.74,63.6,61.96,13:11,2021/06/02,13_30
ARCELORMITTAL,27.355,27.73,27.155,13:14,2021/06/02,13_30
BANCO SABADELL,0.643,0.649,0.635,13:14,2021/06/02,13_30
BANKINTER,4.691,4.708,4.642,13:14,2021/06/02,13_30
BBVA,5.228,5.28,5.168,13:14,2021/06/02,13_30
CAIXABANK,2.853,2.868,2.836,13:13,2021/06/02,13_30
CELLNEX TELECOM,49.46,49.74,49.4,13:13,2021/06/02,13_30
CIE AUTOMOTIVE,25.5,25.86,25.44,13:12,2021/06/02,13_30
COLONIAL,9.205,9.255,9.16,13:12,2021/06/02,13_30
ENAGAS,19.405,19.445,19.26,13:12,2021/06/02,13_30
ENDESA,21.93,21.94,21.66,13:14,2021/06/02,13_30
FERROVIAL,24.68,24.86,24.46,13:14,2021/06/02,13_30
FLUIDRA,32.95,33.25,32.8,13:05,2021/06/02,13_30
GRIFOLS,22.54,22.76,22.51,13:12,2021/06/02,13_30
IAG,2.413,2.437,2.386,13:14,2021/06/02,13_30
IBERDROLA,10.79,10.88,10.755,13:14,2021/06/02,13_30
INDITEX,31.86,32.03,31.67,13:14,2021/06/02,13_30
INDRA,7.17,7.26,7.155,13:07,2021/06/02,13_30
MAPFRE,1.873,1.89,1.871,13:14,2021/06/02,13_30
MELI� HOTELS,7.036,7.122,7.004,13:13,2021/06/02,13_30
MERLIN PROP,9.504,9.626,9.466,13:13,2021/06/02,13_30
NATURGY,21.41,21.45,21.31,13:13,2021/06/02,13_30
PHARMA MAR,73.2,74.8,72.68,13:13,2021/06/02,13_30
RED EL�CTRICA,16.59,16.6,16.425,13:13,2021/06/02,13_30
REPSOL,11.318,11.41,11.236,13:13,2021/06/02,13_30
SANTANDER,3.477,3.493,3.443,13:14,2021/06/02,13_30
SIEMENS GAMESA,26.39,27.3,26.37,13:13,2021/06/02,13_30
SOLARIA,15.68,16.14,15.59,13:14,2021/06/02,13_30
TELEF�NICA,3.844,3.891,3.835,13:14,2021/06/02,13_30
VISCOFAN,57.05,57.35,56.6,13:08,2021/06/02,13_30
ACERINOX,11.465,11.575,11.46,14:08,2021/06/02,14_30
ACS,25.65,25.96,25.64,14:12,2021/06/02,14_30
AENA,144.35,146.0,144.0,14:07,2021/06/02,14_30
ALMIRALL,14.17,14.3,14.11,14:01,2021/06/02,14_30
AMADEUS IT GROUP,62.6,63.6,61.96,14:14,2021/06/02,14_30
ARCELORMITTAL,27.355,27.73,27.155,14:11,2021/06/02,14_30
BANCO SABADELL,0.639,0.649,0.635,14:13,2021/06/02,14_30
BANKINTER,4.697,4.708,4.642,14:13,2021/06/02,14_30
BBVA,5.237,5.28,5.168,14:14,2021/06/02,14_30
CAIXABANK,2.852,2.868,2.836,14:14,2021/06/02,14_30
CELLNEX TELECOM,49.31,49.74,49.31,14:13,2021/06/02,14_30
CIE AUTOMOTIVE,25.38,25.86,25.38,14:10,2021/06/02,14_30
COLONIAL,9.2,9.255,9.16,14:14,2021/06/02,14_30
ENAGAS,19.38,19.445,19.26,14:14,2021/06/02,14_30
ENDESA,21.91,21.95,21.66,14:14,2021/06/02,14_30
FERROVIAL,24.58,24.86,24.46,14:14,2021/06/02,14_30
FLUIDRA,32.95,33.25,32.8,14:03,2021/06/02,14_30
GRIFOLS,22.51,22.76,22.44,14:14,2021/06/02,14_30
IAG,2.419,2.437,2.386,14:14,2021/06/02,14_30
IBERDROLA,10.765,10.88,10.755,14:13,2021/06/02,14_30
INDITEX,31.82,32.03,31.67,14:14,2021/06/02,14_30
INDRA,7.2,7.26,7.155,14:14,2021/06/02,14_30
MAPFRE,1.868,1.89,1.866,14:11,2021/06/02,14_30
MELI� HOTELS,7.056,7.122,7.004,14:14,2021/06/02,14_30
MERLIN PROP,9.478,9.626,9.466,14:12,2021/06/02,14_30
NATURGY,21.39,21.45,21.31,14:09,2021/06/02,14_30
PHARMA MAR,72.96,74.8,72.54,14:14,2021/06/02,14_30
RED EL�CTRICA,16.555,16.6,16.425,14:12,2021/06/02,14_30
REPSOL,11.256,11.41,11.236,14:14,2021/06/02,14_30
SANTANDER,3.48,3.493,3.443,14:14,2021/06/02,14_30
SIEMENS GAMESA,26.19,27.3,26.18,14:14,2021/06/02,14_30
SOLARIA,15.605,16.14,15.59,14:14,2021/06/02,14_30
TELEF�NICA,3.837,3.891,3.832,14:14,2021/06/02,14_30
VISCOFAN,57.15,57.35,56.6,14:01,2021/06/02,14_30
ACERINOX,11.48,11.575,11.46,15:16,2021/06/02,15_30
ACS,25.57,25.96,25.57,15:16,2021/06/02,15_30
AENA,144.8,146.0,144.0,15:16,2021/06/02,15_30
ALMIRALL,14.13,14.3,14.11,15:14,2021/06/02,15_30
AMADEUS IT GROUP,63.06,63.6,61.96,15:16,2021/06/02,15_30
ARCELORMITTAL,27.455,27.73,27.155,15:15,2021/06/02,15_30
BANCO SABADELL,0.637,0.649,0.635,15:15,2021/06/02,15_30
BANKINTER,4.7,4.708,4.642,15:15,2021/06/02,15_30
BBVA,5.226,5.28,5.168,15:16,2021/06/02,15_30
CAIXABANK,2.867,2.877,2.836,15:16,2021/06/02,15_30
CELLNEX TELECOM,49.15,49.74,49.15,15:13,2021/06/02,15_30
CIE AUTOMOTIVE,25.5,25.86,25.3,15:05,2021/06/02,15_30
COLONIAL,9.145,9.255,9.145,15:14,2021/06/02,15_30
ENAGAS,19.35,19.445,19.26,15:11,2021/06/02,15_30
ENDESA,22.01,22.01,21.66,15:16,2021/06/02,15_30
FERROVIAL,24.61,24.86,24.46,15:16,2021/06/02,15_30
FLUIDRA,32.85,33.25,32.8,15:13,2021/06/02,15_30
GRIFOLS,22.32,22.76,22.31,15:14,2021/06/02,15_30
IAG,2.429,2.437,2.386,15:16,2021/06/02,15_30
IBERDROLA,10.73,10.88,10.705,15:16,2021/06/02,15_30
INDITEX,31.84,32.03,31.67,15:16,2021/06/02,15_30
INDRA,7.21,7.26,7.155,15:14,2021/06/02,15_30
MAPFRE,1.868,1.89,1.865,15:16,2021/06/02,15_30
MELI� HOTELS,7.086,7.122,7.004,15:14,2021/06/02,15_30
MERLIN PROP,9.458,9.626,9.458,15:13,2021/06/02,15_30
NATURGY,21.33,21.45,21.31,15:16,2021/06/02,15_30
PHARMA MAR,72.9,74.8,72.54,15:16,2021/06/02,15_30
RED EL�CTRICA,16.475,16.6,16.425,15:16,2021/06/02,15_30
REPSOL,11.236,11.41,11.22,15:16,2021/06/02,15_30
SANTANDER,3.467,3.493,3.443,15:16,2021/06/02,15_30
SIEMENS GAMESA,26.06,27.3,26.05,15:16,2021/06/02,15_30
SOLARIA,15.41,16.14,15.405,15:16,2021/06/02,15_30
TELEF�NICA,3.832,3.891,3.83,15:15,2021/06/02,15_30
VISCOFAN,57.05,57.35,56.6,15:11,2021/06/02,15_30
ACERINOX,11.485,11.575,11.455,16:13,2021/06/02,16_30
ACS,25.61,25.96,25.53,16:14,2021/06/02,16_30
AENA,144.8,146.0,144.0,16:14,2021/06/02,16_30
ALMIRALL,14.1,14.3,14.07,16:13,2021/06/02,16_30
AMADEUS IT GROUP,63.1,63.6,61.96,16:14,2021/06/02,16_30
ARCELORMITTAL,27.29,27.73,27.155,16:12,2021/06/02,16_30
BANCO SABADELL,0.638,0.649,0.635,16:14,2021/06/02,16_30
BANKINTER,4.698,4.708,4.642,16:12,2021/06/02,16_30
BBVA,5.226,5.28,5.168,16:14,2021/06/02,16_30
CAIXABANK,2.868,2.877,2.836,16:14,2021/06/02,16_30
CELLNEX TELECOM,49.23,49.74,49.13,16:12,2021/06/02,16_30
CIE AUTOMOTIVE,25.46,25.86,25.3,16:12,2021/06/02,16_30
COLONIAL,9.16,9.255,9.14,16:13,2021/06/02,16_30
ENAGAS,19.315,19.445,19.26,16:14,2021/06/02,16_30
ENDESA,21.95,22.01,21.66,16:14,2021/06/02,16_30
FERROVIAL,24.54,24.86,24.46,16:14,2021/06/02,16_30
FLUIDRA,32.8,33.25,32.7,16:14,2021/06/02,16_30
GRIFOLS,22.36,22.76,22.31,16:14,2021/06/02,16_30
IAG,2.426,2.437,2.386,16:14,2021/06/02,16_30
IBERDROLA,10.73,10.88,10.705,16:14,2021/06/02,16_30
INDITEX,31.83,32.03,31.67,16:14,2021/06/02,16_30
INDRA,7.21,7.26,7.155,16:12,2021/06/02,16_30
MAPFRE,1.868,1.89,1.865,16:12,2021/06/02,16_30
MELI� HOTELS,7.102,7.122,7.004,16:12,2021/06/02,16_30
MERLIN PROP,9.47,9.626,9.444,16:14,2021/06/02,16_30
NATURGY,21.33,21.45,21.31,16:12,2021/06/02,16_30
PHARMA MAR,73.26,74.8,72.54,16:14,2021/06/02,16_30
RED EL�CTRICA,16.51,16.6,16.425,16:14,2021/06/02,16_30
REPSOL,11.248,11.41,11.178,16:14,2021/06/02,16_30
SANTANDER,3.464,3.493,3.443,16:14,2021/06/02,16_30
SIEMENS GAMESA,25.95,27.3,25.88,16:14,2021/06/02,16_30
SOLARIA,15.295,16.14,15.28,16:14,2021/06/02,16_30
TELEF�NICA,3.841,3.891,3.828,16:14,2021/06/02,16_30
VISCOFAN,57.1,57.35,56.6,16:13,2021/06/02,16_30
ACERINOX,11.495,11.575,11.455,17:14,2021/06/02,17_30
ACS,25.71,25.96,25.53,17:16,2021/06/02,17_30
AENA,144.85,146.0,144.0,17:16,2021/06/02,17_30
ALMIRALL,14.08,14.3,14.06,17:15,2021/06/02,17_30
AMADEUS IT GROUP,63.12,63.6,61.96,17:16,2021/06/02,17_30
ARCELORMITTAL,27.5,27.73,27.155,17:15,2021/06/02,17_30
BANCO SABADELL,0.64,0.649,0.635,17:14,2021/06/02,17_30
BANKINTER,4.69,4.708,4.642,17:16,2021/06/02,17_30
BBVA,5.239,5.28,5.168,17:16,2021/06/02,17_30
CAIXABANK,2.865,2.877,2.836,17:16,2021/06/02,17_30
CELLNEX TELECOM,49.17,49.74,49.13,17:16,2021/06/02,17_30
CIE AUTOMOTIVE,25.46,25.86,25.3,17:16,2021/06/02,17_30
COLONIAL,9.18,9.255,9.14,17:16,2021/06/02,17_30
ENAGAS,19.31,19.445,19.26,17:16,2021/06/02,17_30
ENDESA,22.01,22.07,21.66,17:16,2021/06/02,17_30
FERROVIAL,24.57,24.86,24.46,17:16,2021/06/02,17_30
FLUIDRA,32.9,33.25,32.7,17:16,2021/06/02,17_30
GRIFOLS,22.27,22.76,22.27,17:16,2021/06/02,17_30
IAG,2.424,2.437,2.386,17:16,2021/06/02,17_30
IBERDROLA,10.81,10.88,10.705,17:16,2021/06/02,17_30
INDITEX,31.84,32.03,31.67,17:16,2021/06/02,17_30
INDRA,7.22,7.26,7.155,17:15,2021/06/02,17_30
