ACERINOX,11.52,11.535,11.505,09:14,2021/06/03,09_30
ACS,25.6,25.72,25.56,09:14,2021/06/03,09_30
AENA,143.3,144.85,143.15,09:15,2021/06/03,09_30
ALMIRALL,14.06,14.08,14.05,09:14,2021/06/03,09_30
AMADEUS IT GROUP,63.44,63.52,63.3,09:15,2021/06/03,09_30
ARCELORMITTAL,27.53,27.53,27.285,09:14,2021/06/03,09_30
BANCO SABADELL,0.644,0.649,0.641,09:14,2021/06/03,09_30
BANKINTER,4.681,4.681,4.67,09:12,2021/06/03,09_30
BBVA,5.237,5.237,5.222,09:15,2021/06/03,09_30
CAIXABANK,2.861,2.869,2.856,09:13,2021/06/03,09_30
CELLNEX TELECOM,49.84,49.84,49.46,09:15,2021/06/03,09_30
CIE AUTOMOTIVE,25.38,25.5,25.32,09:14,2021/06/03,09_30
COLONIAL,9.2,9.225,9.19,09:10,2021/06/03,09_30
ENAGAS,19.3,19.355,19.29,09:15,2021/06/03,09_30
ENDESA,21.86,22.02,21.82,09:14,2021/06/03,09_30
FERROVIAL,24.54,24.58,24.49,09:15,2021/06/03,09_30
FLUIDRA,32.35,32.65,32.05,09:14,2021/06/03,09_30
GRIFOLS,22.03,22.15,21.91,09:15,2021/06/03,09_30
IAG,2.408,2.439,2.396,09:15,2021/06/03,09_30
IBERDROLA,10.76,10.795,10.75,09:15,2021/06/03,09_30
INDITEX,31.72,31.94,31.72,09:15,2021/06/03,09_30
INDRA,7.2,7.21,7.185,09:13,2021/06/03,09_30
MAPFRE,1.877,1.878,1.873,09:14,2021/06/03,09_30
MELI� HOTELS,7.168,7.178,7.08,09:15,2021/06/03,09_30
MERLIN PROP,9.49,9.534,9.458,09:13,2021/06/03,09_30
NATURGY,21.39,21.43,21.37,09:15,2021/06/03,09_30
PHARMA MAR,73.96,74.04,73.2,09:14,2021/06/03,09_30
RED EL�CTRICA,16.525,16.57,16.51,09:15,2021/06/03,09_30
REPSOL,11.336,11.388,11.298,09:15,2021/06/03,09_30
SANTANDER,3.489,3.489,3.464,09:15,2021/06/03,09_30
SIEMENS GAMESA,25.85,26.09,25.76,09:15,2021/06/03,09_30
SOLARIA,15.35,15.58,15.345,09:15,2021/06/03,09_30
TELEF�NICA,3.855,3.857,3.838,09:15,2021/06/03,09_30
VISCOFAN,57.2,57.25,57.1,09:10,2021/06/03,09_30
ACERINOX,11.49,11.535,11.47,10:13,2021/06/03,10_30
ACS,25.52,25.72,25.48,10:15,2021/06/03,10_30
AENA,142.55,144.85,141.9,10:15,2021/06/03,10_30
ALMIRALL,14.15,14.19,14.05,10:15,2021/06/03,10_30
AMADEUS IT GROUP,63.06,63.52,63.02,10:15,2021/06/03,10_30
ARCELORMITTAL,27.215,27.53,27.155,10:14,2021/06/03,10_30
BANCO SABADELL,0.645,0.649,0.641,10:15,2021/06/03,10_30
