ACCIONA,139.000,140.100,137.000,19:15
ACERINOX,11.680,11.765,11.630,19:15
ACS,25.870,26.080,25.660,19:15
AENA,142.350,144.200,141.850,19:15
ALMIRALL,14.000,14.070,13.780,18:01
AMADEUS IT GROUP,59.920,60.020,58.840,19:15
ARCELORMITTAL,25.420,25.755,25.180,18:01
BANCO SABADELL,0.652,0.657,0.633,18:01
BANKINTER,4.779,4.779,4.697,19:15
BBVA,5.121,5.140,5.009,19:15
CAIXABANK,2.827,2.835,2.763,18:01
CELLNEX TELECOM,48.070,48.520,47.580,19:15
CIE AUTOMOTIVE,24.400,24.500,24.200,18:01
COLONIAL,8.655,8.725,8.500,18:01
ENAGAS,19.100,19.160,19.030,19:15
ENDESA,23.090,23.420,23.090,19:15
FERROVIAL,24.200,24.350,23.960,19:15
FLUIDRA,31.650,32.450,31.550,18:01
GRIFOLS,23.300,23.550,23.160,19:15
IAG,2.278,2.285,2.212,19:15
IBERDROLA,11.550,11.570,11.460,19:15
INDITEX,32.410,32.410,31.800,19:15
INDRA,7.520,8.190,7.410,19:15
MAPFRE,1.857,1.863,1.832,19:15
MELIÁ HOTELS,6.688,6.736,6.618,18:01
MERLIN PROP,8.898,8.914,8.782,18:01
NATURGY,21.580,21.650,21.500,18:01
PHARMA MAR,80.900,83.840,80.600,18:01
RED ELÉCTRICA,16.240,16.345,16.185,19:15
REPSOL,10.934,11.050,10.666,19:15
SANTANDER,3.369,3.381,3.299,19:15
SIEMENS GAMESA,26.300,26.840,26.300,19:15
SOLARIA,16.360,16.635,16.265,18:01
TELEFÓNICA,4.181,4.201,4.132,19:15
VISCOFAN,58.750,58.900,58.100,18:01
