ACERINOX,11.79,11.845,11.765,09:12,2021/05/28,09_30
ACS,25.5,25.53,25.34,09:13,2021/05/28,09_30
AENA,143.45,143.9,142.6,09:12,2021/05/28,09_30
ALMIRALL,13.91,13.92,13.84,09:13,2021/05/28,09_30
AMADEUS IT GROUP,61.1,61.74,60.98,09:13,2021/05/28,09_30
ARCELORMITTAL,26.72,26.82,26.595,09:12,2021/05/28,09_30
BANCO SABADELL,0.669,0.681,0.669,09:13,2021/05/28,09_30
BANKINTER,4.735,4.744,4.721,09:13,2021/05/28,09_30
BBVA,5.167,5.2,5.164,09:13,2021/05/28,09_30
CAIXABANK,2.842,2.853,2.834,09:13,2021/05/28,09_30
CELLNEX TELECOM,49.57,49.63,49.25,09:12,2021/05/28,09_30
CIE AUTOMOTIVE,24.64,24.74,24.62,09:11,2021/05/28,09_30
COLONIAL,9.105,9.165,9.05,09:13,2021/05/28,09_30
ENAGAS,19.265,19.3,19.215,09:11,2021/05/28,09_30
ENDESA,23.55,23.57,23.48,09:13,2021/05/28,09_30
FERROVIAL,23.96,24.11,23.96,09:13,2021/05/28,09_30
FLUIDRA,33.45,33.5,33.4,09:06,2021/05/28,09_30
GRIFOLS,22.86,23.01,22.7,09:13,2021/05/28,09_30
IAG,2.342,2.38,2.342,09:13,2021/05/28,09_30
IBERDROLA,11.315,11.315,11.25,09:13,2021/05/28,09_30
INDITEX,31.7,31.71,31.3,09:12,2021/05/28,09_30
INDRA,7.24,7.28,7.18,09:12,2021/05/28,09_30
MAPFRE,1.859,1.86,1.847,09:13,2021/05/28,09_30
MELI� HOTELS,7.046,7.094,7.046,09:12,2021/05/28,09_30
MERLIN PROP,9.456,9.484,9.29,09:13,2021/05/28,09_30
NATURGY,21.61,21.62,21.48,09:12,2021/05/28,09_30
PHARMA MAR,77.08,77.3,76.12,09:12,2021/05/28,09_30
RED EL�CTRICA,16.37,16.4,16.295,09:13,2021/05/28,09_30
REPSOL,11.042,11.096,11.022,09:13,2021/05/28,09_30
SANTANDER,3.464,3.49,3.46,09:13,2021/05/28,09_30
SIEMENS GAMESA,27.05,27.08,26.59,09:13,2021/05/28,09_30
SOLARIA,15.925,15.93,15.51,09:13,2021/05/28,09_30
TELEF�NICA,4.092,4.092,4.073,09:13,2021/05/28,09_30
VISCOFAN,57.8,58.2,57.8,09:05,2021/05/28,09_30
ACERINOX,11.705,11.845,11.685,10:15,2021/05/28,10_30
ACS,25.65,25.67,25.34,10:15,2021/05/28,10_30
AENA,143.05,143.9,142.6,10:15,2021/05/28,10_30
ALMIRALL,13.86,13.92,13.84,10:01,2021/05/28,10_30
AMADEUS IT GROUP,60.86,61.74,60.78,10:15,2021/05/28,10_30
ARCELORMITTAL,26.73,26.83,26.595,10:15,2021/05/28,10_30
BANCO SABADELL,0.651,0.681,0.649,10:15,2021/05/28,10_30
BANKINTER,4.708,4.745,4.7,10:15,2021/05/28,10_30
BBVA,5.146,5.2,5.134,10:15,2021/05/28,10_30
CAIXABANK,2.819,2.853,2.816,10:15,2021/05/28,10_30
CELLNEX TELECOM,49.9,49.93,49.25,10:15,2021/05/28,10_30
CIE AUTOMOTIVE,24.8,24.9,24.62,10:13,2021/05/28,10_30
COLONIAL,9.15,9.185,9.05,10:14,2021/05/28,10_30
ENAGAS,19.29,19.3,19.215,10:13,2021/05/28,10_30
ENDESA,23.66,23.66,23.48,10:14,2021/05/28,10_30
FERROVIAL,23.97,24.11,23.93,10:14,2021/05/28,10_30
FLUIDRA,33.45,33.6,33.35,10:11,2021/05/28,10_30
GRIFOLS,22.8,23.01,22.7,10:15,2021/05/28,10_30
IAG,2.341,2.38,2.331,10:15,2021/05/28,10_30
IBERDROLA,11.33,11.33,11.25,10:15,2021/05/28,10_30
INDITEX,31.69,31.76,31.3,10:15,2021/05/28,10_30
INDRA,7.2,7.28,7.18,10:14,2021/05/28,10_30
MAPFRE,1.854,1.86,1.847,10:14,2021/05/28,10_30
MELI� HOTELS,6.972,7.094,6.968,10:13,2021/05/28,10_30
MERLIN PROP,9.53,9.542,9.29,10:14,2021/05/28,10_30
NATURGY,21.61,21.67,21.48,10:14,2021/05/28,10_30
PHARMA MAR,75.94,77.3,75.9,10:15,2021/05/28,10_30
RED EL�CTRICA,16.425,16.425,16.295,10:14,2021/05/28,10_30
REPSOL,10.984,11.096,10.97,10:14,2021/05/28,10_30
SANTANDER,3.448,3.49,3.444,10:15,2021/05/28,10_30
SIEMENS GAMESA,26.93,27.09,26.59,10:15,2021/05/28,10_30
SOLARIA,15.8,15.96,15.51,10:15,2021/05/28,10_30
TELEF�NICA,4.06,4.092,4.054,10:15,2021/05/28,10_30
VISCOFAN,58.15,58.2,57.8,10:07,2021/05/28,10_30
ACERINOX,11.66,11.845,11.645,11:14,2021/05/28,11_30
ACS,25.66,25.69,25.34,11:15,2021/05/28,11_30
AENA,142.65,143.9,142.4,11:10,2021/05/28,11_30
ALMIRALL,13.85,13.92,13.84,11:00,2021/05/28,11_30
AMADEUS IT GROUP,61.4,61.74,60.64,11:15,2021/05/28,11_30
ARCELORMITTAL,26.61,26.83,26.52,11:14,2021/05/28,11_30
BANCO SABADELL,0.651,0.681,0.647,11:15,2021/05/28,11_30
BANKINTER,4.716,4.745,4.7,11:15,2021/05/28,11_30
BBVA,5.144,5.2,5.134,11:15,2021/05/28,11_30
CAIXABANK,2.811,2.853,2.81,11:15,2021/05/28,11_30
CELLNEX TELECOM,49.63,50.0,49.25,11:15,2021/05/28,11_30
CIE AUTOMOTIVE,24.8,24.9,24.62,11:14,2021/05/28,11_30
COLONIAL,9.19,9.19,9.05,11:13,2021/05/28,11_30
ENAGAS,19.285,19.315,19.215,11:15,2021/05/28,11_30
ENDESA,23.66,23.7,23.48,11:15,2021/05/28,11_30
FERROVIAL,23.99,24.11,23.93,11:15,2021/05/28,11_30
FLUIDRA,33.05,33.6,33.0,11:15,2021/05/28,11_30
GRIFOLS,22.82,23.01,22.7,11:14,2021/05/28,11_30
IAG,2.356,2.38,2.331,11:15,2021/05/28,11_30
IBERDROLA,11.325,11.365,11.25,11:15,2021/05/28,11_30
INDITEX,31.81,31.83,31.3,11:15,2021/05/28,11_30
INDRA,7.17,7.28,7.16,11:13,2021/05/28,11_30
MAPFRE,1.867,1.867,1.847,11:15,2021/05/28,11_30
MELI� HOTELS,6.974,7.094,6.956,11:12,2021/05/28,11_30
MERLIN PROP,9.554,9.556,9.29,11:15,2021/05/28,11_30
NATURGY,21.63,21.67,21.48,11:12,2021/05/28,11_30
PHARMA MAR,75.42,77.3,75.42,11:15,2021/05/28,11_30
RED EL�CTRICA,16.405,16.44,16.295,11:14,2021/05/28,11_30
REPSOL,10.918,11.096,10.886,11:14,2021/05/28,11_30
SANTANDER,3.438,3.49,3.433,11:15,2021/05/28,11_30
