ACCIONA,141.600,141.800,141.100,09:12
ACERINOX,11.790,11.845,11.765,09:12
ACS,25.500,25.530,25.340,09:13
AENA,143.450,143.900,142.600,09:12
ALMIRALL,13.910,13.920,13.840,09:13
AMADEUS IT GROUP,61.100,61.740,60.980,09:13
ARCELORMITTAL,26.720,26.820,26.595,09:12
BANCO SABADELL,0.669,0.681,0.669,09:13
BANKINTER,4.735,4.744,4.721,09:13
BBVA,5.167,5.200,5.164,09:13
CAIXABANK,2.842,2.853,2.834,09:13
CELLNEX TELECOM,49.570,49.630,49.250,09:12
CIE AUTOMOTIVE,24.640,24.740,24.620,09:11
COLONIAL,9.105,9.165,9.050,09:13
ENAGAS,19.265,19.300,19.215,09:11
ENDESA,23.550,23.570,23.480,09:13
FERROVIAL,23.960,24.110,23.960,09:13
FLUIDRA,33.450,33.500,33.400,09:06
GRIFOLS,22.860,23.010,22.700,09:13
IAG,2.342,2.380,2.342,09:13
IBERDROLA,11.315,11.315,11.250,09:13
INDITEX,31.700,31.710,31.300,09:12
INDRA,7.240,7.280,7.180,09:12
MAPFRE,1.859,1.860,1.847,09:13
MELIÁ HOTELS,7.046,7.094,7.046,09:12
MERLIN PROP,9.456,9.484,9.290,09:13
NATURGY,21.610,21.620,21.480,09:12
PHARMA MAR,77.080,77.300,76.120,09:12
RED ELÉCTRICA,16.370,16.400,16.295,09:13
REPSOL,11.042,11.096,11.022,09:13
SANTANDER,3.464,3.490,3.460,09:13
SIEMENS GAMESA,27.050,27.080,26.590,09:13
SOLARIA,15.925,15.930,15.510,09:13
TELEFÓNICA,4.092,4.092,4.073,09:13
VISCOFAN,57.800,58.200,57.800,09:05
