ACS,26.13,26.27,26.11,09:13:00,2021-06-09,09_30
AENA,143.4,143.45,142.1,09:13:00,2021-06-09,09_30
ALMIRALL,14.12,14.16,14.09,09:14:00,2021-06-09,09_30
AMADEUS IT GROUP,59.06,59.42,58.72,09:13:00,2021-06-09,09_30
ARCELORMITTAL,25965.0,26.3,25.85,09:14:00,2021-06-09,09_30
BANCO SABADELL,0.629,0.634,0.58,09:13:00,2021-06-09,09_30
BANKINTER,4739.0,4751.0,4709.0,09:14:00,2021-06-09,09_30
BBVA,5056.0,5074.0,5036.0,09:14:00,2021-06-09,09_30
CAIXABANK,2853.0,2866.0,2.84,09:14:00,2021-06-09,09_30
CELLNEX TELECOM,45.95,46.04,45.58,09:14:00,2021-06-09,09_30
CIE AUTOMOTIVE,24.5,24.54,24.4,09:14:00,2021-06-09,09_30
COLONIAL,8715.0,8.8,8625.0,09:10:00,2021-06-09,09_30
ENAGAS,19.01,19065.0,18.96,09:13:00,2021-06-09,09_30
ENDESA,23.04,23.05,22.94,09:14:00,2021-06-09,09_30
FERROVIAL,23.94,24.05,23.9,09:12:00,2021-06-09,09_30
FLUIDRA,31.85,31.95,31.7,09:10:00,2021-06-09,09_30
GRIFOLS,23.58,23.58,23.46,09:14:00,2021-06-09,09_30
IAG,2263.0,2265.0,2233.0,09:13:00,2021-06-09,09_30
IBERDROLA,11265.0,11.3,11235.0,09:13:00,2021-06-09,09_30
INDITEX,32.3,32.31,32.13,09:14:00,2021-06-09,09_30
INDRA,8.12,8.17,8095.0,09:11:00,2021-06-09,09_30
MAPFRE,1908.0,1916.0,1881.0,09:13:00,2021-06-09,09_30
MELIï¿½ HOTELS,6844.0,6844.0,6742.0,09:13:00,2021-06-09,09_30
MERLIN PROP,9008.0,9018.0,8878.0,09:14:00,2021-06-09,09_30
NATURGY,21.49,21.6,21.47,09:13:00,2021-06-09,09_30
PHARMA MAR,84.04,84.14,83.34,09:13:00,2021-06-09,09_30
RED ELï¿½CTRICA,16165.0,16175.0,16105.0,09:13:00,2021-06-09,09_30
REPSOL,11056.0,11058.0,10.95,09:12:00,2021-06-09,09_30
SANTANDER,3342.0,3344.0,3321.0,09:13:00,2021-06-09,09_30
SIEMENS GAMESA,26.09,26.44,25.95,09:14:00,2021-06-09,09_30
SOLARIA,15755.0,15.87,15.56,09:13:00,2021-06-09,09_30
TELEFï¿½NICA,4149.0,4149.0,4.11,09:13:00,2021-06-09,09_30
VISCOFAN,57.95,58.0,57.7,09:09:00,2021-06-09,09_30
ACERINOX,11865.0,11.9,11.67,10:13:00,2021-06-09,10_30
ACS,26.14,26.27,26.01,10:13:00,2021-06-09,10_30
AENA,141.9,143.45,141.65,10:13:00,2021-06-09,10_30
ALMIRALL,14.14,14.16,14.03,10:12:00,2021-06-09,10_30
AMADEUS IT GROUP,58.48,59.42,58.26,10:13:00,2021-06-09,10_30
ARCELORMITTAL,26155.0,26.3,25.85,10:11:00,2021-06-09,10_30
BANCO SABADELL,0.636,0.641,0.58,10:13:00,2021-06-09,10_30
BANKINTER,4754.0,4.78,4709.0,10:13:00,2021-06-09,10_30
BBVA,5.09,5107.0,5036.0,10:14:00,2021-06-09,10_30
CAIXABANK,2871.0,2.88,2.84,10:13:00,2021-06-09,10_30
CELLNEX TELECOM,46.09,46.13,45.58,10:13:00,2021-06-09,10_30
CIE AUTOMOTIVE,24.46,24.6,24.4,10:13:00,2021-06-09,10_30
COLONIAL,8.74,8.8,8625.0,10:14:00,2021-06-09,10_30
ENAGAS,19.04,19115.0,18.96,10:13:00,2021-06-09,10_30
ENDESA,23.13,23.13,22.94,10:13:00,2021-06-09,10_30
FERROVIAL,23.96,24.05,23.87,10:13:00,2021-06-09,10_30
FLUIDRA,32.0,32.15,31.7,10:14:00,2021-06-09,10_30
GRIFOLS,23.52,23.64,23.45,10:13:00,2021-06-09,10_30
IAG,2237.0,2265.0,2233.0,10:14:00,2021-06-09,10_30
IBERDROLA,11335.0,11335.0,11235.0,10:14:00,2021-06-09,10_30
INDITEX,32.1,32.35,32.02,10:14:00,2021-06-09,10_30
INDRA,8095.0,8.17,8085.0,10:13:00,2021-06-09,10_30
MAPFRE,1911.0,1922.0,1881.0,10:13:00,2021-06-09,10_30
MELIï¿½ HOTELS,6.76,6844.0,6742.0,10:12:00,2021-06-09,10_30
MERLIN PROP,8954.0,9024.0,8878.0,10:13:00,2021-06-09,10_30
NATURGY,21.52,21.6,21.43,10:13:00,2021-06-09,10_30
PHARMA MAR,82.94,84.14,82.74,10:14:00,2021-06-09,10_30
RED ELï¿½CTRICA,16.17,16.22,16105.0,10:14:00,2021-06-09,10_30
REPSOL,11048.0,11124.0,10.95,10:13:00,2021-06-09,10_30
SANTANDER,3368.0,3378.0,3321.0,10:14:00,2021-06-09,10_30
SIEMENS GAMESA,26.25,26.44,25.95,10:13:00,2021-06-09,10_30
SOLARIA,15.77,15.87,15515.0,10:14:00,2021-06-09,10_30
TELEFï¿½NICA,4.13,4175.0,4.11,10:14:00,2021-06-09,10_30
VISCOFAN,58.0,58.05,57.7,10:13:00,2021-06-09,10_30
ACERINOX,11.85,11.9,11.67,11:08:00,2021-06-09,11_30
ACS,26.03,26.27,25.94,11:12:00,2021-06-09,11_30
AENA,140.75,143.45,140.3,11:13:00,2021-06-09,11_30
ALMIRALL,14.23,14.23,14.03,11:07:00,2021-06-09,11_30
AMADEUS IT GROUP,58.3,59.42,58.08,11:11:00,2021-06-09,11_30
ARCELORMITTAL,25.99,26.3,25.85,11:14:00,2021-06-09,11_30
BANCO SABADELL,0.639,0.641,0.58,11:14:00,2021-06-09,11_30
BANKINTER,4.74,4.78,4709.0,11:13:00,2021-06-09,11_30
BBVA,5079.0,5107.0,5036.0,11:14:00,2021-06-09,11_30
CAIXABANK,2885.0,2885.0,2.84,11:13:00,2021-06-09,11_30
CELLNEX TELECOM,46.17,46.17,45.58,11:13:00,2021-06-09,11_30
CIE AUTOMOTIVE,24.38,24.6,24.28,11:09:00,2021-06-09,11_30
COLONIAL,8.77,8.8,8625.0,11:11:00,2021-06-09,11_30
ENAGAS,19075.0,19115.0,18.96,11:12:00,2021-06-09,11_30
ENDESA,23.11,23.14,22.94,11:11:00,2021-06-09,11_30
FERROVIAL,23.97,24.05,23.85,11:14:00,2021-06-09,11_30
FLUIDRA,31.95,32.15,31.7,11:13:00,2021-06-09,11_30
GRIFOLS,23.65,23.68,23.45,11:13:00,2021-06-09,11_30
IAG,2239.0,2265.0,2233.0,11:13:00,2021-06-09,11_30
IBERDROLA,11.32,11335.0,11235.0,11:12:00,2021-06-09,11_30
INDITEX,32.12,32.35,31.97,11:14:00,2021-06-09,11_30
INDRA,8.1,8.17,8065.0,11:10:00,2021-06-09,11_30
MAPFRE,1909.0,1922.0,1881.0,11:11:00,2021-06-09,11_30
MELIï¿½ HOTELS,6.76,6844.0,6734.0,11:13:00,2021-06-09,11_30
MERLIN PROP,9.03,9034.0,8878.0,11:13:00,2021-06-09,11_30
NATURGY,21.55,21.6,21.43,11:13:00,2021-06-09,11_30
PHARMA MAR,83.34,84.14,82.62,11:12:00,2021-06-09,11_30
RED ELï¿½CTRICA,16195.0,16.22,16105.0,11:13:00,2021-06-09,11_30
REPSOL,11.0,11124.0,10.95,11:14:00,2021-06-09,11_30
SANTANDER,3381.0,3382.0,3321.0,11:14:00,2021-06-09,11_30
SIEMENS GAMESA,26.37,26.45,25.95,11:14:00,2021-06-09,11_30
SOLARIA,15665.0,15.87,15515.0,11:13:00,2021-06-09,11_30
TELEFï¿½NICA,4161.0,4175.0,4.11,11:14:00,2021-06-09,11_30
VISCOFAN,58.1,58.2,57.7,11:01:00,2021-06-09,11_30
ACERINOX,11.79,11.9,11.67,12:14:00,2021-06-09,12_30
ACS,26.04,26.27,25.94,12:13:00,2021-06-09,12_30
AENA,142.6,143.45,140.3,12:12:00,2021-06-09,12_30
ALMIRALL,14.18,14.27,14.03,12:09:00,2021-06-09,12_30
AMADEUS IT GROUP,58.28,59.42,58.08,12:14:00,2021-06-09,12_30
ARCELORMITTAL,25.85,26.3,25815.0,12:14:00,2021-06-09,12_30
BANCO SABADELL,0.645,0.648,0.58,12:14:00,2021-06-09,12_30
BANKINTER,4758.0,4.78,4709.0,12:12:00,2021-06-09,12_30
BBVA,5089.0,5107.0,5036.0,12:14:00,2021-06-09,12_30
CAIXABANK,2886.0,2895.0,2.84,12:12:00,2021-06-09,12_30
CELLNEX TELECOM,46.17,46.23,45.58,12:13:00,2021-06-09,12_30
CIE AUTOMOTIVE,24.32,24.6,24.28,12:09:00,2021-06-09,12_30
COLONIAL,8.77,8815.0,8625.0,12:09:00,2021-06-09,12_30
ENAGAS,19115.0,19.15,18.96,12:13:00,2021-06-09,12_30
ENDESA,23.07,23.14,22.94,12:14:00,2021-06-09,12_30
FERROVIAL,24.02,24.07,23.85,12:14:00,2021-06-09,12_30
FLUIDRA,31.95,32.15,31.7,12:10:00,2021-06-09,12_30
GRIFOLS,23.6,23.68,23.45,12:09:00,2021-06-09,12_30
IAG,2252.0,2.27,2233.0,12:14:00,2021-06-09,12_30
IBERDROLA,11.37,11.37,11235.0,12:14:00,2021-06-09,12_30
INDITEX,32.16,32.35,31.97,12:14:00,2021-06-09,12_30
INDRA,8.1,8.17,8065.0,12:13:00,2021-06-09,12_30
