ACCIONA,139.600,139.900,138.000,15:08
ACERINOX,11.665,11.830,11.660,15:15
ACS,25.680,26.090,25.600,15:15
AENA,142.850,144.150,142.650,15:16
ALMIRALL,13.950,14.040,13.890,14:54
AMADEUS IT GROUP,60.800,61.140,60.480,15:14
ARCELORMITTAL,25.440,25.750,25.435,15:16
BANCO SABADELL,0.645,0.649,0.634,15:16
BANKINTER,4.762,4.785,4.720,15:15
BBVA,5.138,5.153,5.078,15:16
CAIXABANK,2.832,2.847,2.777,15:16
CELLNEX TELECOM,49.810,49.960,49.210,15:16
CIE AUTOMOTIVE,24.460,24.780,24.340,15:15
COLONIAL,8.740,8.920,8.690,15:14
ENAGAS,19.130,19.160,18.930,15:15
ENDESA,23.300,23.340,23.180,15:16
FERROVIAL,24.320,24.520,24.250,15:16
FLUIDRA,33.200,33.550,32.450,15:16
GRIFOLS,23.350,23.490,23.170,15:15
IAG,2.344,2.344,2.286,15:15
IBERDROLA,11.475,11.500,11.425,15:14
INDITEX,31.980,32.350,31.890,15:16
INDRA,7.145,7.230,7.050,15:14
MAPFRE,1.851,1.880,1.850,15:15
MELIÁ HOTELS,6.996,7.040,6.828,15:16
MERLIN PROP,9.030,9.132,8.972,15:14
NATURGY,21.590,21.640,21.460,15:08
PHARMA MAR,80.480,81.400,80.180,15:15
RED ELÉCTRICA,16.305,16.350,16.245,15:12
REPSOL,10.962,11.088,10.938,15:16
SANTANDER,3.401,3.417,3.351,15:16
SIEMENS GAMESA,26.510,26.830,26.000,15:15
SOLARIA,16.415,16.620,16.265,15:16
TELEFÓNICA,4.143,4.175,4.123,15:15
VISCOFAN,58.850,59.250,58.700,15:05
