ACCIONA,137.100,1.33,1.80,17.48,138.000,135.500,27903,7521,13:14
ACERINOX,12.000,0.42,0.05,32.83,12.185,11.980,315965,3247,13:14
ACS,26.510,-0.34,-0.09,-0.74,26.720,26.420,135404,8236,13:12
AENA,143.650,-0.17,-0.25,1.02,145.950,143.450,30187,21548,13:14
ALMIRALL,14.160,-1.12,-0.16,31.49,14.390,14.160,118694,2522,13:13
AMADEUS IT GROUP,59.880,-0.43,-0.26,0.54,61.620,59.820,174250,26976,13:13
ARCELORMITTAL,27.435,1.63,0.44,44.02,27.710,27.250,368109,30256,13:14
BANCO SABADELL,0.652,-0.55,-0.00,84.29,0.675,0.651,13879691,3671,13:15
BANKINTER,4.790,0.23,0.01,40.25,4.835,4.790,767977,4306,13:15
BBVA,5.102,1.88,0.09,28.15,5.123,5.044,5482808,34020,13:15
CAIXABANK,2.865,0.56,0.02,36.36,2.881,2.855,3015448,23094,13:14
CELLNEX TELECOM,45.530,-0.94,-0.43,0.07,46.410,45.470,280995,30930,13:15
CIE AUTOMOTIVE,24.680,-0.32,-0.08,13.13,24.940,24.580,31893,3025,13:15
COLONIAL,8.550,-3.39,-0.30,6.54,8.770,8.465,368028,4344,13:10
ENAGAS,19.130,0.50,0.09,6.48,19.185,19.035,194515,5012,13:15
ENDESA,23.180,0.17,0.04,3.71,23.390,23.050,367640,24542,13:15
FERROVIAL,24.210,-1.59,-0.39,7.99,24.810,24.170,252977,18094,13:15
FLUIDRA,32.600,-0.15,-0.05,55.61,32.900,32.550,104724,6378,13:14
GRIFOLS,23.460,-2.25,-0.54,-1.76,24.140,23.420,251361,9997,13:15
IAG,2.261,1.57,0.03,26.24,2.290,2.249,8003183,11241,13:14
IBERDROLA,11.305,-0.13,-0.01,-2.03,11.430,11.265,1800895,72557,13:15
INDITEX,32.020,-0.90,-0.29,24.43,32.650,32.020,579128,99795,13:15
INDRA,8.180,-0.12,-0.01,17.19,8.300,8.170,190924,1445,13:09
MAPFRE,1.930,0.18,0.00,21.16,1.944,1.924,2373242,5944,13:15
MELIÁ HOTELS,6.748,0.57,0.04,17.97,6.830,6.736,215429,1487,13:11
MERLIN PROP,8.830,-0.45,-0.04,17.37,8.922,8.804,230705,4148,13:14
NATURGY,21.850,0.18,0.04,18.74,22.140,21.780,500182,21186,13:12
PHARMA MAR,83.540,-0.10,-0.08,18.43,84.300,82.100,27950,1533,13:15
RED ELÉCTRICA,16.135,0.88,0.14,-2.27,16.180,16.075,198814,8730,13:15
REPSOL,11.308,1.07,0.12,37.07,11.400,11.190,2731155,17272,13:15
SANTANDER,3.377,1.38,0.05,34.21,3.397,3.351,10370525,58559,13:15
SIEMENS GAMESA,25.400,-2.12,-0.55,-23.24,26.320,25.400,1161602,17301,17/05
SOLARIA,16.100,3.27,0.51,-31.90,16.250,15.620,366749,2012,13:15
TELEFÓNICA,4.095,-1.33,-0.06,26.19,4.177,4.092,6037985,22291,13:15
VISCOFAN,58.050,0.35,0.20,0.00,58.400,57.900,8928,2699,13:07
