ACCIONA,142.800,143.800,141.100,12:06
ACERINOX,11.690,11.845,11.645,12:13
ACS,25.610,25.700,25.340,12:14
AENA,142.500,143.900,142.300,12:13
ALMIRALL,13.830,13.920,13.830,12:10
AMADEUS IT GROUP,61.540,61.800,60.640,12:15
ARCELORMITTAL,26.580,26.830,26.520,12:15
BANCO SABADELL,0.646,0.681,0.645,12:15
BANKINTER,4.708,4.745,4.700,12:14
BBVA,5.140,5.200,5.134,12:14
CAIXABANK,2.814,2.853,2.810,12:14
CELLNEX TELECOM,49.540,50.000,49.250,12:15
CIE AUTOMOTIVE,24.780,24.900,24.620,12:14
COLONIAL,9.190,9.220,9.050,12:13
ENAGAS,19.305,19.345,19.215,12:14
ENDESA,23.590,23.700,23.480,12:14
FERROVIAL,24.060,24.120,23.930,12:15
FLUIDRA,32.800,33.600,32.750,12:11
GRIFOLS,22.780,23.010,22.700,12:12
IAG,2.354,2.380,2.331,12:15
IBERDROLA,11.290,11.365,11.250,12:13
INDITEX,31.850,31.850,31.300,12:15
INDRA,7.170,7.280,7.150,12:15
MAPFRE,1.872,1.874,1.847,12:15
MELIÁ HOTELS,6.944,7.094,6.936,12:15
MERLIN PROP,9.528,9.578,9.290,12:15
NATURGY,21.600,21.670,21.480,12:13
PHARMA MAR,75.360,77.300,74.720,12:11
RED ELÉCTRICA,16.410,16.440,16.295,12:14
REPSOL,10.942,11.096,10.886,12:14
SANTANDER,3.421,3.490,3.420,12:15
SIEMENS GAMESA,26.840,27.120,26.590,12:13
SOLARIA,15.650,15.960,15.510,12:15
TELEFÓNICA,4.050,4.092,4.050,12:15
VISCOFAN,57.950,58.200,57.800,12:10
