ACCIONA,137.400,1.55,2.10,17.74,138.000,135.500,32983,7537,14:15
ACERINOX,11.975,0.21,0.03,32.55,12.185,11.955,349380,3240,14:15
ACS,26.490,-0.41,-0.11,-0.82,26.720,26.420,153541,8230,14:15
AENA,143.600,-0.21,-0.30,0.98,145.950,143.350,32892,21540,14:14
ALMIRALL,14.160,-1.12,-0.16,31.49,14.390,14.130,135543,2522,14:01
AMADEUS IT GROUP,59.780,-0.60,-0.36,0.37,61.620,59.700,194440,26931,14:15
ARCELORMITTAL,27.345,1.30,0.35,43.54,27.710,27.250,417376,30156,14:15
BANCO SABADELL,0.645,-1.62,-0.01,82.32,0.675,0.640,20405650,3632,14:15
BANKINTER,4.779,0.00,0.00,39.93,4.835,4.766,900685,4296,14:15
BBVA,5.078,1.40,0.07,27.54,5.123,5.044,6003562,33860,14:15
CAIXABANK,2.857,0.28,0.01,35.98,2.881,2.848,3959650,23029,14:14
CELLNEX TELECOM,45.660,-0.65,-0.30,0.36,46.410,45.450,316137,31018,14:15
CIE AUTOMOTIVE,24.600,-0.65,-0.16,12.76,24.940,24.580,37547,3015,14:11
COLONIAL,8.520,-3.73,-0.33,6.17,8.770,8.465,448476,4329,14:14
ENAGAS,19.090,0.29,0.06,6.26,19.185,19.035,207922,5001,14:10
ENDESA,23.190,0.22,0.05,3.76,23.390,23.050,404550,24552,14:14
FERROVIAL,24.220,-1.54,-0.38,8.04,24.810,24.120,317477,18101,14:15
FLUIDRA,32.300,-1.07,-0.35,54.18,32.900,32.250,136746,6319,14:15
GRIFOLS,23.410,-2.46,-0.59,-1.97,24.140,23.340,317777,9976,14:13
IAG,2.255,1.30,0.03,25.91,2.290,2.245,9123756,11211,14:15
IBERDROLA,11.300,-0.18,-0.02,-2.08,11.430,11.265,2002949,72525,14:14
INDITEX,32.070,-0.74,-0.24,24.62,32.650,31.940,703708,99951,14:14
INDRA,8.140,-0.61,-0.05,16.62,8.300,8.115,221567,1438,14:11
MAPFRE,1.923,-0.18,-0.00,20.72,1.944,1.922,2916040,5922,14:15
MELIÁ HOTELS,6.762,0.77,0.05,18.22,6.830,6.736,241622,1490,14:12
MERLIN PROP,8.816,-0.61,-0.05,17.18,8.922,8.796,322146,4141,14:15
NATURGY,21.820,0.05,0.01,18.58,22.140,21.780,539564,21157,14:15
PHARMA MAR,83.960,0.41,0.34,19.02,84.300,82.100,32172,1541,14:12
RED ELÉCTRICA,16.145,0.94,0.15,-2.21,16.180,16.075,216581,8736,14:15
REPSOL,11.292,0.93,0.10,36.87,11.400,11.190,3062934,17247,14:15
SANTANDER,3.361,0.89,0.03,33.55,3.397,3.337,12805687,58273,14:15
SIEMENS GAMESA,25.400,-2.12,-0.55,-23.24,26.320,25.400,1161602,17301,17/05
SOLARIA,15.860,1.73,0.27,-32.91,16.250,15.620,401581,1982,14:15
TELEFÓNICA,4.094,-1.35,-0.06,26.16,4.177,4.076,7443356,22286,14:15
VISCOFAN,58.000,0.26,0.15,-0.09,58.400,57.900,11123,2697,14:15
