ACCIONA,139.600,0.72,1.00,19.62,139.600,138.000,14973,7658,13:13
ACERINOX,11.760,0.47,0.06,30.17,11.830,11.690,238817,3182,13:15
ACS,25.750,-0.69,-0.18,-3.59,26.090,25.730,119957,8000,13:16
AENA,143.000,-0.73,-1.05,0.56,144.150,142.900,16605,21450,13:15
ALMIRALL,13.990,0.79,0.11,29.91,14.040,13.890,69425,2492,13:15
AMADEUS IT GROUP,61.000,0.10,0.06,2.42,61.140,60.480,147345,27480,13:15
ARCELORMITTAL,25.550,-0.06,-0.02,34.12,25.750,25.435,141346,28177,13:16
BANCO SABADELL,0.644,1.48,0.01,81.81,0.645,0.634,10947323,3622,13:14
BANKINTER,4.763,0.51,0.02,39.46,4.785,4.720,429188,4281,13:15
BBVA,5.134,0.67,0.03,28.95,5.142,5.078,2783726,34233,13:15
CAIXABANK,2.836,1.79,0.05,36.25,2.842,2.777,3070703,22860,13:15
CELLNEX TELECOM,49.670,1.02,0.50,9.17,49.960,49.210,501330,33742,13:15
CIE AUTOMOTIVE,24.460,-0.81,-0.20,12.12,24.780,24.340,36279,2998,13:08
COLONIAL,8.695,-1.64,-0.15,8.35,8.920,8.690,97013,4418,13:12
ENAGAS,19.140,0.29,0.06,6.54,19.160,18.930,157774,5014,13:14
ENDESA,23.290,0.30,0.07,4.21,23.340,23.180,164056,24658,13:16
FERROVIAL,24.350,-0.29,-0.07,8.62,24.520,24.290,113395,18198,13:11
FLUIDRA,32.850,1.55,0.50,56.80,32.850,32.450,129786,6426,13:13
GRIFOLS,23.340,0.30,0.07,-2.26,23.490,23.170,127036,9946,13:14
IAG,2.324,1.80,0.04,29.76,2.334,2.286,8134167,11554,13:15
IBERDROLA,11.485,0.17,0.02,-0.47,11.500,11.425,1244392,73713,13:16
INDITEX,32.100,-0.34,-0.11,24.74,32.350,31.940,324627,100045,13:14
INDRA,7.105,-0.84,-0.06,1.79,7.230,7.050,1406137,1255,13:15
MAPFRE,1.852,-1.07,-0.02,21.04,1.880,1.850,1371628,5703,13:14
MELIÁ HOTELS,6.990,2.13,0.15,22.20,7.040,6.828,681592,1541,13:14
MERLIN PROP,8.990,-0.53,-0.05,19.50,9.132,8.972,129228,4223,13:14
NATURGY,21.600,0.23,0.05,17.38,21.640,21.460,168562,20944,13:13
PHARMA MAR,80.760,0.20,0.16,14.49,81.400,80.280,28037,1482,13:14
RED ELÉCTRICA,16.320,0.34,0.06,-1.15,16.350,16.245,160197,8830,13:14
REPSOL,11.004,-0.34,-0.04,33.38,11.088,10.938,929978,16807,13:15
SANTANDER,3.397,1.13,0.04,34.99,3.397,3.351,8059721,58897,13:16
SIEMENS GAMESA,26.590,2.47,0.64,-19.64,26.590,26.000,183619,18112,13:15
SOLARIA,16.420,0.06,0.01,-30.54,16.620,16.265,131895,2052,13:15
TELEFÓNICA,4.142,-0.54,-0.02,27.66,4.175,4.123,3761422,22550,13:15
VISCOFAN,58.850,0.00,0.00,1.38,59.250,58.750,18714,2737,13:09
