ACCIONA,138.000,0.29,0.40,18.25,138.200,137.000,2607,7570,09:13
ACERINOX,11.685,-0.38,-0.04,29.34,11.730,11.660,21038,3161,09:13
ACS,25.830,-0.42,-0.11,-3.29,26.010,25.790,19836,8024,09:12
AENA,143.750,0.88,1.25,1.09,143.850,142.800,2833,21562,09:12
ALMIRALL,13.920,-1.63,-0.23,29.26,14.040,13.920,16719,2479,09:13
AMADEUS IT GROUP,59.280,-0.74,-0.44,-0.47,59.740,59.200,18746,26706,09:13
ARCELORMITTAL,25.240,-0.34,-0.09,32.49,25.465,25.180,37161,27835,09:12
BANCO SABADELL,0.638,0.06,0.00,80.11,0.638,0.633,651154,3588,09:12
BANKINTER,4.722,0.17,0.01,38.26,4.727,4.706,22432,4244,09:12
BBVA,5.033,0.60,0.03,26.41,5.034,5.009,382360,33559,09:13
CAIXABANK,2.778,0.22,0.01,33.46,2.778,2.763,249481,22392,09:13
CELLNEX TELECOM,47.910,0.55,0.26,5.30,48.100,47.820,80875,32547,09:13
CIE AUTOMOTIVE,24.300,0.16,0.04,11.38,24.420,24.300,1658,2978,09:05
COLONIAL,8.615,-0.06,-0.01,7.35,8.640,8.590,9775,4377,09:08
ENAGAS,19.130,0.21,0.04,6.48,19.130,19.100,10202,5012,09:10
ENDESA,23.250,0.22,0.05,4.03,23.280,23.200,11658,24616,09:10
FERROVIAL,24.070,0.21,0.05,7.37,24.070,24.000,10396,17989,09:13
FLUIDRA,32.150,-0.46,-0.15,53.46,32.450,32.050,27930,6289,09:12
GRIFOLS,23.350,-0.13,-0.03,-2.22,23.550,23.350,42829,9950,09:13
IAG,2.237,0.13,0.00,24.90,2.248,2.212,868646,11121,09:13
IBERDROLA,11.490,0.17,0.02,-0.43,11.520,11.475,267173,73745,09:12
INDITEX,32.000,0.22,0.07,24.35,32.000,31.840,75669,99733,09:13
INDRA,8.150,-0.24,-0.02,16.76,8.180,8.150,6568,1440,09:11
MAPFRE,1.848,-0.56,-0.01,20.78,1.854,1.842,104360,5691,09:13
MELIÁ HOTELS,6.656,-0.18,-0.01,16.36,6.686,6.640,17269,1467,09:11
MERLIN PROP,8.866,-0.20,-0.02,17.85,8.910,8.866,28932,4165,09:13
NATURGY,21.560,0.00,0.00,17.17,21.560,21.530,9512,20905,09:12
PHARMA MAR,81.820,-3.06,-2.58,15.99,83.840,81.240,12491,1502,09:13
RED ELÉCTRICA,16.225,-0.49,-0.08,-1.72,16.320,16.210,27858,8779,09:10
REPSOL,10.738,-0.96,-0.10,30.16,10.840,10.680,315629,16401,09:13
SANTANDER,3.316,-0.06,-0.00,31.79,3.320,3.303,907358,57502,09:13
SIEMENS GAMESA,26.590,0.34,0.09,-19.64,26.840,26.490,31172,18112,09:13
SOLARIA,16.290,-0.94,-0.15,-31.09,16.490,16.265,26305,2035,09:12
TELEFÓNICA,4.146,0.17,0.01,27.77,4.159,4.132,232175,22569,09:12
VISCOFAN,58.100,-0.43,-0.25,0.09,58.400,58.100,1683,2702,09:13
