ACCIONA,141.300,142.500,140.800,17:14
ACERINOX,11.785,11.820,11.605,17:14
ACS,25.350,25.580,25.120,17:15
AENA,142.800,143.750,141.500,17:15
ALMIRALL,13.850,13.890,13.650,17:14
AMADEUS IT GROUP,61.480,61.900,60.800,17:14
ARCELORMITTAL,26.580,26.705,25.340,17:14
BANCO SABADELL,0.674,0.679,0.647,17:14
BANKINTER,4.727,4.756,4.645,17:14
BBVA,5.157,5.197,5.073,17:14
CAIXABANK,2.840,2.849,2.775,17:15
CELLNEX TELECOM,49.440,49.850,48.930,17:14
CIE AUTOMOTIVE,24.640,24.740,24.100,17:13
COLONIAL,9.105,9.110,8.850,17:14
ENAGAS,19.315,19.415,19.190,17:14
ENDESA,23.560,23.680,23.430,17:15
FERROVIAL,24.010,24.290,24.010,17:14
FLUIDRA,33.400,33.400,32.700,17:14
GRIFOLS,22.980,23.540,22.950,17:13
IAG,2.359,2.391,2.340,17:14
IBERDROLA,11.305,11.400,11.280,17:14
INDITEX,31.450,32.030,31.430,17:14
INDRA,7.190,7.270,7.055,17:14
MAPFRE,1.850,1.863,1.823,17:15
MELIÁ HOTELS,7.038,7.144,6.900,17:15
MERLIN PROP,9.306,9.338,9.020,17:14
NATURGY,21.500,21.600,21.370,17:13
PHARMA MAR,76.800,79.640,76.320,17:15
RED ELÉCTRICA,16.370,16.445,16.280,17:14
REPSOL,11.002,11.116,10.976,17:14
SANTANDER,3.446,3.470,3.334,17:14
SIEMENS GAMESA,26.660,27.400,26.500,17:14
SOLARIA,15.795,16.720,15.665,17:15
TELEFÓNICA,4.102,4.180,4.063,17:14
VISCOFAN,57.950,58.200,57.850,17:14
