ACERINOX,11.635,11.7,11.63,09:14,2021/05/27,09_30
ACS,25.47,25.48,25.12,09:14,2021/05/27,09_30
AENA,143.4,143.5,141.5,09:14,2021/05/27,09_30
ALMIRALL,13.78,13.78,13.77,09:05,2021/05/27,09_30
AMADEUS IT GROUP,61.7,61.8,60.8,09:14,2021/05/27,09_30
ARCELORMITTAL,25.4,25.67,25.34,09:13,2021/05/27,09_30
BANCO SABADELL,0.657,0.657,0.647,09:14,2021/05/27,09_30
BANKINTER,4.67,4.67,4.645,09:14,2021/05/27,09_30
BBVA,5.128,5.13,5.073,09:14,2021/05/27,09_30
CAIXABANK,2.802,2.803,2.775,09:14,2021/05/27,09_30
CELLNEX TELECOM,49.65,49.69,49.39,09:14,2021/05/27,09_30
CIE AUTOMOTIVE,24.3,24.36,24.3,09:09,2021/05/27,09_30
COLONIAL,8.93,8.935,8.85,09:14,2021/05/27,09_30
ENAGAS,19.295,19.33,19.25,09:14,2021/05/27,09_30
ENDESA,23.64,23.66,23.43,09:14,2021/05/27,09_30
FERROVIAL,24.17,24.17,24.05,09:14,2021/05/27,09_30
FLUIDRA,33.1,33.1,32.7,09:14,2021/05/27,09_30
GRIFOLS,23.36,23.39,23.27,09:14,2021/05/27,09_30
IAG,2.371,2.373,2.347,09:14,2021/05/27,09_30
IBERDROLA,11.335,11.4,11.33,09:14,2021/05/27,09_30
INDITEX,31.93,32.03,31.9,09:14,2021/05/27,09_30
INDRA,7.09,7.105,7.055,09:14,2021/05/27,09_30
MAPFRE,1.834,1.837,1.825,09:14,2021/05/27,09_30
MELI� HOTELS,7.038,7.044,6.9,09:14,2021/05/27,09_30
MERLIN PROP,9.11,9.11,9.02,09:14,2021/05/27,09_30
NATURGY,21.56,21.6,21.54,09:14,2021/05/27,09_30
PHARMA MAR,78.8,79.64,78.26,09:14,2021/05/27,09_30
RED EL�CTRICA,16.33,16.405,16.31,09:14,2021/05/27,09_30
REPSOL,11.094,11.096,10.986,09:14,2021/05/27,09_30
