ACCIONA,137.600,138.000,136.000,18:00
ACERINOX,11.730,11.850,11.625,18:00
ACS,25.940,25.960,25.400,18:00
AENA,142.500,143.650,140.150,18:00
ALMIRALL,14.150,14.150,13.760,18:00
AMADEUS IT GROUP,59.720,59.720,57.900,18:00
ARCELORMITTAL,25.325,25.740,24.990,18:00
BANCO SABADELL,0.637,0.646,0.621,18:00
BANKINTER,4.714,4.748,4.671,18:00
BBVA,5.003,5.039,4.929,18:00
CAIXABANK,2.772,2.813,2.743,18:00
CELLNEX TELECOM,47.650,47.680,46.540,18:00
CIE AUTOMOTIVE,24.260,24.460,24.000,18:00
COLONIAL,8.620,8.810,8.520,18:00
ENAGAS,19.090,19.160,19.015,18:00
ENDESA,23.200,23.300,22.910,18:00
FERROVIAL,24.020,24.100,23.700,18:00
FLUIDRA,32.300,32.600,31.550,18:00
GRIFOLS,23.380,23.440,23.110,18:00
IAG,2.234,2.288,2.208,18:00
IBERDROLA,11.470,11.470,11.245,18:00
INDITEX,31.930,32.150,31.660,18:00
INDRA,8.170,8.170,8.015,18:00
MAPFRE,1.859,1.866,1.821,18:00
MELIÁ HOTELS,6.668,6.780,6.606,18:00
MERLIN PROP,8.884,9.094,8.820,18:00
NATURGY,21.560,21.590,21.430,18:00
PHARMA MAR,84.400,84.420,82.240,18:00
RED ELÉCTRICA,16.305,16.310,16.160,18:00
REPSOL,10.842,10.958,10.682,18:00
SANTANDER,3.318,3.336,3.253,18:12
SIEMENS GAMESA,26.500,27.050,26.180,18:00
SOLARIA,16.445,16.450,15.775,18:00
TELEFÓNICA,4.139,4.199,4.097,18:00
VISCOFAN,58.350,58.500,58.000,18:00
