ACCIONA,141.100,1.00,1.40,20.91,142.400,139.200,44105,7740,17:15
ACERINOX,11.660,0.30,0.03,29.07,11.715,11.575,603944,3155,17:15
ACS,25.440,-0.35,-0.09,-4.75,25.800,25.370,259569,7903,17:16
AENA,142.300,-0.04,-0.05,0.07,143.350,140.950,52545,21345,17:16
ALMIRALL,13.810,-0.65,-0.09,28.24,13.910,13.810,140843,2460,17:14
AMADEUS IT GROUP,61.280,1.06,0.64,2.89,61.500,60.920,248988,27607,17:16
ARCELORMITTAL,25.335,0.94,0.23,32.99,25.370,25.000,282703,27940,17:16
BANCO SABADELL,0.650,-0.18,-0.00,83.56,0.653,0.627,24488276,3656,17:16
BANKINTER,4.674,-1.41,-0.07,36.85,4.746,4.624,1890312,4201,17:16
BBVA,5.065,-0.88,-0.05,27.22,5.126,5.011,13055865,33773,17:16
CAIXABANK,2.794,-1.27,-0.04,34.23,2.833,2.753,6927777,22521,17:16
CELLNEX TELECOM,49.490,-0.54,-0.27,8.77,50.080,49.420,436094,33620,17:16
CIE AUTOMOTIVE,24.320,-0.41,-0.10,11.48,24.640,24.200,91718,2980,17:15
COLONIAL,8.820,0.17,0.01,9.91,8.865,8.680,192220,4482,17:16
ENAGAS,19.350,1.10,0.21,7.71,19.375,19.165,328164,5070,17:16
ENDESA,23.570,1.12,0.26,5.46,23.770,23.400,501735,24955,17:16
FERROVIAL,24.140,-0.37,-0.09,7.68,24.360,24.080,353082,18041,17:15
FLUIDRA,32.850,0.15,0.05,56.80,33.150,32.350,247191,6426,17:15
GRIFOLS,23.320,-0.55,-0.13,-2.35,23.710,23.310,246623,9937,17:15
IAG,2.348,0.60,0.01,31.10,2.359,2.323,10591995,11673,17:16
IBERDROLA,11.425,-0.52,-0.06,-0.99,11.540,11.370,2516483,73327,17:16
INDITEX,31.920,-0.28,-0.09,24.04,32.390,31.840,861251,99484,17:15
INDRA,7.030,-0.85,-0.06,0.72,7.175,7.005,1642894,1242,17:16
MAPFRE,1.834,-0.22,-0.00,19.83,1.847,1.826,2305617,5646,17:15
MELIÁ HOTELS,6.944,-0.57,-0.04,21.40,6.986,6.890,525528,1530,17:15
MERLIN PROP,8.968,-0.36,-0.03,19.20,9.072,8.910,176251,4213,17:16
NATURGY,21.650,0.51,0.11,17.66,21.800,21.550,262155,20992,17:04
PHARMA MAR,79.380,-0.65,-0.52,12.53,81.440,79.200,61925,1457,17:16
RED ELÉCTRICA,16.390,-0.24,-0.04,-0.72,16.455,16.345,293309,8868,17:16
REPSOL,11.060,1.86,0.20,34.06,11.092,10.822,2038497,16893,17:15
SANTANDER,3.348,-0.79,-0.03,33.06,3.379,3.290,29030276,58056,17:16
SIEMENS GAMESA,26.900,1.32,0.35,-18.71,27.150,26.440,391917,18323,17:16
SOLARIA,16.505,1.07,0.17,-30.18,16.760,16.330,427552,2062,17:15
TELEFÓNICA,4.127,0.00,0.00,27.16,4.200,4.121,6762086,22463,17:16
VISCOFAN,58.400,-0.51,-0.30,0.60,59.000,58.300,15952,2716,17:13
