ACCIONA,136.600,0.44,0.60,17.05,137.800,136.000,16533,7493,13:16
ACERINOX,11.705,-0.59,-0.07,29.57,11.850,11.625,276147,3167,13:16
ACS,25.560,-0.39,-0.10,-4.30,25.870,25.400,183375,7941,13:16
AENA,141.700,-0.11,-0.15,-0.35,143.650,140.350,21831,21255,13:16
ALMIRALL,13.990,-0.57,-0.08,29.91,14.070,13.760,155331,2492,13:17
AMADEUS IT GROUP,58.340,-0.41,-0.24,-2.05,59.100,57.900,164871,26282,13:15
ARCELORMITTAL,25.210,-1.20,-0.31,32.34,25.740,24.990,251938,27802,13:13
BANCO SABADELL,0.624,-1.23,-0.01,76.27,0.646,0.621,8945875,3511,13:16
BANKINTER,4.686,-0.36,-0.02,37.21,4.748,4.671,511438,4212,13:16
BBVA,4.968,-0.56,-0.03,24.77,5.039,4.929,4313294,33123,13:16
CAIXABANK,2.776,-0.04,-0.00,32.13,2.813,2.743,3407090,22376,13:16
CELLNEX TELECOM,47.230,1.79,0.83,3.81,47.680,46.540,279332,32085,13:14
CIE AUTOMOTIVE,24.100,-1.07,-0.26,10.47,24.460,24.000,67673,2953,13:16
COLONIAL,8.585,-1.04,-0.09,6.98,8.810,8.520,110127,4362,13:15
ENAGAS,19.125,0.18,0.03,6.46,19.160,19.015,130655,5011,13:16
ENDESA,23.130,1.14,0.26,3.49,23.150,22.910,187348,24489,13:16
FERROVIAL,23.820,0.04,0.01,6.25,24.100,23.700,104311,17802,13:16
FLUIDRA,32.150,0.63,0.20,53.46,32.150,31.550,102691,6289,13:16
GRIFOLS,23.240,-0.64,-0.15,-2.68,23.440,23.140,195325,9903,13:13
IAG,2.238,-1.02,-0.02,24.96,2.288,2.211,7011370,11126,13:16
IBERDROLA,11.325,0.49,0.05,-1.86,11.340,11.245,1244620,72686,13:16
INDITEX,31.710,-1.15,-0.37,23.22,32.150,31.670,574109,98829,13:16
INDRA,8.065,-0.19,-0.02,15.54,8.100,8.015,135928,1425,13:16
MAPFRE,1.834,-0.08,-0.00,15.13,1.866,1.821,2177687,5648,13:16
MELIÁ HOTELS,6.682,-0.77,-0.05,16.82,6.780,6.606,206671,1473,13:16
MERLIN PROP,8.886,-0.80,-0.07,18.11,9.094,8.820,144597,4174,13:15
NATURGY,21.500,0.14,0.03,16.84,21.540,21.430,98245,20847,13:16
PHARMA MAR,82.980,0.10,0.08,17.63,84.100,82.400,30100,1523,13:16
RED ELÉCTRICA,16.250,0.25,0.04,-1.57,16.310,16.160,231296,8793,13:15
REPSOL,10.782,-0.99,-0.11,30.69,10.958,10.682,1830857,16468,13:16
SANTANDER,3.283,-0.27,-0.01,30.49,3.336,3.253,10942171,56938,13:16
SIEMENS GAMESA,26.450,1.26,0.33,-20.07,27.050,26.180,206165,18016,13:16
SOLARIA,16.045,1.29,0.20,-32.13,16.190,15.775,240816,2005,13:15
TELEFÓNICA,4.118,-1.06,-0.04,26.90,4.199,4.097,4803227,22416,13:16
VISCOFAN,58.250,0.26,0.15,0.34,58.500,58.000,8292,2709,13:03
