ACCIONA,142.200,143.800,141.100,14:10
ACERINOX,11.665,11.845,11.645,14:12
ACS,25.630,25.700,25.340,14:13
AENA,142.850,143.900,142.300,14:12
ALMIRALL,13.960,13.980,13.830,14:10
AMADEUS IT GROUP,61.780,61.980,60.640,14:07
ARCELORMITTAL,26.630,26.830,26.520,14:12
BANCO SABADELL,0.637,0.681,0.636,14:13
BANKINTER,4.697,4.745,4.694,14:13
BBVA,5.128,5.200,5.117,14:13
CAIXABANK,2.826,2.853,2.810,14:13
CELLNEX TELECOM,49.740,50.000,49.250,14:13
CIE AUTOMOTIVE,24.760,24.900,24.620,14:09
COLONIAL,9.135,9.220,9.050,14:13
ENAGAS,19.380,19.445,19.215,14:11
ENDESA,23.650,23.700,23.480,14:11
FERROVIAL,24.080,24.160,23.930,14:11
FLUIDRA,32.650,33.600,32.650,14:12
GRIFOLS,22.910,23.010,22.700,14:12
IAG,2.359,2.380,2.331,14:12
IBERDROLA,11.295,11.365,11.250,14:11
INDITEX,31.870,31.950,31.300,14:09
INDRA,7.170,7.280,7.140,14:13
MAPFRE,1.881,1.885,1.847,14:12
MELIÁ HOTELS,6.924,7.094,6.918,14:13
MERLIN PROP,9.488,9.578,9.290,14:13
NATURGY,21.590,21.670,21.480,14:12
PHARMA MAR,76.060,77.300,74.720,14:10
RED ELÉCTRICA,16.440,16.445,16.295,14:12
REPSOL,10.986,11.096,10.886,14:12
SANTANDER,3.435,3.490,3.420,14:13
SIEMENS GAMESA,26.720,27.120,26.590,14:13
SOLARIA,15.420,15.960,15.415,14:13
TELEFÓNICA,4.045,4.092,4.044,14:13
VISCOFAN,58.100,58.200,57.800,14:07
