ACCIONA,135.300,-0.07,-0.10,15.94,137.600,134.600,81220,7422,18:01
ACERINOX,11.950,0.76,0.09,32.28,11.985,11.765,890909,3233,18:01
ACS,26.600,-0.11,-0.03,-0.40,27.280,26.590,446963,8264,18:01
AENA,143.900,-2.24,-3.30,1.20,147.250,143.600,108806,21585,18:01
ALMIRALL,14.320,0.07,0.01,32.97,14.350,14.100,327741,2551,18:01
AMADEUS IT GROUP,60.140,-2.47,-1.52,0.97,62.180,60.080,620577,27093,18:01
ARCELORMITTAL,26.995,1.47,0.39,41.71,27.230,26.595,464813,29770,18:01
BANCO SABADELL,0.656,-3.67,-0.02,85.31,0.682,0.654,41952196,3691,18:01
BANKINTER,4.779,-0.10,-0.01,39.93,4.818,4.735,2051102,4296,18:01
BBVA,5.008,-0.40,-0.02,25.78,5.044,4.951,12001135,33393,18:01
CAIXABANK,2.849,0.21,0.01,35.60,2.878,2.830,10104023,22965,18:01
CELLNEX TELECOM,45.960,1.01,0.46,1.01,46.090,45.300,608923,31222,18:01
CIE AUTOMOTIVE,24.760,1.31,0.32,13.49,24.880,24.380,158792,3034,18:01
COLONIAL,8.850,-1.06,-0.09,10.28,9.080,8.810,340870,4497,18:01
ENAGAS,19.035,0.37,0.07,5.96,19.140,18.855,757180,4987,18:01
ENDESA,23.140,0.35,0.08,3.53,23.290,23.070,1062375,24500,18:01
FERROVIAL,24.600,-0.24,-0.06,9.73,24.850,24.580,560478,18385,18:01
FLUIDRA,32.650,2.67,0.85,55.85,33.000,31.600,473768,6387,18:01
GRIFOLS,24.000,1.14,0.27,0.50,24.000,23.590,747250,10227,18:01
IAG,2.226,-3.01,-0.07,24.29,2.320,2.212,19092014,11067,18:01
IBERDROLA,11.320,0.31,0.03,-1.90,11.435,11.185,6696667,72654,18:01
INDITEX,32.310,2.12,0.67,25.55,32.310,31.760,2380336,100699,18:01
INDRA,8.190,-0.06,-0.01,17.34,8.295,8.125,455279,1447,18:01
MAPFRE,1.926,0.55,0.01,20.94,1.946,1.923,3982319,5933,18:01
MELIÁ HOTELS,6.710,-2.27,-0.16,17.31,6.890,6.710,949024,1479,18:01
MERLIN PROP,8.870,-1.42,-0.13,17.90,9.092,8.852,777967,4167,18:01
NATURGY,21.810,0.05,0.01,18.52,22.000,21.730,441969,21147,18:01
PHARMA MAR,83.620,-0.40,-0.34,18.54,84.600,81.600,96357,1535,18:01
RED ELÉCTRICA,15.995,-1.33,-0.21,-3.12,16.210,15.950,1364024,8655,18:01
REPSOL,11.188,0.77,0.09,35.61,11.188,10.906,3235332,17089,18:01
SANTANDER,3.331,-0.66,-0.02,32.38,3.373,3.302,28851250,57762,18:01
SIEMENS GAMESA,25.400,-2.12,-0.55,-23.24,26.320,25.400,1161602,17301,18:01
SOLARIA,15.590,-1.80,-0.28,-34.05,16.490,15.550,933503,1948,18:01
TELEFÓNICA,4.150,3.47,0.14,27.89,4.156,4.050,19964704,22591,18:01
VISCOFAN,57.850,0.26,0.15,-0.34,58.250,57.500,32972,2690,18:01
