ACCIONA,138.800,0.14,0.20,18.94,139.500,138.000,12375,7614,12:15
ACERINOX,11.725,0.17,0.02,29.79,11.830,11.690,180662,3172,12:15
ACS,25.770,-0.62,-0.16,-3.51,26.090,25.770,88535,8006,12:15
AENA,143.300,-0.52,-0.75,0.77,144.150,143.050,13174,21495,12:16
ALMIRALL,14.000,0.86,0.12,30.00,14.040,13.890,63943,2494,12:15
AMADEUS IT GROUP,60.940,0.00,0.00,2.32,61.120,60.480,127966,27453,12:16
ARCELORMITTAL,25.560,-0.02,-0.01,34.17,25.750,25.435,128919,28188,12:14
BANCO SABADELL,0.643,1.45,0.01,81.75,0.645,0.634,9572497,3620,12:16
BANKINTER,4.761,0.46,0.02,39.40,4.785,4.720,350550,4280,12:14
BBVA,5.130,0.59,0.03,28.85,5.141,5.078,2206835,34206,12:15
CAIXABANK,2.818,1.15,0.03,35.38,2.822,2.777,2073672,22715,12:15
CELLNEX TELECOM,49.610,0.89,0.44,9.04,49.960,49.210,435014,33701,12:15
CIE AUTOMOTIVE,24.360,-1.22,-0.30,11.66,24.780,24.360,31102,2985,12:15
COLONIAL,8.730,-1.24,-0.11,8.79,8.920,8.720,86181,4436,12:14
ENAGAS,19.130,0.24,0.05,6.48,19.150,18.930,143734,5012,12:15
ENDESA,23.310,0.39,0.09,4.30,23.340,23.180,142762,24680,12:15
FERROVIAL,24.340,-0.33,-0.08,8.57,24.520,24.290,95283,18191,12:15
FLUIDRA,32.750,1.24,0.40,56.32,32.850,32.450,115829,6407,12:15
GRIFOLS,23.480,0.90,0.21,-1.68,23.490,23.170,98487,10006,12:16
IAG,2.323,1.75,0.04,29.70,2.334,2.286,7219440,11549,12:16
IBERDROLA,11.475,0.09,0.01,-0.56,11.495,11.425,1009791,73648,12:16
INDITEX,32.020,-0.59,-0.19,24.43,32.350,32.010,275594,99795,12:15
INDRA,7.135,-0.42,-0.03,2.22,7.230,7.050,1231993,1260,12:16
MAPFRE,1.852,-1.10,-0.02,21.01,1.880,1.851,1136442,5702,12:15
MELIÁ HOTELS,7.028,2.69,0.18,22.87,7.036,6.828,601362,1549,12:15
MERLIN PROP,9.016,-0.24,-0.02,19.84,9.132,9.006,87448,4235,12:16
NATURGY,21.580,0.14,0.03,17.27,21.620,21.460,122261,20924,12:13
PHARMA MAR,80.860,0.32,0.26,14.63,81.400,80.280,24781,1484,12:15
RED ELÉCTRICA,16.330,0.40,0.07,-1.09,16.350,16.245,143592,8836,12:15
REPSOL,10.976,-0.60,-0.07,33.04,11.088,10.938,773450,16765,12:15
SANTANDER,3.388,0.88,0.03,34.65,3.391,3.351,6137535,58750,12:16
SIEMENS GAMESA,26.410,1.77,0.46,-20.19,26.480,26.000,156902,17989,12:15
SOLARIA,16.350,-0.37,-0.06,-30.84,16.620,16.265,116014,2043,12:15
TELEFÓNICA,4.135,-0.73,-0.03,27.41,4.175,4.123,3383797,22506,12:15
VISCOFAN,59.050,0.34,0.20,1.72,59.250,58.750,16297,2746,12:12
