ACCIONA,136.600,137.800,136.000,13:16
ACERINOX,11.705,11.850,11.625,13:16
ACS,25.560,25.870,25.400,13:16
AENA,141.700,143.650,140.350,13:16
ALMIRALL,13.990,14.070,13.760,13:17
AMADEUS IT GROUP,58.340,59.100,57.900,13:15
ARCELORMITTAL,25.210,25.740,24.990,13:13
BANCO SABADELL,0.624,0.646,0.621,13:16
BANKINTER,4.686,4.748,4.671,13:16
BBVA,4.968,5.039,4.929,13:16
CAIXABANK,2.776,2.813,2.743,13:16
CELLNEX TELECOM,47.230,47.680,46.540,13:14
CIE AUTOMOTIVE,24.100,24.460,24.000,13:16
COLONIAL,8.585,8.810,8.520,13:15
ENAGAS,19.125,19.160,19.015,13:16
ENDESA,23.130,23.150,22.910,13:16
FERROVIAL,23.820,24.100,23.700,13:16
FLUIDRA,32.150,32.150,31.550,13:16
GRIFOLS,23.240,23.440,23.140,13:13
IAG,2.238,2.288,2.211,13:16
IBERDROLA,11.325,11.340,11.245,13:16
INDITEX,31.710,32.150,31.670,13:16
INDRA,8.065,8.100,8.015,13:16
MAPFRE,1.834,1.866,1.821,13:16
MELIÁ HOTELS,6.682,6.780,6.606,13:16
MERLIN PROP,8.886,9.094,8.820,13:15
NATURGY,21.500,21.540,21.430,13:16
PHARMA MAR,82.980,84.100,82.400,13:16
RED ELÉCTRICA,16.250,16.310,16.160,13:15
REPSOL,10.782,10.958,10.682,13:16
SANTANDER,3.283,3.336,3.253,13:16
SIEMENS GAMESA,26.450,27.050,26.180,13:16
SOLARIA,16.045,16.190,15.775,13:15
TELEFÓNICA,4.118,4.199,4.097,13:16
VISCOFAN,58.250,58.500,58.000,13:03
