ACCIONA,136.600,0.44,0.60,17.05,137.800,136.000,16478,7493,13:11
ACERINOX,11.690,-0.72,-0.09,29.40,11.850,11.625,275814,3163,13:15
ACS,25.580,-0.31,-0.08,-4.22,25.870,25.400,182406,7947,13:11
AENA,141.600,-0.18,-0.25,-0.42,143.650,140.350,21695,21240,13:13
ALMIRALL,13.990,-0.57,-0.08,29.91,14.070,13.760,153152,2492,13:10
AMADEUS IT GROUP,58.300,-0.48,-0.28,-2.12,59.100,57.900,164749,26264,13:15
ARCELORMITTAL,25.210,-1.20,-0.31,32.34,25.740,24.990,251938,27802,13:13
BANCO SABADELL,0.623,-1.46,-0.01,75.88,0.646,0.621,8922081,3503,13:14
BANKINTER,4.678,-0.53,-0.03,36.97,4.748,4.671,505835,4205,13:13
BBVA,4.958,-0.74,-0.04,24.54,5.039,4.929,4303837,33063,13:14
CAIXABANK,2.770,-0.25,-0.01,31.84,2.813,2.743,3394963,22328,13:14
CELLNEX TELECOM,47.230,1.79,0.83,3.81,47.680,46.540,279332,32085,13:14
CIE AUTOMOTIVE,24.080,-1.15,-0.28,10.38,24.460,24.000,67294,2951,13:04
COLONIAL,8.600,-0.86,-0.07,7.17,8.810,8.520,108674,4370,13:10
ENAGAS,19.120,0.16,0.03,6.43,19.160,19.015,129463,5009,13:14
ENDESA,23.140,1.18,0.27,3.53,23.150,22.910,186210,24500,13:12
FERROVIAL,23.790,-0.08,-0.02,6.12,24.100,23.700,103100,17780,13:14
FLUIDRA,32.100,0.47,0.15,53.22,32.150,31.550,102068,6280,13:11
GRIFOLS,23.240,-0.64,-0.15,-2.68,23.440,23.140,195325,9903,13:13
IAG,2.234,-1.19,-0.03,24.73,2.288,2.211,7009251,11106,13:13
IBERDROLA,11.320,0.44,0.05,-1.90,11.340,11.245,1238157,72654,13:12
INDITEX,31.690,-1.22,-0.39,23.14,32.150,31.670,568464,98767,13:13
INDRA,8.055,-0.31,-0.02,15.40,8.100,8.015,133917,1423,13:14
MAPFRE,1.833,-0.14,-0.00,15.07,1.866,1.821,2171310,5645,13:15
MELIÁ HOTELS,6.670,-0.95,-0.06,16.61,6.780,6.606,206506,1470,13:15
MERLIN PROP,8.888,-0.78,-0.07,18.14,9.094,8.820,142709,4175,13:11
NATURGY,21.500,0.14,0.03,16.84,21.540,21.430,98103,20847,13:12
PHARMA MAR,83.000,0.12,0.10,17.66,84.100,82.400,30098,1523,13:13
RED ELÉCTRICA,16.250,0.25,0.04,-1.57,16.310,16.160,231296,8793,13:15
REPSOL,10.772,-1.08,-0.12,30.57,10.958,10.682,1830718,16453,13:15
SANTANDER,3.280,-0.39,-0.01,30.34,3.336,3.253,10900014,56869,13:15
SIEMENS GAMESA,26.430,1.19,0.31,-20.13,27.050,26.180,206074,18003,13:13
SOLARIA,16.025,1.17,0.18,-32.21,16.190,15.775,240780,2002,13:15
TELEFÓNICA,4.113,-1.19,-0.05,26.73,4.199,4.097,4786636,22387,13:15
VISCOFAN,58.250,0.26,0.15,0.34,58.500,58.000,8292,2709,13:03
