ACCIONA,138.700,138.900,137.000,10:14
ACERINOX,11.685,11.730,11.660,10:14
ACS,25.710,26.080,25.660,10:15
AENA,142.150,144.200,142.000,10:14
ALMIRALL,13.830,14.040,13.820,10:14
AMADEUS IT GROUP,58.940,59.740,58.880,10:15
ARCELORMITTAL,25.445,25.510,25.180,10:14
BANCO SABADELL,0.637,0.646,0.633,10:14
BANKINTER,4.723,4.757,4.697,10:15
BBVA,5.052,5.065,5.009,10:15
CAIXABANK,2.797,2.799,2.763,10:15
CELLNEX TELECOM,48.210,48.210,47.580,10:15
CIE AUTOMOTIVE,24.300,24.420,24.260,10:15
COLONIAL,8.545,8.640,8.540,10:15
ENAGAS,19.050,19.150,19.030,10:13
ENDESA,23.320,23.370,23.200,10:14
FERROVIAL,24.000,24.160,23.960,10:15
FLUIDRA,32.300,32.450,32.050,10:11
GRIFOLS,23.320,23.550,23.300,10:15
IAG,2.243,2.267,2.212,10:15
IBERDROLA,11.485,11.540,11.460,10:14
INDITEX,31.910,32.090,31.800,10:15
INDRA,8.165,8.180,8.135,10:13
MAPFRE,1.835,1.854,1.832,10:12
MELIÁ HOTELS,6.654,6.702,6.632,10:13
MERLIN PROP,8.822,8.910,8.820,10:15
NATURGY,21.530,21.620,21.530,10:15
PHARMA MAR,81.080,83.840,80.720,10:14
RED ELÉCTRICA,16.200,16.320,16.185,10:14
REPSOL,10.786,10.840,10.666,10:14
SANTANDER,3.315,3.335,3.299,10:15
SIEMENS GAMESA,26.740,26.840,26.490,10:15
SOLARIA,16.535,16.635,16.265,10:13
TELEFÓNICA,4.176,4.192,4.132,10:14
VISCOFAN,58.350,58.500,58.100,10:13
