ACCIONA,142.200,0.92,1.30,21.85,142.500,140.800,9044,7801,10:16
ACERINOX,11.675,0.09,0.01,29.23,11.700,11.605,99976,3159,10:16
ACS,25.500,0.59,0.15,-4.52,25.580,25.120,116349,7922,10:16
AENA,142.950,0.35,0.50,0.53,143.750,141.500,11879,21442,10:16
ALMIRALL,13.830,0.22,0.03,28.42,13.840,13.760,16977,2463,10:16
AMADEUS IT GROUP,61.440,0.33,0.20,3.16,61.900,60.800,64824,27679,10:16
ARCELORMITTAL,25.690,1.16,0.30,34.86,25.695,25.340,79532,28331,10:16
BANCO SABADELL,0.664,1.59,0.01,87.51,0.664,0.647,5507774,3735,10:16
BANKINTER,4.689,0.49,0.02,37.29,4.700,4.645,355761,4215,10:16
BBVA,5.151,1.32,0.07,29.38,5.155,5.073,3357794,34346,10:16
CAIXABANK,2.810,0.68,0.02,35.00,2.813,2.775,1503230,22650,10:16
CELLNEX TELECOM,49.500,-0.08,-0.04,8.80,49.850,49.390,102475,33627,10:16
CIE AUTOMOTIVE,24.280,-0.16,-0.04,11.29,24.360,24.240,15706,2976,10:13
COLONIAL,8.955,1.53,0.14,11.59,8.955,8.850,40029,4550,10:16
ENAGAS,19.300,0.00,0.00,7.43,19.330,19.190,70866,5056,10:16
ENDESA,23.570,0.21,0.05,5.46,23.680,23.430,108470,24955,10:16
FERROVIAL,24.180,0.08,0.02,7.86,24.210,24.050,47336,18071,10:16
FLUIDRA,32.900,0.00,0.00,57.04,33.100,32.700,31794,6436,10:08
GRIFOLS,23.460,0.43,0.10,-1.76,23.540,23.270,48516,9997,10:16
IAG,2.371,0.89,0.02,32.38,2.391,2.347,4292131,11787,10:16
IBERDROLA,11.315,-0.83,-0.10,-1.95,11.400,11.280,818757,72621,10:16
INDITEX,31.820,-0.44,-0.14,23.65,32.030,31.820,187888,99172,10:16
INDRA,7.130,1.28,0.09,2.15,7.170,7.055,407864,1260,10:16
MAPFRE,1.836,0.36,0.01,19.99,1.838,1.823,372601,5654,10:16
MELIÁ HOTELS,7.130,2.92,0.20,24.65,7.138,6.900,399762,1571,10:16
MERLIN PROP,9.146,1.78,0.16,21.57,9.156,9.020,92327,4297,10:16
NATURGY,21.480,-0.65,-0.14,16.73,21.600,21.460,55979,20827,10:16
PHARMA MAR,77.340,-2.35,-1.86,9.64,79.640,76.320,63100,1420,10:16
RED ELÉCTRICA,16.355,-0.40,-0.07,-0.93,16.405,16.280,108886,8849,10:16
REPSOL,11.050,-0.18,-0.02,33.94,11.114,10.986,420779,16878,10:16
SANTANDER,3.402,1.42,0.05,35.20,3.411,3.334,7752961,58993,10:16
SIEMENS GAMESA,27.270,1.41,0.38,-17.59,27.400,26.810,100116,18575,10:16
SOLARIA,16.530,0.49,0.08,-30.08,16.720,16.410,92850,2065,10:16
TELEFÓNICA,4.078,-1.43,-0.06,25.67,4.180,4.077,5223570,22199,10:16
VISCOFAN,58.100,-0.17,-0.10,0.09,58.200,57.850,2779,2702,10:05
