ACERINOX,11.38,11.39,10.78,09:13,2021/06/01,09_30
ACS,25.55,25.64,25.25,09:13,2021/06/01,09_30
AENA,143.5,144.65,143.35,09:14,2021/06/01,09_30
ALMIRALL,14.15,14.21,14.0,09:13,2021/06/01,09_30
AMADEUS IT GROUP,61.64,62.0,61.5,09:13,2021/06/01,09_30
ARCELORMITTAL,27.225,27.315,27.1,09:14,2021/06/01,09_30
BANCO SABADELL,0.632,0.633,0.627,09:13,2021/06/01,09_30
BANKINTER,4.725,4.725,4.698,09:12,2021/06/01,09_30
BBVA,5.167,5.171,5.141,09:13,2021/06/01,09_30
CAIXABANK,2.827,2.83,2.819,09:13,2021/06/01,09_30
CELLNEX TELECOM,49.05,49.34,48.94,09:13,2021/06/01,09_30
CIE AUTOMOTIVE,24.98,24.98,24.84,09:12,2021/06/01,09_30
COLONIAL,9.13,9.25,9.09,09:12,2021/06/01,09_30
ENAGAS,19.315,19.315,19.235,09:13,2021/06/01,09_30
ENDESA,22.3,22.4,22.16,09:13,2021/06/01,09_30
FERROVIAL,24.22,24.26,24.07,09:12,2021/06/01,09_30
FLUIDRA,33.2,33.4,33.15,09:08,2021/06/01,09_30
GRIFOLS,22.81,23.0,22.81,09:11,2021/06/01,09_30
IAG,2.365,2.382,2.354,09:13,2021/06/01,09_30
IBERDROLA,10.96,11.015,10.945,09:13,2021/06/01,09_30
INDITEX,31.78,31.87,31.72,09:13,2021/06/01,09_30
INDRA,7.075,7.085,7.005,09:13,2021/06/01,09_30
MAPFRE,1.875,1.875,1.865,09:12,2021/06/01,09_30
MELI� HOTELS,6.942,7.0,6.916,09:14,2021/06/01,09_30
MERLIN PROP,9.48,9.516,9.402,09:14,2021/06/01,09_30
NATURGY,21.36,21.49,21.29,09:13,2021/06/01,09_30
PHARMA MAR,76.5,77.38,76.3,09:13,2021/06/01,09_30
RED EL�CTRICA,16.415,16.465,16.375,09:13,2021/06/01,09_30
REPSOL,11.052,11.06,11.0,09:13,2021/06/01,09_30
SANTANDER,3.449,3.452,3.435,09:13,2021/06/01,09_30
SIEMENS GAMESA,26.92,27.07,26.85,09:14,2021/06/01,09_30
SOLARIA,16.1,16.475,16.1,09:13,2021/06/01,09_30
TELEF�NICA,3.867,3.928,3.83,09:13,2021/06/01,09_30
VISCOFAN,57.25,57.75,57.15,09:11,2021/06/01,09_30
ACERINOX,11.52,11.54,10.78,10:16,2021/06/01,10_30
ACS,25.58,25.7,25.25,10:15,2021/06/01,10_30
AENA,144.05,144.65,143.35,10:15,2021/06/01,10_30
ALMIRALL,14.2,14.29,14.0,10:11,2021/06/01,10_30
AMADEUS IT GROUP,62.14,62.4,61.5,10:15,2021/06/01,10_30
ARCELORMITTAL,27.465,27.48,27.1,10:16,2021/06/01,10_30
BANCO SABADELL,0.635,0.639,0.627,10:14,2021/06/01,10_30
BANKINTER,4.708,4.726,4.695,10:16,2021/06/01,10_30
BBVA,5.215,5.215,5.141,10:15,2021/06/01,10_30
CAIXABANK,2.832,2.843,2.819,10:15,2021/06/01,10_30
CELLNEX TELECOM,49.16,49.34,48.76,10:16,2021/06/01,10_30
CIE AUTOMOTIVE,25.38,25.42,24.84,10:16,2021/06/01,10_30
COLONIAL,9.115,9.25,9.09,10:15,2021/06/01,10_30
ENAGAS,19.365,19.365,19.235,10:15,2021/06/01,10_30
ENDESA,22.23,22.4,22.02,10:15,2021/06/01,10_30
FERROVIAL,24.22,24.26,24.07,10:15,2021/06/01,10_30
FLUIDRA,33.25,33.4,33.1,10:12,2021/06/01,10_30
GRIFOLS,22.8,23.0,22.7,10:15,2021/06/01,10_30
IAG,2.368,2.382,2.354,10:15,2021/06/01,10_30
IBERDROLA,10.905,11.015,10.875,10:16,2021/06/01,10_30
INDITEX,31.68,31.87,31.66,10:15,2021/06/01,10_30
INDRA,7.045,7.085,7.005,10:15,2021/06/01,10_30
MAPFRE,1.878,1.882,1.865,10:15,2021/06/01,10_30
MELI� HOTELS,6.948,7.0,6.916,10:15,2021/06/01,10_30
MERLIN PROP,9.506,9.516,9.402,10:15,2021/06/01,10_30
NATURGY,21.29,21.49,21.23,10:15,2021/06/01,10_30
PHARMA MAR,75.64,77.38,74.88,10:16,2021/06/01,10_30
RED EL�CTRICA,16.45,16.465,16.375,10:15,2021/06/01,10_30
REPSOL,11.13,11.136,11.0,10:15,2021/06/01,10_30
SANTANDER,3.465,3.483,3.435,10:16,2021/06/01,10_30
SIEMENS GAMESA,27.04,27.15,26.83,10:15,2021/06/01,10_30
SOLARIA,16.12,16.475,15.845,10:14,2021/06/01,10_30
TELEF�NICA,3.863,3.928,3.83,10:16,2021/06/01,10_30
VISCOFAN,57.2,57.75,57.1,10:11,2021/06/01,10_30
ACERINOX,11.46,11.545,10.78,11:16,2021/06/01,11_30
ACS,25.54,25.7,25.25,11:15,2021/06/01,11_30
AENA,143.95,144.65,143.35,11:16,2021/06/01,11_30
ALMIRALL,14.19,14.29,14.0,11:15,2021/06/01,11_30
AMADEUS IT GROUP,62.54,62.54,61.5,11:11,2021/06/01,11_30
