ACCIONA,135.200,137.800,135.000,16:16
ACERINOX,11.625,11.900,11.610,16:16
ACS,25.540,26.270,25.520,16:16
AENA,140.400,143.450,140.000,16:16
ALMIRALL,13.940,14.270,13.940,16:15
AMADEUS IT GROUP,57.900,59.420,57.900,16:15
ARCELORMITTAL,25.095,26.300,24.945,16:16
BANCO SABADELL,0.619,0.648,0.580,16:16
BANKINTER,4.653,4.780,4.648,16:16
BBVA,4.932,5.107,4.928,16:16
CAIXABANK,2.785,2.895,2.780,16:16
CELLNEX TELECOM,45.870,46.280,45.580,16:16
CIE AUTOMOTIVE,24.060,24.600,24.040,16:16
COLONIAL,8.640,8.815,8.625,16:15
ENAGAS,18.985,19.150,18.950,16:16
ENDESA,22.740,23.140,22.730,16:15
FERROVIAL,23.550,24.070,23.530,16:16
FLUIDRA,31.450,32.150,31.350,16:10
GRIFOLS,23.290,23.680,23.260,16:16
IAG,2.217,2.270,2.211,16:16
IBERDROLA,11.190,11.370,11.190,16:16
INDITEX,31.700,32.350,31.680,16:16
INDRA,7.980,8.170,7.970,16:15
MAPFRE,1.883,1.922,1.881,16:16
MELIÁ HOTELS,6.620,6.844,6.600,16:15
MERLIN PROP,8.882,9.074,8.878,16:15
NATURGY,21.480,21.640,21.430,16:15
PHARMA MAR,82.340,84.140,81.400,16:16
RED ELÉCTRICA,16.120,16.235,16.105,16:16
REPSOL,10.762,11.124,10.746,16:16
SANTANDER,3.258,3.398,3.256,16:16
SIEMENS GAMESA,26.190,26.740,25.950,16:15
SOLARIA,15.570,15.905,15.515,16:16
TELEFÓNICA,4.106,4.185,4.096,16:16
VISCOFAN,57.900,58.600,57.700,16:15
