ACCIONA,135.800,137.600,135.600,10:41
ACERINOX,11.880,11.985,11.825,10:49
ACS,27.070,27.280,26.700,10:48
AENA,144.550,147.250,144.450,10:49
ALMIRALL,14.210,14.350,14.160,10:49
AMADEUS IT GROUP,61.280,62.180,61.180,10:48
ARCELORMITTAL,26.865,26.980,26.655,10:47
BANCO SABADELL,0.673,0.682,0.673,10:48
BANKINTER,4.792,4.818,4.771,10:48
BBVA,5.024,5.044,4.970,10:49
CAIXABANK,2.878,2.878,2.838,10:48
CELLNEX TELECOM,45.720,45.840,45.300,10:49
CIE AUTOMOTIVE,24.660,24.740,24.380,10:48
COLONIAL,8.975,9.080,8.970,10:44
ENAGAS,19.060,19.140,18.920,10:49
ENDESA,23.240,23.270,23.100,10:48
FERROVIAL,24.630,24.850,24.620,10:48
FLUIDRA,32.200,32.450,31.600,10:49
GRIFOLS,23.790,23.840,23.590,10:47
IAG,2.252,2.320,2.244,10:48
IBERDROLA,11.280,11.360,11.275,10:48
INDITEX,31.970,32.070,31.760,10:48
INDRA,8.205,8.295,8.190,10:45
MAPFRE,1.933,1.946,1.926,10:48
MELIÁ HOTELS,6.796,6.890,6.746,10:44
MERLIN PROP,8.970,9.092,8.970,10:48
NATURGY,21.820,21.920,21.760,10:46
PHARMA MAR,83.020,84.600,81.600,10:48
RED ELÉCTRICA,16.070,16.210,16.070,10:49
REPSOL,11.004,11.140,11.002,10:48
SANTANDER,3.345,3.373,3.330,10:48
SIEMENS GAMESA,25.770,26.320,25.500,10:49
SOLARIA,15.840,16.490,15.715,10:48
TELEFÓNICA,4.150,4.156,4.050,10:48
VISCOFAN,58.000,58.050,57.500,10:46
