ACCIONA,142.700,143.800,141.100,13:14
ACERINOX,11.690,11.845,11.645,13:14
ACS,25.690,25.700,25.340,13:15
AENA,143.500,143.900,142.300,13:14
ALMIRALL,13.980,13.980,13.830,13:14
AMADEUS IT GROUP,61.700,61.800,60.640,13:15
ARCELORMITTAL,26.625,26.830,26.520,13:15
BANCO SABADELL,0.646,0.681,0.643,13:15
BANKINTER,4.713,4.745,4.700,13:14
BBVA,5.145,5.200,5.134,13:15
CAIXABANK,2.824,2.853,2.810,13:15
CELLNEX TELECOM,49.750,50.000,49.250,13:15
CIE AUTOMOTIVE,24.800,24.900,24.620,12:56
COLONIAL,9.205,9.220,9.050,13:12
ENAGAS,19.415,19.445,19.215,13:14
ENDESA,23.610,23.700,23.480,13:13
FERROVIAL,24.150,24.160,23.930,13:14
FLUIDRA,32.900,33.600,32.750,13:00
GRIFOLS,22.810,23.010,22.700,13:15
IAG,2.368,2.380,2.331,13:15
IBERDROLA,11.295,11.365,11.250,13:15
INDITEX,31.900,31.950,31.300,13:15
INDRA,7.170,7.280,7.140,13:15
MAPFRE,1.884,1.885,1.847,13:15
MELIÁ HOTELS,6.954,7.094,6.920,13:14
MERLIN PROP,9.512,9.578,9.290,13:11
NATURGY,21.600,21.670,21.480,13:14
PHARMA MAR,75.740,77.300,74.720,13:15
RED ELÉCTRICA,16.420,16.440,16.295,13:15
REPSOL,10.976,11.096,10.886,13:15
SANTANDER,3.430,3.490,3.420,13:15
SIEMENS GAMESA,26.840,27.120,26.590,13:15
SOLARIA,15.590,15.960,15.510,13:15
TELEFÓNICA,4.068,4.092,4.044,13:15
VISCOFAN,58.100,58.200,57.800,12:51
