ACCIONA,136.400,137.800,136.000,12:11
ACERINOX,11.705,11.850,11.625,12:12
ACS,25.520,25.870,25.400,12:15
AENA,141.500,143.650,140.350,12:15
ALMIRALL,13.960,14.070,13.760,12:12
AMADEUS IT GROUP,58.220,59.100,57.900,12:13
ARCELORMITTAL,25.095,25.740,24.990,12:14
BANCO SABADELL,0.626,0.646,0.621,12:13
BANKINTER,4.692,4.748,4.671,12:15
BBVA,4.965,5.039,4.929,12:13
CAIXABANK,2.774,2.813,2.743,12:14
CELLNEX TELECOM,46.980,47.680,46.540,12:15
CIE AUTOMOTIVE,24.120,24.460,24.000,12:09
COLONIAL,8.600,8.810,8.520,12:15
ENAGAS,19.080,19.160,19.015,12:13
ENDESA,23.110,23.130,22.910,12:11
FERROVIAL,23.790,24.100,23.700,12:14
FLUIDRA,31.900,32.050,31.550,12:11
GRIFOLS,23.330,23.440,23.140,12:13
IAG,2.218,2.288,2.211,12:14
IBERDROLA,11.270,11.340,11.245,12:13
INDITEX,31.770,32.150,31.670,12:14
INDRA,8.055,8.100,8.015,12:11
MAPFRE,1.832,1.866,1.821,12:15
MELIÁ HOTELS,6.652,6.780,6.606,12:13
MERLIN PROP,8.876,9.094,8.820,12:11
NATURGY,21.480,21.540,21.430,12:15
PHARMA MAR,83.060,84.100,82.400,12:03
RED ELÉCTRICA,16.245,16.310,16.160,12:11
REPSOL,10.744,10.958,10.682,12:15
SANTANDER,3.283,3.336,3.253,12:14
SIEMENS GAMESA,26.450,27.050,26.180,12:14
SOLARIA,16.000,16.190,15.775,12:14
TELEFÓNICA,4.113,4.199,4.097,12:14
VISCOFAN,58.300,58.500,58.000,12:08
