ACCIONA,136.900,137.000,135.000,10:13
ACERINOX,11.865,11.900,11.670,10:13
ACS,26.140,26.270,26.010,10:13
AENA,141.900,143.450,141.650,10:13
ALMIRALL,14.140,14.160,14.030,10:12
AMADEUS IT GROUP,58.480,59.420,58.260,10:13
ARCELORMITTAL,26.155,26.300,25.850,10:11
BANCO SABADELL,0.636,0.641,0.580,10:13
BANKINTER,4.754,4.780,4.709,10:13
BBVA,5.090,5.107,5.036,10:14
CAIXABANK,2.871,2.880,2.840,10:13
CELLNEX TELECOM,46.090,46.130,45.580,10:13
CIE AUTOMOTIVE,24.460,24.600,24.400,10:13
COLONIAL,8.740,8.800,8.625,10:14
ENAGAS,19.040,19.115,18.960,10:13
ENDESA,23.130,23.130,22.940,10:13
FERROVIAL,23.960,24.050,23.870,10:13
FLUIDRA,32.000,32.150,31.700,10:14
GRIFOLS,23.520,23.640,23.450,10:13
IAG,2.237,2.265,2.233,10:14
IBERDROLA,11.335,11.335,11.235,10:14
INDITEX,32.100,32.350,32.020,10:14
INDRA,8.095,8.170,8.085,10:13
MAPFRE,1.911,1.922,1.881,10:13
MELIÁ HOTELS,6.760,6.844,6.742,10:12
MERLIN PROP,8.954,9.024,8.878,10:13
NATURGY,21.520,21.600,21.430,10:13
PHARMA MAR,82.940,84.140,82.740,10:14
RED ELÉCTRICA,16.170,16.220,16.105,10:14
REPSOL,11.048,11.124,10.950,10:13
SANTANDER,3.368,3.378,3.321,10:14
SIEMENS GAMESA,26.250,26.440,25.950,10:13
SOLARIA,15.770,15.870,15.515,10:14
TELEFÓNICA,4.130,4.175,4.110,10:14
VISCOFAN,58.000,58.050,57.700,10:13
