ACCIONA,141.900,1.57,2.20,21.59,142.400,139.200,32624,7784,15:15
ACERINOX,11.630,0.04,0.01,28.74,11.715,11.575,448172,3146,15:15
ACS,25.510,-0.08,-0.02,-4.48,25.800,25.480,186511,7925,15:15
AENA,142.500,0.11,0.15,0.21,143.350,140.950,36464,21375,15:15
ALMIRALL,13.890,-0.07,-0.01,28.98,13.910,13.810,85463,2474,15:11
AMADEUS IT GROUP,61.120,0.79,0.48,2.62,61.500,60.920,140663,27535,15:15
ARCELORMITTAL,25.115,0.06,0.01,31.84,25.370,25.000,211204,27697,15:13
BANCO SABADELL,0.635,-2.49,-0.02,79.32,0.653,0.627,16553939,3572,15:15
BANKINTER,4.660,-1.71,-0.08,36.44,4.746,4.624,1432698,4189,15:15
BBVA,5.049,-1.19,-0.06,26.81,5.126,5.011,8220168,33666,15:15
CAIXABANK,2.778,-1.84,-0.05,33.46,2.833,2.753,5395115,22392,15:15
CELLNEX TELECOM,49.850,0.18,0.09,9.56,50.080,49.660,303518,33864,15:15
CIE AUTOMOTIVE,24.300,-0.49,-0.12,11.38,24.640,24.200,59531,2978,15:12
COLONIAL,8.750,-0.62,-0.06,9.03,8.865,8.680,117878,4446,15:15
ENAGAS,19.345,1.07,0.20,7.68,19.375,19.165,255119,5068,15:14
ENDESA,23.590,1.20,0.28,5.55,23.770,23.400,389086,24976,15:15
FERROVIAL,24.200,-0.12,-0.03,7.95,24.360,24.080,254901,18086,15:15
FLUIDRA,32.700,-0.30,-0.10,56.09,33.150,32.350,185185,6397,15:14
GRIFOLS,23.560,0.47,0.11,-1.34,23.710,23.450,171466,10040,15:14
IAG,2.340,0.26,0.01,30.65,2.359,2.323,8036336,11633,15:16
IBERDROLA,11.410,-0.65,-0.07,-1.12,11.540,11.370,2036838,73231,15:14
INDITEX,31.900,-0.34,-0.11,23.96,32.390,31.840,592029,99421,15:15
INDRA,7.075,-0.21,-0.02,1.36,7.175,7.050,1094639,1250,15:15
MAPFRE,1.837,-0.03,-0.00,20.06,1.847,1.826,1554170,5657,15:13
MELIÁ HOTELS,6.918,-0.95,-0.07,20.94,6.986,6.890,314428,1525,15:11
MERLIN PROP,8.932,-0.76,-0.07,18.72,9.072,8.916,119991,4196,15:11
NATURGY,21.620,0.37,0.08,17.49,21.800,21.620,196992,20963,15:14
PHARMA MAR,81.060,1.45,1.16,14.91,81.440,79.940,39515,1488,15:15
RED ELÉCTRICA,16.390,-0.24,-0.04,-0.72,16.455,16.350,183259,8868,15:11
REPSOL,10.924,0.61,0.07,32.41,10.992,10.822,1096630,16685,15:16
SANTANDER,3.312,-1.85,-0.06,31.63,3.379,3.290,21929762,57432,15:16
SIEMENS GAMESA,26.620,0.26,0.07,-19.55,27.150,26.440,214503,18132,15:14
SOLARIA,16.570,1.47,0.24,-29.91,16.760,16.330,312701,2070,15:16
TELEFÓNICA,4.140,0.33,0.01,27.58,4.200,4.126,4635578,22536,15:15
VISCOFAN,58.550,-0.26,-0.15,0.86,59.000,58.450,10447,2723,15:05
