ACERINOX,11.71,11.71,11.67,09:14,2021/05/26,09_30
ACS,25.62,25.69,25.5,09:14,2021/05/26,09_30
AENA,142.15,143.35,140.95,09:13,2021/05/26,09_30
ALMIRALL,13.87,13.89,13.85,09:13,2021/05/26,09_30
AMADEUS IT GROUP,61.3,61.32,60.92,09:14,2021/05/26,09_30
ARCELORMITTAL,25.28,25.355,25.15,09:13,2021/05/26,09_30
BANCO SABADELL,0.648,0.652,0.643,09:13,2021/05/26,09_30
BANKINTER,4.735,4.746,4.72,09:14,2021/05/26,09_30
BBVA,5.101,5.101,5.061,09:14,2021/05/26,09_30
CAIXABANK,2.825,2.833,2.816,09:14,2021/05/26,09_30
CELLNEX TELECOM,49.74,50.08,49.71,09:14,2021/05/26,09_30
CIE AUTOMOTIVE,24.46,24.64,24.42,09:12,2021/05/26,09_30
COLONIAL,8.83,8.86,8.81,09:12,2021/05/26,09_30
ENAGAS,19.2,19.2,19.165,09:13,2021/05/26,09_30
ENDESA,23.62,23.69,23.4,09:14,2021/05/26,09_30
FERROVIAL,24.28,24.36,24.21,09:12,2021/05/26,09_30
FLUIDRA,32.75,33.15,32.75,09:13,2021/05/26,09_30
GRIFOLS,23.49,23.58,23.45,09:13,2021/05/26,09_30
IAG,2.349,2.353,2.331,09:14,2021/05/26,09_30
IBERDROLA,11.44,11.54,11.425,09:14,2021/05/26,09_30
INDITEX,32.27,32.39,32.16,09:14,2021/05/26,09_30
INDRA,7.165,7.175,7.095,09:14,2021/05/26,09_30
MAPFRE,1.839,1.844,1.837,09:13,2021/05/26,09_30
MELI� HOTELS,6.966,6.986,6.936,09:13,2021/05/26,09_30
MERLIN PROP,9.026,9.072,9.018,09:13,2021/05/26,09_30
NATURGY,21.7,21.7,21.63,09:13,2021/05/26,09_30
PHARMA MAR,80.56,80.7,80.02,09:14,2021/05/26,09_30
RED EL�CTRICA,16.385,16.455,16.38,09:13,2021/05/26,09_30
REPSOL,10.876,10.908,10.858,09:14,2021/05/26,09_30
SANTANDER,3.365,3.379,3.356,09:14,2021/05/26,09_30
SIEMENS GAMESA,27.08,27.15,26.69,09:14,2021/05/26,09_30
SOLARIA,16.385,16.445,16.33,09:13,2021/05/26,09_30
TELEF�NICA,4.138,4.158,4.131,09:14,2021/05/26,09_30
VISCOFAN,58.9,58.9,58.7,09:08,2021/05/26,09_30
ACERINOX,11.655,11.715,11.63,10:16,2021/05/26,10_30
ACS,25.73,25.8,25.5,10:16,2021/05/26,10_30
AENA,142.6,143.35,140.95,10:15,2021/05/26,10_30
ALMIRALL,13.89,13.89,13.84,10:14,2021/05/26,10_30
AMADEUS IT GROUP,61.24,61.36,60.92,10:15,2021/05/26,10_30
ARCELORMITTAL,25.35,25.37,25.15,10:15,2021/05/26,10_30
BANCO SABADELL,0.649,0.653,0.643,10:15,2021/05/26,10_30
BANKINTER,4.708,4.746,4.706,10:15,2021/05/26,10_30
BBVA,5.086,5.122,5.061,10:16,2021/05/26,10_30
CAIXABANK,2.822,2.833,2.816,10:16,2021/05/26,10_30
CELLNEX TELECOM,49.9,50.08,49.66,10:15,2021/05/26,10_30
