ACCIONA,141.100,142.400,139.200,17:15
ACERINOX,11.660,11.715,11.575,17:15
ACS,25.440,25.800,25.370,17:16
AENA,142.300,143.350,140.950,17:16
ALMIRALL,13.810,13.910,13.810,17:14
AMADEUS IT GROUP,61.280,61.500,60.920,17:16
ARCELORMITTAL,25.335,25.370,25.000,17:16
BANCO SABADELL,0.650,0.653,0.627,17:16
BANKINTER,4.674,4.746,4.624,17:16
BBVA,5.065,5.126,5.011,17:16
CAIXABANK,2.794,2.833,2.753,17:16
CELLNEX TELECOM,49.490,50.080,49.420,17:16
CIE AUTOMOTIVE,24.320,24.640,24.200,17:15
COLONIAL,8.820,8.865,8.680,17:16
ENAGAS,19.350,19.375,19.165,17:16
ENDESA,23.570,23.770,23.400,17:16
FERROVIAL,24.140,24.360,24.080,17:15
FLUIDRA,32.850,33.150,32.350,17:15
GRIFOLS,23.320,23.710,23.310,17:15
IAG,2.348,2.359,2.323,17:16
IBERDROLA,11.425,11.540,11.370,17:16
INDITEX,31.920,32.390,31.840,17:15
INDRA,7.030,7.175,7.005,17:16
MAPFRE,1.834,1.847,1.826,17:15
MELIÁ HOTELS,6.944,6.986,6.890,17:15
MERLIN PROP,8.968,9.072,8.910,17:16
NATURGY,21.650,21.800,21.550,17:04
PHARMA MAR,79.380,81.440,79.200,17:16
RED ELÉCTRICA,16.390,16.455,16.345,17:16
REPSOL,11.060,11.092,10.822,17:15
SANTANDER,3.348,3.379,3.290,17:16
SIEMENS GAMESA,26.900,27.150,26.440,17:16
SOLARIA,16.505,16.760,16.330,17:15
TELEFÓNICA,4.127,4.200,4.121,17:16
VISCOFAN,58.400,59.000,58.300,17:13
