ACERINOX,12.1,12.185,12.095,09:14,2021/05/18,09_30
ACS,26.62,26.72,26.6,09:15,2021/05/18,09_30
AENA,144.7,145.95,144.7,09:15,2021/05/18,09_30
ALMIRALL,14.35,14.39,14.31,09:15,2021/05/18,09_30
AMADEUS IT GROUP,61.22,61.62,60.76,09:15,2021/05/18,09_30
ARCELORMITTAL,27.425,27.71,27.25,09:15,2021/05/18,09_30
BANCO SABADELL,0.665,0.675,0.665,09:15,2021/05/18,09_30
BANKINTER,4.818,4.835,4.798,09:14,2021/05/18,09_30
BBVA,5.05,5.083,5.044,09:15,2021/05/18,09_30
CAIXABANK,2.865,2.881,2.865,09:15,2021/05/18,09_30
CELLNEX TELECOM,46.24,46.41,46.06,09:13,2021/05/18,09_30
CIE AUTOMOTIVE,24.8,24.94,24.7,09:13,2021/05/18,09_30
COLONIAL,8.485,8.685,8.465,09:15,2021/05/18,09_30
ENAGAS,19.11,19.11,19.045,09:15,2021/05/18,09_30
ENDESA,23.33,23.33,23.19,09:15,2021/05/18,09_30
FERROVIAL,24.64,24.72,24.5,09:15,2021/05/18,09_30
FLUIDRA,32.8,32.9,32.65,09:14,2021/05/18,09_30
GRIFOLS,23.97,24.14,23.97,09:14,2021/05/18,09_30
IAG,2.267,2.29,2.258,09:15,2021/05/18,09_30
IBERDROLA,11.395,11.415,11.365,09:15,2021/05/18,09_30
INDITEX,32.44,32.5,32.38,09:14,2021/05/18,09_30
INDRA,8.245,8.3,8.235,09:15,2021/05/18,09_30
MAPFRE,1.938,1.943,1.936,09:13,2021/05/18,09_30
MELI� HOTELS,6.8,6.83,6.736,09:14,2021/05/18,09_30
MERLIN PROP,8.804,8.922,8.804,09:15,2021/05/18,09_30
NATURGY,21.88,21.93,21.85,09:14,2021/05/18,09_30
PHARMA MAR,84.1,84.3,83.28,09:15,2021/05/18,09_30
RED EL�CTRICA,16.135,16.16,16.075,09:15,2021/05/18,09_30
REPSOL,11.326,11.338,11.19,09:15,2021/05/18,09_30
SANTANDER,3.352,3.37,3.351,09:15,2021/05/18,09_30
SIEMENS GAMESA,25.4,26.32,25.4,17/05,2021/05/18,09_30
SOLARIA,15.81,15.98,15.62,09:15,2021/05/18,09_30
TELEF�NICA,4.143,4.177,4.134,09:15,2021/05/18,09_30
VISCOFAN,58.15,58.2,58.1,09:08,2021/05/18,09_30
ACERINOX,12.03,12.185,11.995,10:14,2021/05/18,10_30
ACS,26.49,26.72,26.46,10:15,2021/05/18,10_30
AENA,144.45,145.95,144.1,10:15,2021/05/18,10_30
ALMIRALL,14.23,14.39,14.23,10:14,2021/05/18,10_30
AMADEUS IT GROUP,60.42,61.62,60.38,10:14,2021/05/18,10_30
ARCELORMITTAL,27.54,27.71,27.25,10:15,2021/05/18,10_30
BANCO SABADELL,0.66,0.675,0.653,10:15,2021/05/18,10_30
BANKINTER,4.825,4.835,4.798,10:15,2021/05/18,10_30
BBVA,5.094,5.099,5.044,10:15,2021/05/18,10_30
CAIXABANK,2.87,2.881,2.855,10:14,2021/05/18,10_30
CELLNEX TELECOM,46.05,46.41,46.04,10:14,2021/05/18,10_30
CIE AUTOMOTIVE,24.72,24.94,24.58,10:13,2021/05/18,10_30
COLONIAL,8.73,8.77,8.465,10:13,2021/05/18,10_30
ENAGAS,19.095,19.185,19.035,10:15,2021/05/18,10_30
ENDESA,23.3,23.39,23.19,10:14,2021/05/18,10_30
FERROVIAL,24.49,24.81,24.44,10:14,2021/05/18,10_30
FLUIDRA,32.75,32.9,32.65,10:11,2021/05/18,10_30
GRIFOLS,23.77,24.14,23.75,10:14,2021/05/18,10_30
IAG,2.264,2.29,2.249,10:15,2021/05/18,10_30
IBERDROLA,11.335,11.43,11.325,10:15,2021/05/18,10_30
INDITEX,32.61,32.63,32.38,10:15,2021/05/18,10_30
INDRA,8.2,8.3,8.19,10:14,2021/05/18,10_30
MAPFRE,1.944,1.944,1.933,10:15,2021/05/18,10_30
MELI� HOTELS,6.788,6.83,6.736,10:14,2021/05/18,10_30
MERLIN PROP,8.908,8.922,8.804,10:15,2021/05/18,10_30
NATURGY,21.89,21.95,21.85,10:15,2021/05/18,10_30
PHARMA MAR,82.62,84.3,82.42,10:14,2021/05/18,10_30
RED EL�CTRICA,16.135,16.18,16.075,10:15,2021/05/18,10_30
REPSOL,11.324,11.4,11.19,10:13,2021/05/18,10_30
SANTANDER,3.385,3.385,3.351,10:15,2021/05/18,10_30
SIEMENS GAMESA,25.4,26.32,25.4,17/05,2021/05/18,10_30
SOLARIA,15.8,16.05,15.62,10:15,2021/05/18,10_30
TELEF�NICA,4.167,4.177,4.134,10:15,2021/05/18,10_30
VISCOFAN,58.15,58.4,58.1,10:12,2021/05/18,10_30
ACERINOX,12.035,12.185,11.995,11:15,2021/05/18,11_30
ACS,26.48,26.72,26.42,11:13,2021/05/18,11_30
AENA,144.15,145.95,143.7,11:13,2021/05/18,11_30
ALMIRALL,14.23,14.39,14.2,11:11,2021/05/18,11_30
AMADEUS IT GROUP,60.24,61.62,60.08,11:15,2021/05/18,11_30
ARCELORMITTAL,27.425,27.71,27.25,11:13,2021/05/18,11_30
BANCO SABADELL,0.659,0.675,0.653,11:15,2021/05/18,11_30
BANKINTER,4.825,4.835,4.798,11:15,2021/05/18,11_30
BBVA,5.093,5.099,5.044,11:15,2021/05/18,11_30
CAIXABANK,2.867,2.881,2.855,11:14,2021/05/18,11_30
CELLNEX TELECOM,45.88,46.41,45.63,11:15,2021/05/18,11_30
CIE AUTOMOTIVE,24.64,24.94,24.58,11:11,2021/05/18,11_30
COLONIAL,8.57,8.77,8.465,11:15,2021/05/18,11_30
ENAGAS,19.1,19.185,19.035,11:14,2021/05/18,11_30
ENDESA,23.28,23.39,23.19,11:15,2021/05/18,11_30
FERROVIAL,24.48,24.81,24.32,11:15,2021/05/18,11_30
FLUIDRA,32.65,32.9,32.55,11:11,2021/05/18,11_30
GRIFOLS,23.61,24.14,23.57,11:14,2021/05/18,11_30
IAG,2.272,2.29,2.249,11:14,2021/05/18,11_30
IBERDROLA,11.31,11.43,11.28,11:15,2021/05/18,11_30
INDITEX,32.21,32.65,32.21,11:15,2021/05/18,11_30
INDRA,8.2,8.3,8.175,11:09,2021/05/18,11_30
MAPFRE,1.937,1.944,1.933,11:14,2021/05/18,11_30
MELI� HOTELS,6.772,6.83,6.736,11:14,2021/05/18,11_30
MERLIN PROP,8.884,8.922,8.804,11:15,2021/05/18,11_30
NATURGY,21.91,21.95,21.78,11:15,2021/05/18,11_30
PHARMA MAR,82.6,84.3,82.1,11:15,2021/05/18,11_30
RED EL�CTRICA,16.145,16.18,16.075,11:15,2021/05/18,11_30
REPSOL,11.292,11.4,11.19,11:15,2021/05/18,11_30
SANTANDER,3.387,3.389,3.351,11:15,2021/05/18,11_30
SIEMENS GAMESA,25.4,26.32,25.4,17/05,2021/05/18,11_30
SOLARIA,15.92,16.05,15.62,11:15,2021/05/18,11_30
TELEF�NICA,4.123,4.177,4.114,11:15,2021/05/18,11_30
VISCOFAN,57.95,58.4,57.95,10:59,2021/05/18,11_30
ACERINOX,12.035,12.185,11.995,12:11,2021/05/18,12_30
ACS,26.5,26.72,26.42,12:13,2021/05/18,12_30
AENA,143.9,145.95,143.6,12:13,2021/05/18,12_30
ALMIRALL,14.2,14.39,14.19,12:13,2021/05/18,12_30
AMADEUS IT GROUP,60.18,61.62,60.02,12:13,2021/05/18,12_30
ARCELORMITTAL,27.435,27.71,27.25,12:11,2021/05/18,12_30
BANCO SABADELL,0.653,0.675,0.653,12:13,2021/05/18,12_30
BANKINTER,4.814,4.835,4.798,12:13,2021/05/18,12_30
BBVA,5.111,5.112,5.044,12:13,2021/05/18,12_30
CAIXABANK,2.868,2.881,2.855,12:13,2021/05/18,12_30
CELLNEX TELECOM,45.76,46.41,45.62,12:13,2021/05/18,12_30
CIE AUTOMOTIVE,24.74,24.94,24.58,12:06,2021/05/18,12_30
COLONIAL,8.565,8.77,8.465,12:11,2021/05/18,12_30
ENAGAS,19.15,19.185,19.035,12:12,2021/05/18,12_30
ENDESA,23.18,23.39,23.05,12:13,2021/05/18,12_30
FERROVIAL,24.35,24.81,24.32,12:13,2021/05/18,12_30
FLUIDRA,32.75,32.9,32.55,12:10,2021/05/18,12_30
GRIFOLS,23.49,24.14,23.47,12:12,2021/05/18,12_30
IAG,2.271,2.29,2.249,12:13,2021/05/18,12_30
IBERDROLA,11.305,11.43,11.265,12:13,2021/05/18,12_30
INDITEX,32.13,32.65,32.08,12:12,2021/05/18,12_30
INDRA,8.21,8.3,8.175,12:07,2021/05/18,12_30
MAPFRE,1.929,1.944,1.926,12:13,2021/05/18,12_30
MELI� HOTELS,6.772,6.83,6.736,12:12,2021/05/18,12_30
MERLIN PROP,8.862,8.922,8.804,12:11,2021/05/18,12_30
NATURGY,22.06,22.14,21.78,12:12,2021/05/18,12_30
PHARMA MAR,83.7,84.3,82.1,12:13,2021/05/18,12_30
RED EL�CTRICA,16.155,16.18,16.075,12:13,2021/05/18,12_30
REPSOL,11.282,11.4,11.19,12:13,2021/05/18,12_30
SANTANDER,3.393,3.397,3.351,12:13,2021/05/18,12_30
SIEMENS GAMESA,25.4,26.32,25.4,17/05,2021/05/18,12_30
SOLARIA,16.125,16.25,15.62,12:12,2021/05/18,12_30
TELEF�NICA,4.108,4.177,4.092,12:13,2021/05/18,12_30
VISCOFAN,57.9,58.4,57.9,11:38,2021/05/18,12_30
ACERINOX,12.0,12.185,11.98,13:14,2021/05/18,13_30
ACS,26.51,26.72,26.42,13:12,2021/05/18,13_30
AENA,143.65,145.95,143.45,13:14,2021/05/18,13_30
ALMIRALL,14.16,14.39,14.16,13:13,2021/05/18,13_30
AMADEUS IT GROUP,59.88,61.62,59.82,13:13,2021/05/18,13_30
ARCELORMITTAL,27.435,27.71,27.25,13:14,2021/05/18,13_30
BANCO SABADELL,0.652,0.675,0.651,13:15,2021/05/18,13_30
BANKINTER,4.79,4.835,4.79,13:15,2021/05/18,13_30
BBVA,5.102,5.123,5.044,13:15,2021/05/18,13_30
CAIXABANK,2.865,2.881,2.855,13:14,2021/05/18,13_30
CELLNEX TELECOM,45.53,46.41,45.47,13:15,2021/05/18,13_30
CIE AUTOMOTIVE,24.68,24.94,24.58,13:15,2021/05/18,13_30
COLONIAL,8.55,8.77,8.465,13:10,2021/05/18,13_30
ENAGAS,19.13,19.185,19.035,13:15,2021/05/18,13_30
ENDESA,23.18,23.39,23.05,13:15,2021/05/18,13_30
FERROVIAL,24.21,24.81,24.17,13:15,2021/05/18,13_30
FLUIDRA,32.6,32.9,32.55,13:14,2021/05/18,13_30
GRIFOLS,23.46,24.14,23.42,13:15,2021/05/18,13_30
IAG,2.261,2.29,2.249,13:14,2021/05/18,13_30
IBERDROLA,11.305,11.43,11.265,13:15,2021/05/18,13_30
INDITEX,32.02,32.65,32.02,13:15,2021/05/18,13_30
INDRA,8.18,8.3,8.17,13:09,2021/05/18,13_30
MAPFRE,1.93,1.944,1.924,13:15,2021/05/18,13_30
MELI� HOTELS,6.748,6.83,6.736,13:11,2021/05/18,13_30
MERLIN PROP,8.83,8.922,8.804,13:14,2021/05/18,13_30
NATURGY,21.85,22.14,21.78,13:12,2021/05/18,13_30
PHARMA MAR,83.54,84.3,82.1,13:15,2021/05/18,13_30
RED EL�CTRICA,16.135,16.18,16.075,13:15,2021/05/18,13_30
REPSOL,11.308,11.4,11.19,13:15,2021/05/18,13_30
SANTANDER,3.377,3.397,3.351,13:15,2021/05/18,13_30
SIEMENS GAMESA,25.4,26.32,25.4,17/05,2021/05/18,13_30
SOLARIA,16.1,16.25,15.62,13:15,2021/05/18,13_30
TELEF�NICA,4.095,4.177,4.092,13:15,2021/05/18,13_30
VISCOFAN,58.05,58.4,57.9,13:07,2021/05/18,13_30
ACERINOX,11.975,12.185,11.955,14:15,2021/05/18,14_30
ACS,26.49,26.72,26.42,14:15,2021/05/18,14_30
AENA,143.6,145.95,143.35,14:14,2021/05/18,14_30
ALMIRALL,14.16,14.39,14.13,14:01,2021/05/18,14_30
AMADEUS IT GROUP,59.78,61.62,59.7,14:15,2021/05/18,14_30
ARCELORMITTAL,27.345,27.71,27.25,14:15,2021/05/18,14_30
BANCO SABADELL,0.645,0.675,0.64,14:15,2021/05/18,14_30
BANKINTER,4.779,4.835,4.766,14:15,2021/05/18,14_30
BBVA,5.078,5.123,5.044,14:15,2021/05/18,14_30
CAIXABANK,2.857,2.881,2.848,14:14,2021/05/18,14_30
CELLNEX TELECOM,45.66,46.41,45.45,14:15,2021/05/18,14_30
CIE AUTOMOTIVE,24.6,24.94,24.58,14:11,2021/05/18,14_30
COLONIAL,8.52,8.77,8.465,14:14,2021/05/18,14_30
ENAGAS,19.09,19.185,19.035,14:10,2021/05/18,14_30
ENDESA,23.19,23.39,23.05,14:14,2021/05/18,14_30
FERROVIAL,24.22,24.81,24.12,14:15,2021/05/18,14_30
FLUIDRA,32.3,32.9,32.25,14:15,2021/05/18,14_30
GRIFOLS,23.41,24.14,23.34,14:13,2021/05/18,14_30
IAG,2.255,2.29,2.245,14:15,2021/05/18,14_30
IBERDROLA,11.3,11.43,11.265,14:14,2021/05/18,14_30
INDITEX,32.07,32.65,31.94,14:14,2021/05/18,14_30
INDRA,8.14,8.3,8.115,14:11,2021/05/18,14_30
MAPFRE,1.923,1.944,1.922,14:15,2021/05/18,14_30
MELI� HOTELS,6.762,6.83,6.736,14:12,2021/05/18,14_30
MERLIN PROP,8.816,8.922,8.796,14:15,2021/05/18,14_30
NATURGY,21.82,22.14,21.78,14:15,2021/05/18,14_30
PHARMA MAR,83.96,84.3,82.1,14:12,2021/05/18,14_30
RED EL�CTRICA,16.145,16.18,16.075,14:15,2021/05/18,14_30
REPSOL,11.292,11.4,11.19,14:15,2021/05/18,14_30
SANTANDER,3.361,3.397,3.337,14:15,2021/05/18,14_30
SIEMENS GAMESA,25.4,26.32,25.4,17/05,2021/05/18,14_30
SOLARIA,15.86,16.25,15.62,14:15,2021/05/18,14_30
TELEF�NICA,4.094,4.177,4.076,14:15,2021/05/18,14_30
VISCOFAN,58.0,58.4,57.9,14:15,2021/05/18,14_30
ACERINOX,11.905,12.185,11.905,15:13,2021/05/18,15_30
ACS,26.45,26.72,26.4,15:13,2021/05/18,15_30
AENA,143.6,145.95,143.35,15:13,2021/05/18,15_30
ALMIRALL,14.13,14.39,14.13,15:10,2021/05/18,15_30
AMADEUS IT GROUP,59.96,61.62,59.7,15:14,2021/05/18,15_30
ARCELORMITTAL,27.07,27.71,27.07,15:15,2021/05/18,15_30
BANCO SABADELL,0.644,0.675,0.64,15:15,2021/05/18,15_30
BANKINTER,4.786,4.835,4.766,15:12,2021/05/18,15_30
BBVA,5.092,5.123,5.044,15:14,2021/05/18,15_30
CAIXABANK,2.856,2.881,2.848,15:14,2021/05/18,15_30
CELLNEX TELECOM,45.85,46.41,45.45,15:15,2021/05/18,15_30
CIE AUTOMOTIVE,24.46,24.94,24.46,15:15,2021/05/18,15_30
COLONIAL,8.585,8.77,8.465,15:13,2021/05/18,15_30
ENAGAS,19.135,19.185,19.035,15:15,2021/05/18,15_30
ENDESA,23.19,23.39,23.05,15:15,2021/05/18,15_30
FERROVIAL,24.24,24.81,24.12,15:09,2021/05/18,15_30
FLUIDRA,32.0,32.9,31.85,15:15,2021/05/18,15_30
GRIFOLS,23.5,24.14,23.34,15:15,2021/05/18,15_30
IAG,2.255,2.29,2.245,15:14,2021/05/18,15_30
IBERDROLA,11.305,11.43,11.265,15:13,2021/05/18,15_30
INDITEX,32.24,32.65,31.94,15:14,2021/05/18,15_30
INDRA,8.145,8.3,8.115,15:14,2021/05/18,15_30
MAPFRE,1.919,1.944,1.916,15:13,2021/05/18,15_30
MELI� HOTELS,6.766,6.83,6.736,15:12,2021/05/18,15_30
MERLIN PROP,8.87,8.922,8.796,15:11,2021/05/18,15_30
NATURGY,21.74,22.14,21.71,15:14,2021/05/18,15_30
PHARMA MAR,83.84,84.3,82.1,15:13,2021/05/18,15_30
RED EL�CTRICA,16.135,16.18,16.075,15:13,2021/05/18,15_30
REPSOL,11.276,11.4,11.19,15:15,2021/05/18,15_30
SANTANDER,3.349,3.397,3.337,15:15,2021/05/18,15_30
SIEMENS GAMESA,26.39,26.63,25.58,15:15,2021/05/18,15_30
SOLARIA,15.715,16.25,15.55,15:14,2021/05/18,15_30
TELEF�NICA,4.108,4.177,4.076,15:15,2021/05/18,15_30
VISCOFAN,58.1,58.4,57.9,15:12,2021/05/18,15_30
ACERINOX,11.87,12.185,11.86,16:12,2021/05/18,16_30
ACS,26.36,26.72,26.32,16:13,2021/05/18,16_30
AENA,143.15,145.95,143.0,16:13,2021/05/18,16_30
ALMIRALL,14.09,14.39,14.06,16:13,2021/05/18,16_30
AMADEUS IT GROUP,59.76,61.62,59.64,16:13,2021/05/18,16_30
ARCELORMITTAL,26.805,27.71,26.7,16:13,2021/05/18,16_30
