ACCIONA,136.400,136.600,136.100,09:13
ACERINOX,11.820,11.850,11.790,09:14
ACS,25.720,25.870,25.540,09:14
AENA,141.600,143.650,141.500,09:14
ALMIRALL,13.810,14.070,13.760,09:14
AMADEUS IT GROUP,58.700,59.100,58.660,09:14
ARCELORMITTAL,25.585,25.740,25.500,09:13
BANCO SABADELL,0.639,0.646,0.637,09:14
BANKINTER,4.742,4.746,4.732,09:13
BBVA,5.019,5.039,5.011,09:14
CAIXABANK,2.785,2.813,2.782,09:14
CELLNEX TELECOM,47.050,47.100,46.540,09:14
CIE AUTOMOTIVE,24.340,24.420,24.280,09:10
COLONIAL,8.690,8.810,8.665,09:13
ENAGAS,19.125,19.145,19.070,09:14
ENDESA,22.930,22.960,22.930,09:13
FERROVIAL,23.930,24.100,23.840,09:12
FLUIDRA,32.050,32.050,31.850,09:13
GRIFOLS,23.220,23.440,23.190,09:14
IAG,2.245,2.288,2.242,09:14
IBERDROLA,11.285,11.300,11.275,09:14
INDITEX,31.990,32.150,31.930,09:13
INDRA,8.090,8.100,8.075,09:12
MAPFRE,1.839,1.866,1.836,09:14
MELIÁ HOTELS,6.718,6.780,6.716,09:13
MERLIN PROP,8.972,9.094,8.946,09:14
NATURGY,21.480,21.520,21.450,09:14
PHARMA MAR,83.180,83.360,82.440,09:13
RED ELÉCTRICA,16.205,16.230,16.160,09:13
REPSOL,10.870,10.958,10.834,09:14
SANTANDER,3.326,3.336,3.317,09:14
SIEMENS GAMESA,26.790,26.790,26.280,09:14
SOLARIA,16.050,16.065,15.850,09:14
TELEFÓNICA,4.175,4.199,4.165,09:14
VISCOFAN,58.350,58.400,58.100,09:13
