ACCIONA,140.600,140.700,139.200,09:11
ACERINOX,11.710,11.710,11.670,09:14
ACS,25.620,25.690,25.500,09:14
AENA,142.150,143.350,140.950,09:13
ALMIRALL,13.870,13.890,13.850,09:13
AMADEUS IT GROUP,61.300,61.320,60.920,09:14
ARCELORMITTAL,25.280,25.355,25.150,09:13
BANCO SABADELL,0.648,0.652,0.643,09:13
BANKINTER,4.735,4.746,4.720,09:14
BBVA,5.101,5.101,5.061,09:14
CAIXABANK,2.825,2.833,2.816,09:14
CELLNEX TELECOM,49.740,50.080,49.710,09:14
CIE AUTOMOTIVE,24.460,24.640,24.420,09:12
COLONIAL,8.830,8.860,8.810,09:12
ENAGAS,19.200,19.200,19.165,09:13
ENDESA,23.620,23.690,23.400,09:14
FERROVIAL,24.280,24.360,24.210,09:12
FLUIDRA,32.750,33.150,32.750,09:13
GRIFOLS,23.490,23.580,23.450,09:13
IAG,2.349,2.353,2.331,09:14
IBERDROLA,11.440,11.540,11.425,09:14
INDITEX,32.270,32.390,32.160,09:14
INDRA,7.165,7.175,7.095,09:14
MAPFRE,1.839,1.844,1.837,09:13
MELIÁ HOTELS,6.966,6.986,6.936,09:13
MERLIN PROP,9.026,9.072,9.018,09:13
NATURGY,21.700,21.700,21.630,09:13
PHARMA MAR,80.560,80.700,80.020,09:14
RED ELÉCTRICA,16.385,16.455,16.380,09:13
REPSOL,10.876,10.908,10.858,09:14
SANTANDER,3.365,3.379,3.356,09:14
SIEMENS GAMESA,27.080,27.150,26.690,09:14
SOLARIA,16.385,16.445,16.330,09:13
TELEFÓNICA,4.138,4.158,4.131,09:14
VISCOFAN,58.900,58.900,58.700,09:08
