ACCIONA,143.500,143.700,141.100,11:06
ACERINOX,11.660,11.845,11.645,11:14
ACS,25.660,25.690,25.340,11:15
AENA,142.650,143.900,142.400,11:10
ALMIRALL,13.850,13.920,13.840,11:00
AMADEUS IT GROUP,61.400,61.740,60.640,11:15
ARCELORMITTAL,26.610,26.830,26.520,11:14
BANCO SABADELL,0.651,0.681,0.647,11:15
BANKINTER,4.716,4.745,4.700,11:15
BBVA,5.144,5.200,5.134,11:15
CAIXABANK,2.811,2.853,2.810,11:15
CELLNEX TELECOM,49.630,50.000,49.250,11:15
CIE AUTOMOTIVE,24.800,24.900,24.620,11:14
COLONIAL,9.190,9.190,9.050,11:13
ENAGAS,19.285,19.315,19.215,11:15
ENDESA,23.660,23.700,23.480,11:15
FERROVIAL,23.990,24.110,23.930,11:15
FLUIDRA,33.050,33.600,33.000,11:15
GRIFOLS,22.820,23.010,22.700,11:14
IAG,2.356,2.380,2.331,11:15
IBERDROLA,11.325,11.365,11.250,11:15
INDITEX,31.810,31.830,31.300,11:15
INDRA,7.170,7.280,7.160,11:13
MAPFRE,1.867,1.867,1.847,11:15
MELIÁ HOTELS,6.974,7.094,6.956,11:12
MERLIN PROP,9.554,9.556,9.290,11:15
NATURGY,21.630,21.670,21.480,11:12
PHARMA MAR,75.420,77.300,75.420,11:15
RED ELÉCTRICA,16.405,16.440,16.295,11:14
REPSOL,10.918,11.096,10.886,11:14
SANTANDER,3.438,3.490,3.433,11:15
SIEMENS GAMESA,27.020,27.120,26.590,11:14
SOLARIA,15.815,15.960,15.510,11:15
TELEFÓNICA,4.064,4.092,4.052,11:15
VISCOFAN,58.100,58.200,57.800,11:09
