ACCIONA,142.400,143.800,141.100,15:11
ACERINOX,11.660,11.845,11.640,15:13
ACS,25.430,25.700,25.340,15:07
AENA,142.950,143.900,142.300,15:11
ALMIRALL,13.970,13.980,13.830,15:12
AMADEUS IT GROUP,61.980,61.980,60.640,15:13
ARCELORMITTAL,26.745,26.830,26.520,15:13
BANCO SABADELL,0.630,0.681,0.630,15:13
BANKINTER,4.691,4.745,4.687,15:12
BBVA,5.132,5.200,5.117,15:12
CAIXABANK,2.827,2.853,2.810,15:13
CELLNEX TELECOM,49.640,50.000,49.250,15:13
CIE AUTOMOTIVE,24.780,24.900,24.620,15:10
COLONIAL,9.135,9.220,9.050,15:10
ENAGAS,19.375,19.445,19.215,15:13
ENDESA,23.650,23.700,23.480,15:12
FERROVIAL,24.120,24.160,23.930,15:12
FLUIDRA,32.550,33.600,32.500,15:13
GRIFOLS,22.960,23.010,22.700,15:12
IAG,2.363,2.380,2.331,15:13
IBERDROLA,11.305,11.365,11.250,15:13
INDITEX,31.860,31.960,31.300,15:13
INDRA,7.170,7.280,7.140,15:12
MAPFRE,1.878,1.885,1.847,15:12
MELIÁ HOTELS,6.926,7.094,6.918,15:11
MERLIN PROP,9.490,9.578,9.290,15:13
NATURGY,21.600,21.670,21.480,15:12
PHARMA MAR,76.400,77.300,74.720,15:12
RED ELÉCTRICA,16.445,16.465,16.295,15:13
REPSOL,10.998,11.096,10.886,15:13
SANTANDER,3.441,3.490,3.420,15:13
SIEMENS GAMESA,26.940,27.120,26.590,15:13
SOLARIA,15.460,15.960,15.340,15:12
TELEFÓNICA,4.047,4.092,4.042,15:13
VISCOFAN,58.150,58.200,57.800,15:12
