ACCIONA,141.900,0.21,0.30,21.59,143.800,141.100,53014,7784,18:00
ACERINOX,11.695,-0.47,-0.06,29.46,11.845,11.625,785543,3164,18:00
ACS,25.300,0.28,0.07,-5.27,25.700,25.300,550797,7860,18:00
AENA,143.000,1.10,1.55,0.56,143.900,142.200,139110,21450,18:00
ALMIRALL,14.010,1.45,0.20,30.09,14.060,13.830,242605,2495,18:00
AMADEUS IT GROUP,62.000,0.78,0.48,4.10,62.380,60.640,772501,27931,18:00
ARCELORMITTAL,26.450,-0.19,-0.05,38.85,26.830,26.400,377655,29169,18:00
BANCO SABADELL,0.631,-6.54,-0.04,78.31,0.681,0.626,79981680,3552,18:00
BANKINTER,4.680,-0.62,-0.03,37.03,4.745,4.647,2398314,4207,18:00
BBVA,5.126,-0.33,-0.02,28.75,5.200,5.090,16695145,34180,18:00
CAIXABANK,2.841,-0.28,-0.01,36.49,2.853,2.810,10010291,22900,18:00
CELLNEX TELECOM,49.810,0.83,0.41,9.48,50.000,49.250,765251,33837,18:00
CIE AUTOMOTIVE,24.560,0.41,0.10,12.58,24.900,24.560,131540,3010,18:00
COLONIAL,9.115,1.22,0.11,13.58,9.220,9.050,549300,4631,18:00
ENAGAS,19.270,0.34,0.07,7.26,19.445,19.215,665367,5049,18:00
ENDESA,23.650,0.68,0.16,5.82,23.740,23.480,1152243,25039,18:00
FERROVIAL,23.970,0.59,0.14,6.92,24.160,23.930,804512,17914,18:00
FLUIDRA,32.600,-2.54,-0.85,55.61,33.600,32.450,239601,6378,18:00
GRIFOLS,22.850,-0.44,-0.10,-4.31,23.110,22.700,855333,9737,18:00
IAG,2.360,0.25,0.01,31.77,2.380,2.331,8932989,11733,18:00
IBERDROLA,11.305,0.09,0.01,-2.03,11.365,11.250,6119107,72557,18:00
INDITEX,31.920,2.54,0.79,24.04,31.970,31.300,1726807,99484,18:00
INDRA,7.150,0.07,0.01,2.44,7.280,7.140,1536879,1263,18:00
MAPFRE,1.878,1.71,0.03,22.74,1.885,1.847,6722096,5783,18:00
MELIÁ HOTELS,6.884,-2.02,-0.14,20.35,7.094,6.836,679032,1517,18:00
MERLIN PROP,9.462,1.90,0.18,25.77,9.578,9.290,1255913,4445,18:00
NATURGY,21.470,-0.14,-0.03,16.68,21.670,21.470,591891,20818,18:00
PHARMA MAR,76.540,0.03,0.02,8.50,77.300,74.720,124394,1405,18:00
RED ELÉCTRICA,16.420,0.09,0.01,-0.54,16.485,16.295,1113919,8885,18:00
REPSOL,10.964,-0.38,-0.04,32.90,11.096,10.886,2729403,16746,18:00
SANTANDER,3.451,0.09,0.00,37.13,3.490,3.417,27954702,59834,18:00
SIEMENS GAMESA,27.110,2.34,0.62,-18.07,27.120,26.590,1080590,18466,18:00
SOLARIA,15.455,-1.50,-0.23,-34.62,15.960,15.220,772744,1931,18:00
TELEFÓNICA,4.032,-0.30,-0.01,24.27,4.092,4.030,13773456,21951,18:00
VISCOFAN,57.850,-0.26,-0.15,-0.34,58.200,57.800,37090,2690,18:00
