ACCIONA,142.000,0.78,1.10,21.68,142.500,140.800,12362,7790,11:14
ACERINOX,11.665,0.00,0.00,29.12,11.700,11.605,137729,3156,11:14
ACS,25.360,0.04,0.01,-5.05,25.580,25.120,158557,7878,11:14
AENA,142.550,0.07,0.10,0.25,143.750,141.500,16043,21382,11:14
ALMIRALL,13.850,0.36,0.05,28.61,13.880,13.760,27511,2467,11:12
AMADEUS IT GROUP,61.300,0.10,0.06,2.92,61.900,60.800,91781,27616,11:14
ARCELORMITTAL,25.690,1.16,0.30,34.86,25.700,25.340,99000,28331,11:12
BANCO SABADELL,0.671,2.66,0.02,89.49,0.672,0.647,10398212,3775,11:14
BANKINTER,4.710,0.94,0.04,37.91,4.715,4.645,514179,4234,11:14
BBVA,5.175,1.79,0.09,29.98,5.179,5.073,6011486,34506,11:14
CAIXABANK,2.822,1.11,0.03,35.58,2.830,2.775,2151354,22747,11:14
CELLNEX TELECOM,49.250,-0.59,-0.29,8.25,49.850,49.130,173541,33457,11:14
CIE AUTOMOTIVE,24.140,-0.74,-0.18,10.65,24.360,24.100,31862,2958,11:04
COLONIAL,9.045,2.55,0.23,12.71,9.065,8.850,100981,4596,11:12
ENAGAS,19.365,0.34,0.07,7.79,19.415,19.190,111902,5073,11:14
ENDESA,23.590,0.30,0.07,5.55,23.680,23.430,135861,24976,11:14
FERROVIAL,24.190,0.12,0.03,7.91,24.210,24.050,84350,18079,11:14
FLUIDRA,32.900,0.00,0.00,57.04,33.100,32.700,50727,6436,11:05
GRIFOLS,23.370,0.04,0.01,-2.14,23.540,23.270,81929,9959,11:14
IAG,2.356,0.26,0.01,31.55,2.391,2.340,5486162,11713,11:14
IBERDROLA,11.340,-0.61,-0.07,-1.73,11.400,11.280,1095760,72782,11:14
INDITEX,31.670,-0.91,-0.29,23.07,32.030,31.660,340065,98704,11:14
INDRA,7.160,1.70,0.12,2.58,7.170,7.055,510334,1265,11:13
MAPFRE,1.838,0.46,0.01,20.12,1.840,1.823,501841,5660,11:12
MELIÁ HOTELS,7.036,1.56,0.11,23.01,7.144,6.900,598212,1551,11:14
MERLIN PROP,9.244,2.87,0.26,22.87,9.248,9.020,147121,4343,11:14
NATURGY,21.450,-0.79,-0.17,16.57,21.600,21.450,102422,20798,11:14
PHARMA MAR,77.320,-2.37,-1.88,9.61,79.640,76.320,74507,1419,11:14
RED ELÉCTRICA,16.390,-0.18,-0.03,-0.72,16.440,16.280,178791,8868,11:12
REPSOL,11.048,-0.20,-0.02,33.92,11.114,10.986,558797,16875,11:14
SANTANDER,3.419,1.92,0.06,35.88,3.425,3.334,11299528,59288,11:14
SIEMENS GAMESA,27.150,0.97,0.26,-17.95,27.400,26.810,119101,18493,11:14
SOLARIA,16.445,-0.03,-0.01,-30.44,16.720,16.410,135136,2055,11:14
TELEFÓNICA,4.074,-1.53,-0.06,25.53,4.180,4.071,6613064,22174,11:14
VISCOFAN,58.050,-0.26,-0.15,0.00,58.200,57.850,4700,2699,11:07
