ACCIONA,139.300,1.24,1.70,19.37,139.400,137.000,10945,7642,11:12
ACERINOX,11.715,-0.13,-0.01,29.68,11.740,11.660,91591,3169,11:12
ACS,25.750,-0.73,-0.19,-3.59,26.080,25.660,69073,8000,11:15
AENA,143.000,0.35,0.50,0.56,144.200,142.000,19154,21450,11:15
ALMIRALL,13.930,-1.55,-0.22,29.35,14.040,13.780,92012,2481,11:14
AMADEUS IT GROUP,59.100,-1.04,-0.62,-0.77,59.740,58.840,66749,26625,11:15
ARCELORMITTAL,25.570,0.97,0.24,34.23,25.640,25.180,125007,28199,11:15
BANCO SABADELL,0.639,0.25,0.00,80.45,0.646,0.633,4920512,3595,11:15
BANKINTER,4.720,0.13,0.01,38.20,4.757,4.697,416679,4243,11:14
BBVA,5.075,1.44,0.07,27.47,5.087,5.009,3020528,33840,11:15
CAIXABANK,2.798,0.94,0.03,34.42,2.810,2.763,2543540,22554,11:15
CELLNEX TELECOM,48.370,1.51,0.72,6.31,48.520,47.580,225023,32859,11:14
CIE AUTOMOTIVE,24.340,0.33,0.08,11.57,24.420,24.240,15787,2983,10:43
COLONIAL,8.525,-1.10,-0.10,6.23,8.640,8.520,62830,4332,11:12
ENAGAS,19.080,-0.05,-0.01,6.21,19.150,19.030,57560,4999,11:14
ENDESA,23.350,0.65,0.15,4.47,23.370,23.200,110540,24722,11:15
FERROVIAL,24.030,0.04,0.01,7.19,24.160,23.960,84405,17959,11:14
FLUIDRA,32.300,0.00,0.00,54.18,32.450,32.050,95511,6319,11:12
GRIFOLS,23.330,-0.21,-0.05,-2.30,23.550,23.280,91962,9942,11:15
IAG,2.242,0.36,0.01,25.18,2.267,2.212,4006190,11146,11:15
IBERDROLA,11.495,0.22,0.02,-0.39,11.540,11.460,1063629,73777,11:14
INDITEX,32.060,0.41,0.13,24.58,32.090,31.800,285346,99920,11:15
INDRA,8.185,0.18,0.02,17.26,8.190,8.135,63979,1446,11:15
MAPFRE,1.842,-0.91,-0.02,20.35,1.854,1.832,979909,5671,11:10
MELIÁ HOTELS,6.636,-0.48,-0.03,16.01,6.702,6.628,115839,1463,11:13
MERLIN PROP,8.838,-0.52,-0.05,17.48,8.910,8.820,97070,4152,11:12
NATURGY,21.570,0.05,0.01,17.22,21.620,21.530,158415,20915,11:13
PHARMA MAR,81.860,-3.01,-2.54,16.05,83.840,80.720,54577,1503,11:15
RED ELÉCTRICA,16.265,-0.25,-0.04,-1.48,16.320,16.185,92905,8801,11:15
REPSOL,10.818,-0.22,-0.02,31.13,10.860,10.666,1097266,16523,11:15
SANTANDER,3.322,0.14,0.00,32.04,3.335,3.299,4673025,57614,11:15
SIEMENS GAMESA,26.800,1.13,0.30,-19.01,26.840,26.490,97359,18255,11:15
SOLARIA,16.560,0.70,0.11,-29.95,16.635,16.265,216017,2069,11:14
TELEFÓNICA,4.186,1.14,0.05,29.00,4.199,4.132,3260775,22787,11:15
VISCOFAN,58.400,0.09,0.05,0.60,58.500,58.100,9607,2716,11:12
