ACCIONA,140.200,140.200,138.000,17:13
ACERINOX,11.665,11.830,11.640,17:13
ACS,25.640,26.090,25.600,17:13
AENA,142.800,144.150,142.600,17:14
ALMIRALL,13.880,14.040,13.850,17:08
AMADEUS IT GROUP,60.880,61.140,60.480,17:13
ARCELORMITTAL,25.300,25.750,25.245,17:13
BANCO SABADELL,0.652,0.655,0.634,17:14
BANKINTER,4.761,4.785,4.720,17:13
BBVA,5.130,5.153,5.078,17:13
CAIXABANK,2.834,2.847,2.777,17:14
CELLNEX TELECOM,49.730,49.960,49.210,17:14
CIE AUTOMOTIVE,24.440,24.780,24.340,17:10
COLONIAL,8.795,8.920,8.690,17:12
ENAGAS,19.130,19.160,18.930,17:13
ENDESA,23.380,23.380,23.180,17:13
FERROVIAL,24.270,24.520,24.240,17:14
FLUIDRA,32.950,33.550,32.450,17:13
GRIFOLS,23.450,23.490,23.170,17:14
IAG,2.343,2.359,2.286,17:13
IBERDROLA,11.500,11.500,11.425,17:13
INDITEX,32.110,32.350,31.890,17:13
INDRA,7.110,7.230,7.050,17:13
MAPFRE,1.842,1.880,1.840,17:13
MELIÁ HOTELS,7.012,7.048,6.828,17:13
MERLIN PROP,9.028,9.132,8.972,17:13
NATURGY,21.590,21.640,21.460,17:14
PHARMA MAR,79.920,81.400,79.640,17:14
RED ELÉCTRICA,16.365,16.375,16.245,17:12
REPSOL,10.884,11.088,10.852,17:13
SANTANDER,3.390,3.417,3.351,17:14
SIEMENS GAMESA,26.730,26.840,26.000,17:13
SOLARIA,16.385,16.620,16.265,17:12
TELEFÓNICA,4.127,4.175,4.123,17:14
VISCOFAN,58.900,59.250,58.700,17:13
