ACCIONA,139.400,1.31,1.80,19.45,139.800,137.000,26970,7647,16:15
ACERINOX,11.670,-0.51,-0.06,29.18,11.765,11.630,292622,3157,16:15
ACS,25.920,-0.08,-0.02,-2.95,26.080,25.660,172329,8052,16:15
AENA,142.250,-0.18,-0.25,0.04,144.200,141.850,53290,21338,16:15
ALMIRALL,14.000,-1.06,-0.15,30.00,14.040,13.780,251979,2494,16:15
AMADEUS IT GROUP,59.760,0.07,0.04,0.34,59.760,58.840,302798,26922,16:15
ARCELORMITTAL,25.500,0.69,0.17,33.86,25.755,25.180,282685,28122,16:15
BANCO SABADELL,0.648,1.76,0.01,83.16,0.657,0.633,20062256,3649,16:15
BANKINTER,4.743,0.62,0.03,38.88,4.760,4.697,1357759,4263,16:15
BBVA,5.100,1.94,0.10,28.10,5.140,5.009,10437027,34006,16:15
CAIXABANK,2.815,1.55,0.04,35.24,2.831,2.763,7191509,22691,16:15
CELLNEX TELECOM,48.020,0.78,0.37,5.54,48.520,47.580,474464,32621,16:15
CIE AUTOMOTIVE,24.300,0.16,0.04,11.38,24.420,24.200,60651,2978,16:15
COLONIAL,8.640,0.23,0.02,7.66,8.700,8.500,249103,4390,16:15
ENAGAS,19.085,-0.03,-0.01,6.23,19.160,19.030,214334,5000,16:15
ENDESA,23.210,0.04,0.01,3.85,23.420,23.130,286183,24574,16:15
FERROVIAL,24.150,0.54,0.13,7.73,24.240,23.960,321546,18049,16:15
FLUIDRA,31.750,-1.70,-0.55,51.55,32.450,31.700,199231,6211,16:15
GRIFOLS,23.290,-0.38,-0.09,-2.47,23.550,23.160,296823,9925,16:15
IAG,2.268,1.52,0.03,26.63,2.274,2.212,8430448,11275,16:15
IBERDROLA,11.545,0.65,0.07,0.05,11.545,11.460,3921807,74098,16:15
INDITEX,32.240,0.97,0.31,25.28,32.240,31.800,1108011,100481,16:15
INDRA,7.930,-2.94,-0.24,13.61,8.190,7.910,447892,1401,16:15
MAPFRE,1.855,-0.22,-0.00,21.20,1.858,1.832,1918941,5711,16:15
MELIÁ HOTELS,6.674,0.09,0.01,16.68,6.736,6.618,391186,1471,16:15
MERLIN PROP,8.820,-0.72,-0.06,17.24,8.910,8.782,358951,4143,16:15
NATURGY,21.590,0.14,0.03,17.33,21.620,21.500,475726,20934,16:15
PHARMA MAR,81.500,-3.44,-2.90,15.54,83.840,80.720,95822,1496,16:15
RED ELÉCTRICA,16.265,-0.25,-0.04,-1.48,16.345,16.185,243853,8801,16:15
REPSOL,10.980,1.27,0.14,33.09,11.028,10.666,2597907,16771,16:15
SANTANDER,3.353,1.07,0.04,33.28,3.381,3.299,28137530,58152,16:15
SIEMENS GAMESA,26.650,0.57,0.15,-19.46,26.840,26.400,253804,18152,16:15
SOLARIA,16.515,0.43,0.07,-30.14,16.635,16.265,485909,2064,16:15
TELEFÓNICA,4.192,1.28,0.05,29.18,4.199,4.132,7242693,22819,16:15
VISCOFAN,58.550,0.34,0.20,0.86,58.700,58.100,26302,2723,16:15
