ACCIONA,142.200,142.500,140.800,10:16
ACERINOX,11.675,11.700,11.605,10:16
ACS,25.500,25.580,25.120,10:16
AENA,142.950,143.750,141.500,10:16
ALMIRALL,13.830,13.840,13.760,10:16
AMADEUS IT GROUP,61.440,61.900,60.800,10:16
ARCELORMITTAL,25.690,25.695,25.340,10:16
BANCO SABADELL,0.664,0.664,0.647,10:16
BANKINTER,4.689,4.700,4.645,10:16
BBVA,5.151,5.155,5.073,10:16
CAIXABANK,2.810,2.813,2.775,10:16
CELLNEX TELECOM,49.500,49.850,49.390,10:16
CIE AUTOMOTIVE,24.280,24.360,24.240,10:13
COLONIAL,8.955,8.955,8.850,10:16
ENAGAS,19.300,19.330,19.190,10:16
ENDESA,23.570,23.680,23.430,10:16
FERROVIAL,24.180,24.210,24.050,10:16
FLUIDRA,32.900,33.100,32.700,10:08
GRIFOLS,23.460,23.540,23.270,10:16
IAG,2.371,2.391,2.347,10:16
IBERDROLA,11.315,11.400,11.280,10:16
INDITEX,31.820,32.030,31.820,10:16
INDRA,7.130,7.170,7.055,10:16
MAPFRE,1.836,1.838,1.823,10:16
MELIÁ HOTELS,7.130,7.138,6.900,10:16
MERLIN PROP,9.146,9.156,9.020,10:16
NATURGY,21.480,21.600,21.460,10:16
PHARMA MAR,77.340,79.640,76.320,10:16
RED ELÉCTRICA,16.355,16.405,16.280,10:16
REPSOL,11.050,11.114,10.986,10:16
SANTANDER,3.402,3.411,3.334,10:16
SIEMENS GAMESA,27.270,27.400,26.810,10:16
SOLARIA,16.530,16.720,16.410,10:16
TELEFÓNICA,4.078,4.180,4.077,10:16
VISCOFAN,58.100,58.200,57.850,10:05
