ACCIONA,137.600,137.800,135.000,13:15
ACERINOX,11.770,11.900,11.670,13:16
ACS,26.020,26.270,25.940,13:15
AENA,142.850,143.450,140.300,13:15
ALMIRALL,14.120,14.270,14.030,13:01
AMADEUS IT GROUP,58.340,59.420,58.080,13:15
ARCELORMITTAL,25.735,26.300,25.675,13:16
BANCO SABADELL,0.645,0.648,0.580,13:16
BANKINTER,4.741,4.780,4.709,13:16
BBVA,5.082,5.107,5.036,13:16
CAIXABANK,2.875,2.895,2.840,13:15
CELLNEX TELECOM,46.260,46.280,45.580,13:16
CIE AUTOMOTIVE,24.400,24.600,24.280,13:12
COLONIAL,8.750,8.815,8.625,13:16
ENAGAS,19.095,19.150,18.960,13:16
ENDESA,23.040,23.140,22.940,13:16
FERROVIAL,24.000,24.070,23.850,13:15
FLUIDRA,31.950,32.150,31.700,13:14
GRIFOLS,23.540,23.680,23.450,13:15
IAG,2.249,2.270,2.233,13:16
IBERDROLA,11.350,11.370,11.235,13:15
INDITEX,32.200,32.350,31.970,13:16
INDRA,8.065,8.170,8.065,13:16
MAPFRE,1.912,1.922,1.881,13:15
MELIÁ HOTELS,6.748,6.844,6.734,13:16
MERLIN PROP,9.016,9.074,8.878,13:14
NATURGY,21.560,21.640,21.430,13:14
PHARMA MAR,82.700,84.140,82.620,13:14
RED ELÉCTRICA,16.200,16.235,16.105,13:14
REPSOL,10.960,11.124,10.950,13:16
SANTANDER,3.371,3.398,3.321,13:16
SIEMENS GAMESA,26.480,26.740,25.950,13:15
SOLARIA,15.780,15.905,15.515,13:15
TELEFÓNICA,4.142,4.185,4.110,13:16
VISCOFAN,58.350,58.600,57.700,12:56
