ACCIONA,140.700,141.500,139.200,11:15
ACERINOX,11.660,11.715,11.625,11:15
ACS,25.700,25.800,25.500,11:11
AENA,142.900,143.350,140.950,11:15
ALMIRALL,13.910,13.910,13.840,11:14
AMADEUS IT GROUP,61.260,61.500,60.920,11:15
ARCELORMITTAL,25.325,25.370,25.150,11:15
BANCO SABADELL,0.646,0.653,0.642,11:16
BANKINTER,4.722,4.746,4.697,11:14
BBVA,5.118,5.126,5.061,11:16
CAIXABANK,2.823,2.833,2.814,11:15
CELLNEX TELECOM,49.860,50.080,49.660,11:16
CIE AUTOMOTIVE,24.300,24.640,24.280,11:13
COLONIAL,8.800,8.865,8.785,11:13
ENAGAS,19.310,19.325,19.165,11:15
ENDESA,23.700,23.740,23.400,11:13
FERROVIAL,24.300,24.360,24.200,11:15
FLUIDRA,32.800,33.150,32.600,11:13
GRIFOLS,23.610,23.660,23.450,11:15
IAG,2.347,2.353,2.323,11:15
IBERDROLA,11.420,11.540,11.370,11:15
INDITEX,32.140,32.390,32.080,11:14
INDRA,7.100,7.175,7.065,11:15
MAPFRE,1.839,1.844,1.826,11:15
MELIÁ HOTELS,6.914,6.986,6.890,11:14
MERLIN PROP,9.002,9.072,8.980,11:15
NATURGY,21.790,21.790,21.630,11:14
PHARMA MAR,80.280,81.180,80.020,11:15
RED ELÉCTRICA,16.420,16.455,16.365,11:16
REPSOL,10.956,10.970,10.822,11:15
SANTANDER,3.375,3.379,3.343,11:15
SIEMENS GAMESA,26.630,27.150,26.560,11:15
SOLARIA,16.540,16.575,16.330,11:16
TELEFÓNICA,4.137,4.158,4.126,11:16
VISCOFAN,58.800,59.000,58.700,10:43
