ACCIONA,139.600,139.700,138.000,14:05
ACERINOX,11.715,11.830,11.690,14:13
ACS,25.700,26.090,25.700,14:14
AENA,142.950,144.150,142.650,14:13
ALMIRALL,13.960,14.040,13.890,14:10
AMADEUS IT GROUP,60.860,61.140,60.480,14:14
ARCELORMITTAL,25.525,25.750,25.435,14:13
BANCO SABADELL,0.644,0.645,0.634,14:14
BANKINTER,4.777,4.785,4.720,14:11
BBVA,5.137,5.143,5.078,14:13
CAIXABANK,2.842,2.845,2.777,14:13
CELLNEX TELECOM,49.740,49.960,49.210,14:14
CIE AUTOMOTIVE,24.460,24.780,24.340,14:05
COLONIAL,8.725,8.920,8.690,14:00
ENAGAS,19.110,19.160,18.930,14:12
ENDESA,23.280,23.340,23.180,14:13
FERROVIAL,24.320,24.520,24.290,14:14
FLUIDRA,33.350,33.400,32.450,14:09
GRIFOLS,23.370,23.490,23.170,14:11
IAG,2.333,2.334,2.286,14:14
IBERDROLA,11.470,11.500,11.425,14:14
INDITEX,32.020,32.350,31.940,14:12
INDRA,7.160,7.230,7.050,14:13
MAPFRE,1.854,1.880,1.850,14:13
MELIÁ HOTELS,7.008,7.040,6.828,14:14
MERLIN PROP,9.026,9.132,8.972,14:14
NATURGY,21.570,21.640,21.460,14:10
PHARMA MAR,80.720,81.400,80.280,14:09
RED ELÉCTRICA,16.300,16.350,16.245,14:09
REPSOL,10.986,11.088,10.938,14:13
SANTANDER,3.409,3.414,3.351,14:13
SIEMENS GAMESA,26.710,26.750,26.000,14:14
SOLARIA,16.455,16.620,16.265,14:14
TELEFÓNICA,4.144,4.175,4.123,14:13
VISCOFAN,58.850,59.250,58.750,14:06
