ACCIONA,141.900,142.400,139.200,15:15
ACERINOX,11.630,11.715,11.575,15:15
ACS,25.510,25.800,25.480,15:15
AENA,142.500,143.350,140.950,15:15
ALMIRALL,13.890,13.910,13.810,15:11
AMADEUS IT GROUP,61.120,61.500,60.920,15:15
ARCELORMITTAL,25.115,25.370,25.000,15:13
BANCO SABADELL,0.635,0.653,0.627,15:15
BANKINTER,4.660,4.746,4.624,15:15
BBVA,5.049,5.126,5.011,15:15
CAIXABANK,2.778,2.833,2.753,15:15
CELLNEX TELECOM,49.850,50.080,49.660,15:15
CIE AUTOMOTIVE,24.300,24.640,24.200,15:12
COLONIAL,8.750,8.865,8.680,15:15
ENAGAS,19.345,19.375,19.165,15:14
ENDESA,23.590,23.770,23.400,15:15
FERROVIAL,24.200,24.360,24.080,15:15
FLUIDRA,32.700,33.150,32.350,15:14
GRIFOLS,23.560,23.710,23.450,15:14
IAG,2.340,2.359,2.323,15:16
IBERDROLA,11.410,11.540,11.370,15:14
INDITEX,31.900,32.390,31.840,15:15
INDRA,7.075,7.175,7.050,15:15
MAPFRE,1.837,1.847,1.826,15:13
MELIÁ HOTELS,6.918,6.986,6.890,15:11
MERLIN PROP,8.932,9.072,8.916,15:11
NATURGY,21.620,21.800,21.620,15:14
PHARMA MAR,81.060,81.440,79.940,15:15
RED ELÉCTRICA,16.390,16.455,16.350,15:11
REPSOL,10.924,10.992,10.822,15:16
SANTANDER,3.312,3.379,3.290,15:16
SIEMENS GAMESA,26.620,27.150,26.440,15:14
SOLARIA,16.570,16.760,16.330,15:16
TELEFÓNICA,4.140,4.200,4.126,15:15
VISCOFAN,58.550,59.000,58.450,15:05
