ACCIONA,142.300,0.99,1.40,21.94,142.500,140.800,1602,7806,09:14
ACERINOX,11.635,-0.26,-0.03,28.79,11.700,11.630,35464,3148,09:14
ACS,25.470,0.47,0.12,-4.63,25.480,25.120,47254,7913,09:14
AENA,143.400,0.67,0.95,0.84,143.500,141.500,4908,21510,09:14
ALMIRALL,13.780,-0.14,-0.02,27.96,13.780,13.770,1353,2454,09:05
AMADEUS IT GROUP,61.700,0.75,0.46,3.59,61.800,60.800,24971,27796,09:14
ARCELORMITTAL,25.400,0.02,0.00,33.33,25.670,25.340,31190,28011,09:13
BANCO SABADELL,0.657,0.55,0.00,85.59,0.657,0.647,1127831,3697,09:14
BANKINTER,4.670,0.09,0.00,36.74,4.670,4.645,116803,4198,09:14
BBVA,5.128,0.87,0.04,28.80,5.130,5.073,1019518,34193,09:14
CAIXABANK,2.802,0.39,0.01,34.61,2.803,2.775,356927,22586,09:14
CELLNEX TELECOM,49.650,0.22,0.11,9.12,49.690,49.390,34233,33729,09:14
CIE AUTOMOTIVE,24.300,-0.08,-0.02,11.38,24.360,24.300,1245,2978,09:09
COLONIAL,8.930,1.25,0.11,11.28,8.935,8.850,16316,4537,09:14
ENAGAS,19.295,-0.03,-0.00,7.40,19.330,19.250,27820,5055,09:14
ENDESA,23.640,0.51,0.12,5.77,23.660,23.430,55839,25029,09:14
FERROVIAL,24.170,0.04,0.01,7.82,24.170,24.050,19541,18064,09:14
FLUIDRA,33.100,0.61,0.20,58.00,33.100,32.700,6795,6475,09:14
GRIFOLS,23.360,0.00,0.00,-2.18,23.390,23.270,15632,9954,09:14
IAG,2.371,0.89,0.02,32.38,2.373,2.347,1136070,11787,09:14
IBERDROLA,11.335,-0.66,-0.07,-1.77,11.400,11.330,360015,72750,09:14
INDITEX,31.930,-0.09,-0.03,24.08,32.030,31.900,61204,99515,09:14
INDRA,7.090,0.71,0.05,1.58,7.105,7.055,111715,1252,09:14
MAPFRE,1.834,0.25,0.00,19.86,1.837,1.825,148966,5648,09:14
MELIÁ HOTELS,7.038,1.59,0.11,23.04,7.044,6.900,37272,1551,09:14
MERLIN PROP,9.110,1.38,0.12,21.09,9.110,9.020,39438,4280,09:14
NATURGY,21.560,-0.28,-0.06,17.17,21.600,21.540,9238,20905,09:14
PHARMA MAR,78.800,-0.51,-0.40,11.71,79.640,78.260,8641,1446,09:14
RED ELÉCTRICA,16.330,-0.55,-0.09,-1.09,16.405,16.310,34751,8836,09:14
REPSOL,11.094,0.22,0.02,34.47,11.096,10.986,175426,16945,09:14
SANTANDER,3.368,0.39,0.01,33.83,3.368,3.334,1003279,58395,09:14
SIEMENS GAMESA,27.210,1.19,0.32,-17.77,27.270,26.810,37101,18534,09:14
SOLARIA,16.545,0.58,0.09,-30.01,16.595,16.430,20433,2067,09:14
TELEFÓNICA,4.128,-0.23,-0.01,27.20,4.180,4.122,1879965,22468,09:14
VISCOFAN,58.000,-0.34,-0.20,-0.09,58.200,57.850,1718,2697,09:13
