ACCIONA,138.800,139.500,138.000,12:15
ACERINOX,11.725,11.830,11.690,12:15
ACS,25.770,26.090,25.770,12:15
AENA,143.300,144.150,143.050,12:16
ALMIRALL,14.000,14.040,13.890,12:15
AMADEUS IT GROUP,60.940,61.120,60.480,12:16
ARCELORMITTAL,25.560,25.750,25.435,12:14
BANCO SABADELL,0.643,0.645,0.634,12:16
BANKINTER,4.761,4.785,4.720,12:14
BBVA,5.130,5.141,5.078,12:15
CAIXABANK,2.818,2.822,2.777,12:15
CELLNEX TELECOM,49.610,49.960,49.210,12:15
CIE AUTOMOTIVE,24.360,24.780,24.360,12:15
COLONIAL,8.730,8.920,8.720,12:14
ENAGAS,19.130,19.150,18.930,12:15
ENDESA,23.310,23.340,23.180,12:15
FERROVIAL,24.340,24.520,24.290,12:15
FLUIDRA,32.750,32.850,32.450,12:15
GRIFOLS,23.480,23.490,23.170,12:16
IAG,2.323,2.334,2.286,12:16
IBERDROLA,11.475,11.495,11.425,12:16
INDITEX,32.020,32.350,32.010,12:15
INDRA,7.135,7.230,7.050,12:16
MAPFRE,1.852,1.880,1.851,12:15
MELIÁ HOTELS,7.028,7.036,6.828,12:15
MERLIN PROP,9.016,9.132,9.006,12:16
NATURGY,21.580,21.620,21.460,12:13
PHARMA MAR,80.860,81.400,80.280,12:15
RED ELÉCTRICA,16.330,16.350,16.245,12:15
REPSOL,10.976,11.088,10.938,12:15
SANTANDER,3.388,3.391,3.351,12:16
SIEMENS GAMESA,26.410,26.480,26.000,12:15
SOLARIA,16.350,16.620,16.265,12:15
TELEFÓNICA,4.135,4.175,4.123,12:15
VISCOFAN,59.050,59.250,58.750,12:12
