ACCIONA,141.900,142.500,140.800,16:12
ACERINOX,11.745,11.795,11.605,16:14
ACS,25.480,25.580,25.120,16:12
AENA,143.100,143.750,141.500,16:14
ALMIRALL,13.780,13.880,13.650,16:04
AMADEUS IT GROUP,61.540,61.900,60.800,16:15
ARCELORMITTAL,26.480,26.705,25.340,16:14
BANCO SABADELL,0.676,0.679,0.647,16:15
BANKINTER,4.736,4.756,4.645,16:14
BBVA,5.174,5.197,5.073,16:15
CAIXABANK,2.841,2.849,2.775,16:14
CELLNEX TELECOM,49.240,49.850,48.930,16:14
CIE AUTOMOTIVE,24.580,24.580,24.100,16:13
COLONIAL,9.050,9.095,8.850,16:14
ENAGAS,19.340,19.415,19.190,16:15
ENDESA,23.590,23.680,23.430,16:14
FERROVIAL,24.200,24.290,24.050,16:14
FLUIDRA,33.300,33.350,32.700,16:14
GRIFOLS,23.070,23.540,23.020,16:13
IAG,2.375,2.391,2.340,16:14
IBERDROLA,11.345,11.400,11.280,16:14
INDITEX,31.690,32.030,31.510,16:14
INDRA,7.205,7.270,7.055,16:14
MAPFRE,1.860,1.863,1.823,16:14
MELIÁ HOTELS,7.088,7.144,6.900,16:14
MERLIN PROP,9.304,9.338,9.020,16:15
NATURGY,21.520,21.600,21.370,16:14
PHARMA MAR,77.500,79.640,76.320,16:14
RED ELÉCTRICA,16.405,16.440,16.280,16:14
REPSOL,11.024,11.116,10.986,16:14
SANTANDER,3.458,3.470,3.334,16:15
SIEMENS GAMESA,26.610,27.400,26.500,16:14
SOLARIA,15.995,16.720,15.840,16:14
TELEFÓNICA,4.142,4.180,4.063,16:15
VISCOFAN,57.950,58.200,57.850,16:14
