ACCIONA,141.600,1.36,1.90,21.34,142.400,139.200,22777,7768,12:14
ACERINOX,11.585,-0.34,-0.04,28.24,11.715,11.585,282529,3134,12:15
ACS,25.620,0.35,0.09,-4.07,25.800,25.500,104503,7959,12:15
AENA,142.850,0.35,0.50,0.46,143.350,140.950,25166,21428,12:16
ALMIRALL,13.870,-0.22,-0.03,28.79,13.910,13.840,45085,2470,12:13
AMADEUS IT GROUP,61.180,0.89,0.54,2.72,61.500,60.920,84306,27562,12:13
ARCELORMITTAL,25.140,0.16,0.04,31.97,25.370,25.135,120798,27725,12:16
BANCO SABADELL,0.642,-1.35,-0.01,81.41,0.653,0.639,7777278,3614,12:15
BANKINTER,4.691,-1.05,-0.05,37.35,4.746,4.686,569732,4217,12:15
BBVA,5.084,-0.51,-0.03,27.69,5.126,5.061,3788317,33900,12:14
CAIXABANK,2.794,-1.27,-0.04,34.23,2.833,2.791,2407228,22521,12:15
CELLNEX TELECOM,49.960,0.40,0.20,9.81,50.080,49.660,188570,33939,12:15
CIE AUTOMOTIVE,24.260,-0.66,-0.16,11.20,24.640,24.200,45740,2973,12:05
COLONIAL,8.790,-0.17,-0.02,9.53,8.865,8.785,70323,4466,12:14
ENAGAS,19.290,0.78,0.15,7.38,19.335,19.165,162427,5054,12:14
ENDESA,23.680,1.59,0.37,5.95,23.770,23.400,308591,25071,12:15
FERROVIAL,24.250,0.08,0.02,8.17,24.360,24.200,107324,18124,12:15
FLUIDRA,32.900,0.30,0.10,57.04,33.150,32.600,93868,6436,12:15
GRIFOLS,23.710,1.11,0.26,-0.71,23.710,23.450,123521,10104,12:12
IAG,2.344,0.43,0.01,30.88,2.353,2.323,4316097,11653,12:16
IBERDROLA,11.395,-0.78,-0.09,-1.25,11.540,11.370,1413399,73135,12:15
INDITEX,32.050,0.12,0.04,24.54,32.390,31.970,285581,99889,12:14
INDRA,7.085,-0.07,-0.01,1.50,7.175,7.065,782665,1252,12:12
MAPFRE,1.837,0.00,0.00,20.09,1.847,1.826,979597,5659,12:15
MELIÁ HOTELS,6.926,-0.83,-0.06,21.08,6.986,6.890,253953,1526,12:16
MERLIN PROP,9.020,0.22,0.02,19.89,9.072,8.980,62589,4237,12:15
NATURGY,21.750,0.97,0.21,18.20,21.800,21.630,111837,21089,12:14
PHARMA MAR,80.300,0.50,0.40,13.84,81.180,79.940,24174,1474,12:14
RED ELÉCTRICA,16.390,-0.24,-0.04,-0.72,16.455,16.365,123834,8868,12:13
REPSOL,10.926,0.63,0.07,32.44,10.992,10.822,745110,16688,12:15
SANTANDER,3.339,-1.04,-0.04,32.72,3.379,3.336,13570203,57909,12:16
SIEMENS GAMESA,26.530,-0.08,-0.02,-19.82,27.150,26.440,142430,18071,12:13
SOLARIA,16.535,1.26,0.20,-30.05,16.575,16.330,127458,2066,12:15
TELEFÓNICA,4.151,0.59,0.02,27.92,4.200,4.126,3101468,22596,12:15
VISCOFAN,58.850,0.26,0.15,1.38,59.000,58.700,4112,2737,12:11
