ACCIONA,136.100,-0.22,-0.30,16.62,137.000,135.000,10811,7466,11:09
ACERINOX,11.850,-0.21,-0.02,31.17,11.900,11.670,118345,3206,11:08
ACS,26.030,-1.40,-0.37,-2.54,26.270,25.940,215857,8087,11:12
AENA,140.750,-2.16,-3.10,-1.02,143.450,140.300,33327,21112,11:13
ALMIRALL,14.230,0.07,0.01,32.14,14.230,14.030,51550,2535,11:07
AMADEUS IT GROUP,58.300,-2.48,-1.48,-2.12,59.420,58.080,91675,26264,11:11
ARCELORMITTAL,25.990,-2.91,-0.78,36.43,26.300,25.850,357178,28662,11:14
BANCO SABADELL,0.639,-0.03,-0.00,80.51,0.641,0.580,20558768,3596,11:14
BANKINTER,4.740,-0.32,-0.02,38.79,4.780,4.709,592835,4261,11:13
BBVA,5.079,-0.90,-0.05,27.57,5.107,5.036,2981864,33866,11:14
CAIXABANK,2.885,1.41,0.04,37.32,2.885,2.840,5256660,23255,11:13
CELLNEX TELECOM,46.170,0.37,0.17,1.48,46.170,45.580,139080,31365,11:13
CIE AUTOMOTIVE,24.380,-1.14,-0.28,11.75,24.600,24.280,19367,2988,11:09
COLONIAL,8.770,0.69,0.06,9.28,8.800,8.625,82886,4456,11:11
ENAGAS,19.075,-0.21,-0.04,6.18,19.115,18.960,112292,4997,11:12
ENDESA,23.110,-0.13,-0.03,3.40,23.140,22.940,198100,24468,11:11
FERROVIAL,23.970,-0.70,-0.17,6.92,24.050,23.850,114494,17914,11:14
FLUIDRA,31.950,-0.62,-0.20,52.51,32.150,31.700,110759,6250,11:13
GRIFOLS,23.650,0.47,0.11,-0.96,23.680,23.450,70432,10078,11:13
IAG,2.239,-2.01,-0.05,25.01,2.265,2.233,4535382,11131,11:13
IBERDROLA,11.320,0.09,0.01,-1.90,11.335,11.235,1243537,72654,11:12
INDITEX,32.120,-1.29,-0.42,24.82,32.350,31.970,382442,100107,11:14
INDRA,8.100,-1.10,-0.09,16.05,8.170,8.065,105431,1431,11:10
MAPFRE,1.909,-0.44,-0.01,19.84,1.922,1.881,1394482,5879,11:11
MELIÁ HOTELS,6.760,-1.31,-0.09,18.18,6.844,6.734,183783,1490,11:13
MERLIN PROP,9.030,1.07,0.10,20.03,9.034,8.878,157856,4242,11:13
NATURGY,21.550,-0.14,-0.03,17.11,21.600,21.430,157247,20895,11:13
PHARMA MAR,83.340,-1.54,-1.30,18.14,84.140,82.620,17549,1530,11:12
RED ELÉCTRICA,16.195,0.00,0.00,-1.90,16.220,16.105,72661,8763,11:13
REPSOL,11.000,-1.59,-0.18,33.33,11.124,10.950,886285,16801,11:14
SANTANDER,3.381,0.30,0.01,34.35,3.382,3.321,8475659,58620,11:14
SIEMENS GAMESA,26.370,-0.57,-0.15,-20.31,26.450,25.950,213815,17962,11:14
SOLARIA,15.665,-1.66,-0.27,-33.74,15.870,15.515,166201,1957,11:13
TELEFÓNICA,4.161,0.34,0.01,28.21,4.175,4.110,2945547,22648,11:14
VISCOFAN,58.100,-0.17,-0.10,0.09,58.200,57.700,6254,2702,11:01
