ACCIONA,139.200,1.16,1.60,19.28,139.800,137.000,18829,7636,13:11
ACERINOX,11.725,-0.04,-0.00,29.79,11.745,11.660,153985,3172,13:13
ACS,25.810,-0.50,-0.13,-3.36,26.080,25.660,124117,8018,13:15
AENA,142.200,-0.21,-0.30,0.00,144.200,142.000,31491,21330,13:15
ALMIRALL,13.880,-1.91,-0.27,28.89,14.040,13.780,121259,2472,13:14
AMADEUS IT GROUP,58.920,-1.34,-0.80,-1.07,59.740,58.840,244921,26543,13:15
ARCELORMITTAL,25.710,1.52,0.38,34.96,25.710,25.180,178883,28353,13:15
BANCO SABADELL,0.649,1.82,0.01,83.28,0.649,0.633,13628592,3651,13:15
BANKINTER,4.729,0.32,0.01,38.47,4.757,4.697,926372,4251,13:15
BBVA,5.101,1.96,0.10,28.12,5.127,5.009,7845434,34013,13:15
CAIXABANK,2.812,1.44,0.04,35.09,2.823,2.763,5327731,22667,13:15
CELLNEX TELECOM,48.230,1.22,0.58,6.00,48.520,47.580,343143,32764,13:15
CIE AUTOMOTIVE,24.280,0.08,0.02,11.29,24.420,24.200,34693,2976,13:08
COLONIAL,8.610,-0.12,-0.01,7.29,8.640,8.500,183753,4375,13:15
ENAGAS,19.095,0.03,0.00,6.29,19.160,19.030,149458,5003,13:15
ENDESA,23.320,0.52,0.12,4.34,23.420,23.200,215563,24690,13:15
FERROVIAL,24.120,0.42,0.10,7.59,24.160,23.960,173749,18026,13:15
FLUIDRA,32.150,-0.46,-0.15,53.46,32.450,32.050,138012,6289,13:09
GRIFOLS,23.200,-0.77,-0.18,-2.85,23.550,23.190,156634,9886,13:15
IAG,2.264,1.34,0.03,26.41,2.274,2.212,6380279,11255,13:15
IBERDROLA,11.495,0.22,0.02,-0.39,11.540,11.460,3130674,73777,13:15
INDITEX,32.140,0.66,0.21,24.89,32.190,31.800,769687,100169,13:15
INDRA,8.120,-0.61,-0.05,16.33,8.190,8.100,160012,1434,13:11
MAPFRE,1.849,-0.51,-0.01,20.84,1.854,1.832,1422088,5694,13:15
MELIÁ HOTELS,6.698,0.45,0.03,17.10,6.736,6.618,245476,1476,13:13
MERLIN PROP,8.812,-0.81,-0.07,17.13,8.910,8.782,212507,4140,13:15
NATURGY,21.550,-0.05,-0.01,17.11,21.620,21.530,217725,20895,13:15
PHARMA MAR,81.260,-3.72,-3.14,15.20,83.840,80.720,67287,1492,13:15
RED ELÉCTRICA,16.300,-0.03,-0.01,-1.27,16.345,16.185,165676,8820,13:13
REPSOL,10.868,0.24,0.03,31.73,10.898,10.666,1421615,16600,13:15
SANTANDER,3.345,0.80,0.03,32.92,3.365,3.299,20882772,57996,13:15
SIEMENS GAMESA,26.690,0.72,0.19,-19.34,26.840,26.490,153208,18180,13:15
SOLARIA,16.490,0.27,0.05,-30.25,16.635,16.265,306642,2060,13:15
TELEFÓNICA,4.158,0.46,0.02,28.14,4.199,4.132,5230563,22634,13:15
VISCOFAN,58.350,0.00,0.00,0.52,58.700,58.100,16552,2713,12:58
