ACCIONA,137.600,0.88,1.20,17.91,137.800,135.000,19436,7548,13:15
ACERINOX,11.770,-0.88,-0.10,30.29,11.900,11.670,207774,3184,13:16
ACS,26.020,-1.44,-0.38,-2.57,26.270,25.940,271834,8083,13:15
AENA,142.850,-0.70,-1.00,0.46,143.450,140.300,44158,21428,13:15
ALMIRALL,14.120,-0.70,-0.10,31.12,14.270,14.030,94351,2515,13:01
AMADEUS IT GROUP,58.340,-2.41,-1.44,-2.05,59.420,58.080,134274,26282,13:15
ARCELORMITTAL,25.735,-3.87,-1.03,35.09,26.300,25.675,559659,28381,13:16
BANCO SABADELL,0.645,0.97,0.01,82.32,0.648,0.580,26629436,3632,13:16
BANKINTER,4.741,-0.29,-0.01,38.82,4.780,4.709,807744,4262,13:16
BBVA,5.082,-0.84,-0.04,27.64,5.107,5.036,4429469,33886,13:16
CAIXABANK,2.875,1.05,0.03,36.84,2.895,2.840,6685684,23174,13:15
CELLNEX TELECOM,46.260,0.57,0.26,1.67,46.280,45.580,167688,31426,13:16
CIE AUTOMOTIVE,24.400,-1.05,-0.26,11.84,24.600,24.280,28188,2990,13:12
COLONIAL,8.750,0.46,0.04,9.03,8.815,8.625,149135,4446,13:16
ENAGAS,19.095,-0.10,-0.02,6.29,19.150,18.960,164960,5003,13:16
ENDESA,23.040,-0.43,-0.10,3.09,23.140,22.940,387215,24394,13:16
FERROVIAL,24.000,-0.58,-0.14,7.06,24.070,23.850,210624,17937,13:15
FLUIDRA,31.950,-0.62,-0.20,52.51,32.150,31.700,143378,6250,13:14
GRIFOLS,23.540,0.00,0.00,-1.42,23.680,23.450,100973,10031,13:15
IAG,2.249,-1.58,-0.04,25.57,2.270,2.233,6575678,11181,13:16
IBERDROLA,11.350,0.35,0.04,-1.64,11.370,11.235,1691404,72846,13:15
INDITEX,32.200,-1.04,-0.34,25.13,32.350,31.970,506119,100356,13:16
INDRA,8.065,-1.53,-0.12,15.54,8.170,8.065,147585,1425,13:16
MAPFRE,1.912,-0.29,-0.01,20.03,1.922,1.881,2049386,5888,13:15
MELIÁ HOTELS,6.748,-1.49,-0.10,17.97,6.844,6.734,305080,1487,13:16
MERLIN PROP,9.016,0.92,0.08,19.84,9.074,8.878,204642,4235,13:14
NATURGY,21.560,-0.09,-0.02,17.17,21.640,21.430,249781,20905,13:14
PHARMA MAR,82.700,-2.29,-1.94,17.24,84.140,82.620,27332,1518,13:14
RED ELÉCTRICA,16.200,0.03,0.01,-1.87,16.235,16.105,102330,8765,13:14
REPSOL,10.960,-1.95,-0.22,32.85,11.124,10.950,1446905,16740,13:16
SANTANDER,3.371,0.01,0.00,33.97,3.398,3.321,12080958,58455,13:16
SIEMENS GAMESA,26.480,-0.15,-0.04,-19.98,26.740,25.950,336701,18037,13:15
SOLARIA,15.780,-0.94,-0.15,-33.25,15.905,15.515,257793,1972,13:15
TELEFÓNICA,4.142,-0.10,-0.00,27.66,4.185,4.110,4467585,22550,13:16
VISCOFAN,58.350,0.26,0.15,0.52,58.600,57.700,11023,2713,12:56
