ACCIONA,136.900,0.66,0.90,17.31,137.800,136.100,11289,7510,11:16
ACERINOX,11.730,-0.38,-0.05,29.84,11.850,11.695,170394,3174,11:16
ACS,25.510,-0.58,-0.15,-4.48,25.870,25.410,135779,7925,11:15
AENA,140.650,-0.85,-1.20,-1.09,143.650,140.350,15639,21098,11:16
ALMIRALL,13.900,-1.21,-0.17,29.07,14.070,13.760,131396,2476,11:11
AMADEUS IT GROUP,58.240,-0.58,-0.34,-2.22,59.100,58.200,108331,26237,11:16
ARCELORMITTAL,25.290,-0.88,-0.22,32.76,25.740,25.200,140124,27890,11:16
BANCO SABADELL,0.627,-0.82,-0.01,77.01,0.646,0.621,6021137,3526,11:16
BANKINTER,4.691,-0.26,-0.01,37.35,4.748,4.671,369562,4217,11:16
BBVA,4.954,-0.83,-0.04,24.43,5.039,4.929,3141619,33033,11:16
CAIXABANK,2.770,-0.25,-0.01,31.84,2.813,2.743,2850899,22328,11:16
CELLNEX TELECOM,46.900,1.08,0.50,3.08,47.680,46.540,198709,31860,11:16
CIE AUTOMOTIVE,24.160,-0.82,-0.20,10.74,24.460,24.060,48220,2961,11:09
COLONIAL,8.590,-0.98,-0.09,7.04,8.810,8.520,78176,4365,11:16
ENAGAS,19.030,-0.31,-0.06,5.93,19.160,19.015,79299,4986,11:16
ENDESA,23.040,0.74,0.17,3.09,23.130,22.910,151361,24394,11:16
FERROVIAL,23.750,-0.25,-0.06,5.94,24.100,23.750,60941,17750,11:16
FLUIDRA,31.700,-0.78,-0.25,51.31,32.050,31.550,54486,6201,11:14
GRIFOLS,23.200,-0.81,-0.19,-2.85,23.440,23.140,141269,9886,11:16
IAG,2.223,-1.68,-0.04,24.12,2.288,2.211,4578018,11052,11:16
IBERDROLA,11.275,0.04,0.00,-2.29,11.340,11.260,834402,72365,11:16
INDITEX,31.810,-0.84,-0.27,23.61,32.150,31.720,391371,99141,11:16
INDRA,8.035,-0.56,-0.05,15.11,8.100,8.015,68673,1419,11:14
MAPFRE,1.827,-0.49,-0.01,14.66,1.866,1.821,1781161,5625,11:16
MELIÁ HOTELS,6.634,-1.49,-0.10,15.98,6.780,6.614,111485,1462,11:16
MERLIN PROP,8.868,-1.00,-0.09,17.87,9.094,8.820,112316,4166,11:14
NATURGY,21.480,0.05,0.01,16.73,21.540,21.440,76186,20827,11:13
PHARMA MAR,82.740,-0.19,-0.16,17.29,84.100,82.440,25482,1519,11:13
RED ELÉCTRICA,16.235,0.15,0.03,-1.66,16.310,16.160,161435,8784,11:16
REPSOL,10.728,-1.49,-0.16,30.04,10.958,10.712,1201638,16386,11:16
SANTANDER,3.273,-0.61,-0.02,30.06,3.336,3.254,8354533,56747,11:16
SIEMENS GAMESA,26.390,1.03,0.27,-20.25,27.050,26.280,151921,17975,11:15
SOLARIA,15.920,0.51,0.08,-32.66,16.190,15.845,192650,1989,11:15
TELEFÓNICA,4.113,-1.19,-0.05,26.73,4.199,4.107,3173108,22387,11:16
VISCOFAN,58.200,0.17,0.10,0.26,58.500,58.100,5056,2706,11:09
