ACCIONA,136.100,0.59,0.80,16.62,136.700,135.900,2140,7466,09:15
ACERINOX,12.100,1.26,0.15,33.94,12.185,12.095,67642,3274,09:14
ACS,26.620,0.08,0.02,-0.33,26.720,26.600,15511,8270,09:15
AENA,144.700,0.56,0.80,1.76,145.950,144.700,5414,21705,09:15
ALMIRALL,14.350,0.21,0.03,33.25,14.390,14.310,11700,2556,09:15
AMADEUS IT GROUP,61.220,1.80,1.08,2.79,61.620,60.760,47443,27580,09:15
ARCELORMITTAL,27.425,1.59,0.43,43.96,27.710,27.250,132485,30245,09:15
BANCO SABADELL,0.665,1.37,0.01,87.85,0.675,0.665,2604058,3742,09:15
BANKINTER,4.818,0.82,0.04,41.07,4.835,4.798,130068,4331,09:14
BBVA,5.050,0.84,0.04,26.84,5.083,5.044,922760,33673,09:15
CAIXABANK,2.865,0.56,0.02,36.36,2.881,2.865,678718,23094,09:15
CELLNEX TELECOM,46.240,0.61,0.28,1.63,46.410,46.060,38232,31412,09:13
CIE AUTOMOTIVE,24.800,0.16,0.04,13.68,24.940,24.700,7270,3039,09:13
COLONIAL,8.485,-4.12,-0.37,5.73,8.685,8.465,79998,4311,09:15
ENAGAS,19.110,0.39,0.08,6.37,19.110,19.045,24869,5007,09:15
ENDESA,23.330,0.82,0.19,4.38,23.330,23.190,55599,24701,09:15
FERROVIAL,24.640,0.16,0.04,9.91,24.720,24.500,46517,18415,09:15
FLUIDRA,32.800,0.46,0.15,56.56,32.900,32.650,18389,6417,09:14
GRIFOLS,23.970,-0.13,-0.03,0.38,24.140,23.970,33448,10214,09:14
IAG,2.267,1.84,0.04,26.58,2.290,2.258,2640897,11270,09:15
IBERDROLA,11.395,0.66,0.08,-1.25,11.415,11.365,283308,73135,09:15
INDITEX,32.440,0.40,0.13,26.06,32.500,32.380,93456,101104,09:14
INDRA,8.245,0.67,0.06,18.12,8.300,8.235,40998,1457,09:15
MAPFRE,1.938,0.60,0.01,21.66,1.943,1.936,271182,5968,09:13
MELIÁ HOTELS,6.800,1.34,0.09,18.88,6.830,6.736,46132,1499,09:14
MERLIN PROP,8.804,-0.74,-0.07,17.02,8.922,8.804,55881,4136,09:15
NATURGY,21.880,0.32,0.07,18.91,21.930,21.850,11495,21215,09:14
PHARMA MAR,84.100,0.57,0.48,19.22,84.300,83.280,5484,1544,09:15
RED ELÉCTRICA,16.135,0.88,0.14,-2.27,16.160,16.075,50090,8730,09:15
REPSOL,11.326,1.23,0.14,37.28,11.338,11.190,1249947,17299,09:15
SANTANDER,3.352,0.63,0.02,33.22,3.370,3.351,1703385,58126,09:15
SIEMENS GAMESA,25.400,-2.12,-0.55,-23.24,26.320,25.400,1161602,17301,17/05
SOLARIA,15.810,1.41,0.22,-33.12,15.980,15.620,29558,1975,09:15
TELEFÓNICA,4.143,-0.17,-0.01,27.67,4.177,4.134,1288854,22553,09:15
VISCOFAN,58.150,0.52,0.30,0.17,58.200,58.100,1588,2704,09:08
