ACCIONA,137.200,138.000,135.500,15:15
ACERINOX,11.905,12.185,11.905,15:13
ACS,26.450,26.720,26.400,15:13
AENA,143.600,145.950,143.350,15:13
ALMIRALL,14.130,14.390,14.130,15:10
AMADEUS IT GROUP,59.960,61.620,59.700,15:14
ARCELORMITTAL,27.070,27.710,27.070,15:15
BANCO SABADELL,0.644,0.675,0.640,15:15
BANKINTER,4.786,4.835,4.766,15:12
BBVA,5.092,5.123,5.044,15:14
CAIXABANK,2.856,2.881,2.848,15:14
CELLNEX TELECOM,45.850,46.410,45.450,15:15
CIE AUTOMOTIVE,24.460,24.940,24.460,15:15
COLONIAL,8.585,8.770,8.465,15:13
ENAGAS,19.135,19.185,19.035,15:15
ENDESA,23.190,23.390,23.050,15:15
FERROVIAL,24.240,24.810,24.120,15:09
FLUIDRA,32.000,32.900,31.850,15:15
GRIFOLS,23.500,24.140,23.340,15:15
IAG,2.255,2.290,2.245,15:14
IBERDROLA,11.305,11.430,11.265,15:13
INDITEX,32.240,32.650,31.940,15:14
INDRA,8.145,8.300,8.115,15:14
MAPFRE,1.919,1.944,1.916,15:13
MELIÁ HOTELS,6.766,6.830,6.736,15:12
MERLIN PROP,8.870,8.922,8.796,15:11
NATURGY,21.740,22.140,21.710,15:14
PHARMA MAR,83.840,84.300,82.100,15:13
RED ELÉCTRICA,16.135,16.180,16.075,15:13
REPSOL,11.276,11.400,11.190,15:15
SANTANDER,3.349,3.397,3.337,15:15
SIEMENS GAMESA,26.390,26.630,25.580,15:15
SOLARIA,15.715,16.250,15.550,15:14
TELEFÓNICA,4.108,4.177,4.076,15:15
VISCOFAN,58.100,58.400,57.900,15:12
