ACCIONA,141.900,142.400,139.200,16:13
ACERINOX,11.650,11.715,11.575,16:15
ACS,25.430,25.800,25.370,16:16
AENA,142.500,143.350,140.950,16:14
ALMIRALL,13.870,13.910,13.810,16:13
AMADEUS IT GROUP,61.220,61.500,60.920,16:16
ARCELORMITTAL,25.185,25.370,25.000,16:14
BANCO SABADELL,0.640,0.653,0.627,16:16
BANKINTER,4.667,4.746,4.624,16:16
BBVA,5.055,5.126,5.011,16:16
CAIXABANK,2.785,2.833,2.753,16:16
CELLNEX TELECOM,49.870,50.080,49.660,16:16
CIE AUTOMOTIVE,24.300,24.640,24.200,16:14
COLONIAL,8.815,8.865,8.680,16:15
ENAGAS,19.355,19.375,19.165,16:16
ENDESA,23.650,23.770,23.400,16:16
FERROVIAL,24.200,24.360,24.080,16:16
FLUIDRA,32.800,33.150,32.350,16:15
GRIFOLS,23.360,23.710,23.360,16:15
IAG,2.336,2.359,2.323,16:16
IBERDROLA,11.445,11.540,11.370,16:15
INDITEX,31.990,32.390,31.840,16:14
INDRA,7.030,7.175,7.005,16:15
MAPFRE,1.832,1.847,1.826,16:16
MELIÁ HOTELS,6.928,6.986,6.890,16:15
MERLIN PROP,8.972,9.072,8.910,16:14
NATURGY,21.610,21.800,21.550,16:12
PHARMA MAR,79.880,81.440,79.720,16:16
RED ELÉCTRICA,16.395,16.455,16.345,16:16
REPSOL,10.968,10.992,10.822,16:16
SANTANDER,3.332,3.379,3.290,16:16
SIEMENS GAMESA,26.720,27.150,26.440,16:16
SOLARIA,16.485,16.760,16.330,16:16
TELEFÓNICA,4.137,4.200,4.126,16:16
VISCOFAN,58.500,59.000,58.300,16:09
