ACCIONA,136.400,0.29,0.40,16.88,137.800,136.000,14365,7482,12:11
ACERINOX,11.705,-0.59,-0.07,29.57,11.850,11.625,236532,3167,12:12
ACS,25.520,-0.55,-0.14,-4.45,25.870,25.400,161266,7928,12:15
AENA,141.500,-0.25,-0.35,-0.49,143.650,140.350,19413,21225,12:15
ALMIRALL,13.960,-0.78,-0.11,29.63,14.070,13.760,145442,2486,12:12
AMADEUS IT GROUP,58.220,-0.61,-0.36,-2.25,59.100,57.900,147086,26228,12:13
ARCELORMITTAL,25.095,-1.65,-0.42,31.73,25.740,24.990,227964,27675,12:14
BANCO SABADELL,0.626,-0.95,-0.01,76.78,0.646,0.621,7566077,3521,12:13
BANKINTER,4.692,-0.23,-0.01,37.38,4.748,4.671,428766,4217,12:15
BBVA,4.965,-0.60,-0.03,24.72,5.039,4.929,3831513,33109,12:13
CAIXABANK,2.774,-0.11,-0.00,32.03,2.813,2.743,3104435,22360,12:14
CELLNEX TELECOM,46.980,1.25,0.58,3.26,47.680,46.540,238429,31915,12:15
CIE AUTOMOTIVE,24.120,-0.99,-0.24,10.56,24.460,24.000,63878,2956,12:09
COLONIAL,8.600,-0.86,-0.07,7.17,8.810,8.520,90325,4370,12:15
ENAGAS,19.080,-0.05,-0.01,6.21,19.160,19.015,99489,4999,12:13
ENDESA,23.110,1.05,0.24,3.40,23.130,22.910,169891,24468,12:11
FERROVIAL,23.790,-0.08,-0.02,6.12,24.100,23.700,76975,17780,12:14
FLUIDRA,31.900,-0.16,-0.05,52.27,32.050,31.550,75202,6241,12:11
GRIFOLS,23.330,-0.26,-0.06,-2.30,23.440,23.140,164980,9942,12:13
IAG,2.218,-1.90,-0.04,23.84,2.288,2.211,5526095,11027,12:14
IBERDROLA,11.270,0.00,0.00,-2.34,11.340,11.245,1061147,72333,12:13
INDITEX,31.770,-0.97,-0.31,23.46,32.150,31.670,486233,99016,12:14
INDRA,8.055,-0.31,-0.02,15.40,8.100,8.015,115934,1423,12:11
MAPFRE,1.832,-0.16,-0.00,15.03,1.866,1.821,1982358,5643,12:15
MELIÁ HOTELS,6.652,-1.22,-0.08,16.29,6.780,6.606,168050,1466,12:13
MERLIN PROP,8.876,-0.92,-0.08,17.98,9.094,8.820,133287,4170,12:11
NATURGY,21.480,0.05,0.01,16.73,21.540,21.430,89374,20827,12:15
PHARMA MAR,83.060,0.19,0.16,17.75,84.100,82.400,26676,1525,12:03
RED ELÉCTRICA,16.245,0.22,0.04,-1.60,16.310,16.160,173351,8790,12:11
REPSOL,10.744,-1.34,-0.15,30.23,10.958,10.682,1659327,16410,12:15
SANTANDER,3.283,-0.27,-0.01,30.49,3.336,3.253,9925964,56938,12:14
SIEMENS GAMESA,26.450,1.26,0.33,-20.07,27.050,26.180,187588,18016,12:14
SOLARIA,16.000,1.01,0.16,-32.32,16.190,15.775,218636,1999,12:14
TELEFÓNICA,4.113,-1.19,-0.05,26.73,4.199,4.097,4181372,22387,12:14
VISCOFAN,58.300,0.34,0.20,0.43,58.500,58.000,7142,2711,12:08
