ACCIONA,135.400,138.100,135.100,14:16
ACERINOX,11.465,11.575,11.460,14:08
ACS,25.650,25.960,25.640,14:15
AENA,144.350,146.000,144.000,14:07
ALMIRALL,14.170,14.300,14.110,14:01
AMADEUS IT GROUP,62.660,63.600,61.960,14:16
ARCELORMITTAL,27.355,27.730,27.155,14:11
BANCO SABADELL,0.639,0.649,0.635,14:16
BANKINTER,4.697,4.708,4.642,14:13
BBVA,5.233,5.280,5.168,14:16
CAIXABANK,2.852,2.868,2.836,14:14
CELLNEX TELECOM,49.340,49.740,49.310,14:16
CIE AUTOMOTIVE,25.380,25.860,25.380,14:10
COLONIAL,9.205,9.255,9.160,14:16
ENAGAS,19.380,19.445,19.260,14:14
ENDESA,21.910,21.950,21.660,14:16
FERROVIAL,24.600,24.860,24.460,14:16
FLUIDRA,32.950,33.250,32.800,14:03
GRIFOLS,22.510,22.760,22.440,14:14
IAG,2.418,2.437,2.386,14:15
IBERDROLA,10.765,10.880,10.755,14:16
INDITEX,31.840,32.030,31.670,14:16
INDRA,7.205,7.260,7.155,14:15
MAPFRE,1.868,1.890,1.866,14:11
MELIÁ HOTELS,7.056,7.122,7.004,14:14
MERLIN PROP,9.478,9.626,9.466,14:12
NATURGY,21.390,21.450,21.310,14:09
PHARMA MAR,72.940,74.800,72.540,14:16
RED ELÉCTRICA,16.555,16.600,16.425,14:12
REPSOL,11.258,11.410,11.236,14:16
SANTANDER,3.478,3.493,3.443,14:16
SIEMENS GAMESA,26.210,27.300,26.180,14:16
SOLARIA,15.620,16.140,15.590,14:15
TELEFÓNICA,3.836,3.891,3.832,14:16
VISCOFAN,57.150,57.350,56.600,14:01
