ACCIONA,137.800,-0.22,-0.30,18.08,139.100,137.600,28731,7559,16:15
ACERINOX,11.460,2.00,0.23,26.85,11.545,10.780,608422,3100,16:16
ACS,25.770,1.06,0.27,-3.51,25.860,25.250,264133,8006,16:16
AENA,144.950,1.01,1.45,1.93,145.450,143.350,42452,21742,16:16
ALMIRALL,14.200,1.21,0.17,31.86,14.450,14.000,191270,2529,16:11
AMADEUS IT GROUP,61.980,0.39,0.24,4.06,62.800,61.500,182077,27922,16:15
ARCELORMITTAL,27.535,2.36,0.64,44.54,27.705,27.100,491603,30366,16:16
BANCO SABADELL,0.643,2.62,0.02,81.69,0.645,0.627,16129118,3619,16:16
BANKINTER,4.698,0.17,0.01,37.56,4.726,4.688,695122,4223,16:15
BBVA,5.230,1.83,0.09,31.36,5.247,5.141,7094938,34873,16:16
CAIXABANK,2.854,1.71,0.05,37.11,2.868,2.819,4969945,23005,16:16
CELLNEX TELECOM,49.280,0.41,0.20,8.31,49.710,48.760,312483,33477,16:16
CIE AUTOMOTIVE,25.600,3.14,0.78,17.34,25.700,24.840,150544,3137,16:15
COLONIAL,9.175,0.60,0.06,14.33,9.250,9.060,159182,4662,16:12
ENAGAS,19.340,0.60,0.11,7.65,19.475,19.235,294159,5067,16:16
ENDESA,22.200,-0.45,-0.10,-0.67,22.400,22.020,1097543,23504,16:15
FERROVIAL,24.270,1.00,0.24,8.26,24.330,24.070,209663,18138,16:15
FLUIDRA,32.950,-0.30,-0.10,57.28,33.600,32.850,162612,6446,16:16
GRIFOLS,22.780,-0.22,-0.05,-4.61,23.030,22.700,202314,9707,16:16
IAG,2.399,1.01,0.02,33.95,2.414,2.354,9119372,11927,16:16
IBERDROLA,10.975,-0.18,-0.02,-4.89,11.075,10.875,3582006,70439,16:16
INDITEX,31.730,0.13,0.04,23.30,31.980,31.660,468077,98891,16:16
INDRA,7.225,3.07,0.21,3.51,7.235,7.005,1002429,1276,16:15
MAPFRE,1.890,1.42,0.03,23.52,1.892,1.865,2066558,5820,16:16
MELIÁ HOTELS,7.040,1.79,0.12,23.08,7.066,6.888,552259,1552,16:15
MERLIN PROP,9.572,0.91,0.09,27.23,9.574,9.402,285129,4497,16:16
NATURGY,21.360,-0.33,-0.07,16.08,21.490,21.230,304446,20711,16:16
PHARMA MAR,74.100,-3.62,-2.78,5.05,77.380,73.800,77034,1360,16:16
RED ELÉCTRICA,16.475,0.33,0.06,-0.21,16.570,16.375,510038,8914,16:15
REPSOL,11.246,2.95,0.32,36.32,11.278,11.000,2676194,17177,16:16
SANTANDER,3.477,1.53,0.05,38.16,3.486,3.435,13305473,60285,16:16
SIEMENS GAMESA,26.950,0.30,0.08,-18.56,27.370,26.830,261333,18357,16:16
SOLARIA,16.030,0.56,0.09,-32.19,16.475,15.845,631280,2003,16:16
TELEFÓNICA,3.877,1.44,0.06,19.48,3.928,3.830,11461391,21105,16:16
VISCOFAN,57.500,-0.17,-0.10,-0.95,57.750,57.100,22141,2674,16:07
